distance year jd planet number
2.577602999999999978e-01 2.316822000000000116e+03 2.567261494899999816e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.627082000000000028e-01 2.316824999999999818e+03 2.567262494899999816e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.677856000000000125e-01 2.316827999999999975e+03 2.567263494899999816e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.729852999999999863e-01 2.316831000000000131e+03 2.567264494899999816e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.783001999999999976e-01 2.316833000000000084e+03 2.567265494899999816e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.837237000000000231e-01 2.316835999999999785e+03 2.567266494899999816e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.892495999999999956e-01 2.316838999999999942e+03 2.567267494899999816e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.948720000000000230e-01 2.316842000000000098e+03 2.567268494899999816e+06 5.000000000000000000e+00 1.000000000000000000e+00
3.005852999999999997e-01 2.316844000000000051e+03 2.567269494899999816e+06 5.000000000000000000e+00 1.000000000000000000e+00
3.094321999999999906e-01 2.316847999999999956e+03 2.567271014899999835e+06 5.000000000000000000e+00 1.000000000000000000e+00
3.153523999999999772e-01 2.316851000000000113e+03 2.567272014899999835e+06 5.000000000000000000e+00 1.000000000000000000e+00
3.213464999999999794e-01 2.316853999999999814e+03 2.567273014899999835e+06 5.000000000000000000e+00 1.000000000000000000e+00
3.193379000000000079e-01 2.387806000000000040e+03 2.593187694900000002e+06 5.000000000000000000e+00 1.000000000000000000e+00
3.124348000000000125e-01 2.387809000000000196e+03 2.593188694900000002e+06 5.000000000000000000e+00 1.000000000000000000e+00
3.055674999999999919e-01 2.387811000000000149e+03 2.593189694900000002e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.987385000000000179e-01 2.387813999999999851e+03 2.593190694900000002e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.919507000000000074e-01 2.387817000000000007e+03 2.593191694900000002e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.852069999999999883e-01 2.387820000000000164e+03 2.593192694900000002e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.785109000000000057e-01 2.387822000000000116e+03 2.593193694900000002e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.718658999999999937e-01 2.387824999999999818e+03 2.593194694900000002e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.652760000000000118e-01 2.387827999999999975e+03 2.593195694900000002e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.587456000000000200e-01 2.387831000000000131e+03 2.593196694900000002e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.522793999999999870e-01 2.387833000000000084e+03 2.593197694900000002e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.458826000000000067e-01 2.387835999999999785e+03 2.593198694900000002e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.363052999999999959e-01 2.387840000000000146e+03 2.593200214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.301100000000000090e-01 2.387842999999999847e+03 2.593201214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.240068000000000059e-01 2.387846000000000004e+03 2.593202214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.180035999999999918e-01 2.387849000000000160e+03 2.593203214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.121089999999999920e-01 2.387851000000000113e+03 2.593204214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.063326000000000049e-01 2.387853999999999814e+03 2.593205214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.006847999999999965e-01 2.387856999999999971e+03 2.593206214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.951768999999999865e-01 2.387858999999999924e+03 2.593207214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
