X Y Z velX velY velZ r year
7.755146604711626868e-01 1.830299205083421477e+00 1.901274367183394043e+00 -1.939494755146548314e-03 1.462915485694631611e-02 2.750969445869256148e-04 2.750683985492212713e+00 2.632010000000000218e+03
6.555720204444056565e-01 1.922219654917676213e+00 1.710280905715020339e+00 -1.953890791066366286e-03 1.462782734766177387e-02 2.750939165000359284e-04 2.655139139893572864e+00 2.632108999999999924e+03
5.397031793840254554e-01 1.996605119940136230e+00 1.521798121570449913e+00 -1.968296039915601228e-03 1.462654563247402055e-02 2.750919941491751313e-04 2.567796925308491574e+00 2.632208999999999833e+03
4.280111868392273422e-01 2.054824007738423219e+00 1.336383729318704416e+00 -1.982691694130624040e-03 1.462518686617329811e-02 2.750889082563785196e-04 2.488255764752789201e+00 2.632309000000000196e+03
3.205287362808988960e-01 2.098121181497934806e+00 1.154437646631907732e+00 -1.997073469062150917e-03 1.462372571627804790e-02 2.750843241518138816e-04 2.416107912116745027e+00 2.632409000000000106e+03
2.172372898048220147e-01 2.127634115401938253e+00 9.762552148139796993e-01 -2.011422213725017841e-03 1.462204151687888920e-02 2.750760755831930995e-04 2.350977076356854045e+00 2.632509000000000015e+03
1.180608695586683604e-01 2.144355935467647356e+00 8.020080011547221499e-01 -2.025758219331857696e-03 1.462025697937154381e-02 2.750662578057274212e-04 2.292469755702890577e+00 2.632608000000000175e+03
2.292796314825406093e-02 2.149166300614877567e+00 6.317997678739991629e-01 -2.040096973208186705e-03 1.461847314714546237e-02 2.750565887933749268e-04 2.240225976520762607e+00 2.632708000000000084e+03
-6.825025177307145197e-02 2.142841406087939049e+00 4.656818722387707776e-01 -2.054446259286969202e-03 1.461673541198512359e-02 2.750477083677544256e-04 2.193920462241926828e+00 2.632807999999999993e+03
-1.555557651921432027e-01 2.126060156725773975e+00 3.036661940007584493e-01 -2.068808072334539071e-03 1.461505688130697311e-02 2.750403736468681076e-04 2.153263231349163753e+00 2.632907999999999902e+03
-2.390715671019602029e-01 2.099433666258300413e+00 1.457629656787444439e-01 -2.083159246182591899e-03 1.461330501656518503e-02 2.750324641194129105e-04 2.118023554018892085e+00 2.633007999999999811e+03
-3.188969011436043610e-01 2.063469931515158340e+00 -8.054582276177680786e-03 -2.097496513765232523e-03 1.461146158226225497e-02 2.750233393634746583e-04 2.087981864892942685e+00 2.633108000000000175e+03
-3.951202284559585665e-01 2.018597388254049996e+00 -1.578210371590962058e-01 -2.111817022573189619e-03 1.460951673526432112e-02 2.750124398674461124e-04 2.062950045583056280e+00 2.633208000000000084e+03
-4.678308762538530563e-01 1.965153942619915384e+00 -3.035905214322994761e-01 -2.126130904781208236e-03 1.460752794284153958e-02 2.749996952133699460e-04 2.042758662122028834e+00 2.633307999999999993e+03
-5.370955603610305662e-01 1.903404292220470584e+00 -4.454200951218696969e-01 -2.140445714081354311e-03 1.460553213702924825e-02 2.749861969355440030e-04 2.027268754196447365e+00 2.633407999999999902e+03
-6.029621303229852902e-01 1.833562098401856799e+00 -5.833421041749503599e-01 -2.154757991587807290e-03 1.460351136386189852e-02 2.749717934484543938e-04 2.016383224935853313e+00 2.633507999999999811e+03
-6.654653551540963274e-01 1.755776201471701325e+00 -7.173813379189880601e-01 -2.169066396239363679e-03 1.460145560283420893e-02 2.749566086788375586e-04 2.010032385947848610e+00 2.633608000000000175e+03
-7.246167741813209773e-01 1.670149031608688439e+00 -8.475317062821252634e-01 -2.183362349406667118e-03 1.459932505649865452e-02 2.749399542145434584e-04 2.008177594328219406e+00 2.633708000000000084e+03
-7.804157463721896892e-01 1.576716715215624509e+00 -9.737831378812477068e-01 -2.197650227320136884e-03 1.459714858720019895e-02 2.749215810769750764e-04 2.010805295608667276e+00 2.633807999999999993e+03
-8.328399629920976155e-01 1.475461701365501810e+00 -1.096103709616308874e+00 -2.211932762339337277e-03 1.459493546772222886e-02 2.749021303779722444e-04 2.017932847839019050e+00 2.633907999999999902e+03
-8.818400482924474426e-01 1.366323690125278656e+00 -1.214425042528163079e+00 -2.226210658747969969e-03 1.459268879906917490e-02 2.748819461946325053e-04 2.029608455069478623e+00 2.634007999999999811e+03
-9.273466988025419466e-01 1.249195090010343012e+00 -1.328645326325313292e+00 -2.240482556167834247e-03 1.459038819418578131e-02 2.748612397732796780e-04 2.045912675519661494e+00 2.634108000000000175e+03
-9.692559801978258838e-01 1.123928317254865972e+00 -1.438611550633905445e+00 -2.254741407021010422e-03 1.458799743034908634e-02 2.748393418485213079e-04 2.066948284571699990e+00 2.634208000000000084e+03
-1.007429020136462627e+00 9.903345296833243605e-01 -1.544130648099062864e+00 -2.268988775825759967e-03 1.458553494329892578e-02 2.748164490291597675e-04 2.092848577822828737e+00 2.634307999999999993e+03
-1.041692305194265256e+00 8.481839644653612620e-01 -1.644960082824943770e+00 -2.283228612684959618e-03 1.458303120101469078e-02 2.747933070605162380e-04 2.123777900432285204e+00 2.634407999999999902e+03
-1.071826032833761655e+00 6.972244891192100891e-01 -1.740797313361305942e+00 -2.297467470450032748e-03 1.458053524536815845e-02 2.747717576384689866e-04 2.159932480216371076e+00 2.634507999999999811e+03
-1.097585871132231272e+00 5.371770958843135046e-01 -1.831274538135997165e+00 -2.311703343543013503e-03 1.457802236527090331e-02 2.747515893206775974e-04 2.201549547677047691e+00 2.634608000000000175e+03
-1.118679957472608288e+00 3.677351186568860175e-01 -1.915944808420254608e+00 -2.325933715886185915e-03 1.457547368856870924e-02 2.747325028605336204e-04 2.248892721687060892e+00 2.634708000000000084e+03
-1.134771392925178146e+00 1.885785856954394490e-01 -1.994274250419512340e+00 -2.340153466195934919e-03 1.457285157841028619e-02 2.747132727566145463e-04 2.302259277985550856e+00 2.634809000000000196e+03
-1.145465226443072915e+00 -6.424859847218621425e-04 -2.065636891056447766e+00 -2.354364377046026628e-03 1.457016355676002232e-02 2.746935867445893372e-04 2.361979416394619502e+00 2.634909000000000106e+03
-1.150284860811750853e+00 -2.002492500731928027e-01 -2.129290332040929989e+00 -2.368575079990842876e-03 1.456747509404840782e-02 2.746761304454763174e-04 2.428401190349436245e+00 2.635009000000000015e+03
-1.148703348510557776e+00 -4.105391834223305891e-01 -2.184370769185791872e+00 -2.382786638110678465e-03 1.456479227825875460e-02 2.746614057387058083e-04 2.501906765104920716e+00 2.635108999999999924e+03
-1.140115427101844547e+00 -6.317590576305831540e-01 -2.229876356317368469e+00 -2.397005310039865104e-03 1.456216034055084381e-02 2.746515984137292104e-04 2.582892033840579860e+00 2.635208999999999833e+03
-1.123863823469813061e+00 -8.640758214035836327e-01 -2.264653067627052874e+00 -2.411226491387884630e-03 1.455954989701518064e-02 2.746456322386382439e-04 2.671769158357638840e+00 2.635309000000000196e+03
-1.099213908804421713e+00 -1.107607951280701553e+00 -2.287394166387632488e+00 -2.425451808530978189e-03 1.455695949543178713e-02 2.746429608988227135e-04 2.768977909531511461e+00 2.635409000000000106e+03
-1.065337234763911400e+00 -1.362304583822717019e+00 -2.296608497184161379e+00 -2.439692827703152361e-03 1.455446259103695267e-02 2.746462054302848971e-04 2.874930919555684916e+00 2.635509000000000015e+03
-1.021333064771397181e+00 -1.627941534700852122e+00 -2.290620981634028830e+00 -2.453961288090883777e-03 1.455212554843456074e-02 2.746576767624516716e-04 2.990026647222653544e+00 2.635608999999999924e+03
-9.662190874882632396e-01 -1.903981360899748454e+00 -2.267563240280356052e+00 -2.468283609679150416e-03 1.455012127716272599e-02 2.746840840138653917e-04 3.114573389141931603e+00 2.635708999999999833e+03
-8.990061378412143034e-01 -2.189521101919423618e+00 -2.225387024070870634e+00 -2.482671596423002662e-03 1.454852919371726026e-02 2.747270714039502446e-04 3.248778554861754486e+00 2.635809000000000196e+03
-8.186793120093583953e-01 -2.483304421223215819e+00 -2.161887658130700718e+00 -2.497140817541230583e-03 1.454743530862622793e-02 2.747880294986132271e-04 3.392756240987072847e+00 2.635909000000000106e+03
-7.242436178853020046e-01 -2.783548371569259494e+00 -2.074728956522315926e+00 -2.511712979332004526e-03 1.454696490495038276e-02 2.748682581002913003e-04 3.546430684215560181e+00 2.636009000000000015e+03
-6.147318796867761170e-01 -3.087966295794472238e+00 -1.961479074761041552e+00 -2.526416282010237289e-03 1.454725768495802006e-02 2.749693216411184323e-04 3.709559446698664775e+00 2.636108999999999924e+03
-4.892672405160112814e-01 -3.393475193673346713e+00 -1.819705273104267995e+00 -2.541319882738667102e-03 1.454871486303628558e-02 2.751013534474668044e-04 3.881543971628041323e+00 2.636208999999999833e+03
-3.472149680141959349e-01 -3.696105560156750069e+00 -1.647102605080697613e+00 -2.556496661274159678e-03 1.455175886051700458e-02 2.752720983090309087e-04 4.061366954302253696e+00 2.636309000000000196e+03
-1.882628835170094828e-01 -3.990943567771741751e+00 -1.441662888801826581e+00 -2.572031641533359652e-03 1.455687720546967878e-02 2.754897984564435589e-04 4.247524615513982305e+00 2.636407999999999902e+03
-1.261373681564898278e-02 -4.272031626102099189e+00 -1.201917274459666007e+00 -2.587984765307558849e-03 1.456440740002247665e-02 2.757540888181152596e-04 4.437906990397337381e+00 2.636507999999999811e+03
1.789832167525097772e-01 -4.532544686630409991e+00 -9.271124273150613826e-01 -2.604352086133437071e-03 1.457427264959678358e-02 2.760533156205090114e-04 4.629852457807123400e+00 2.636608000000000175e+03
3.850575953002717267e-01 -4.764678402490541309e+00 -6.175987593151074373e-01 -2.621075484966257745e-03 1.458608192975066956e-02 2.763709360535058774e-04 4.819943760913171005e+00 2.636708000000000084e+03
6.032953438096657628e-01 -4.959886629312721951e+00 -2.751452867328728624e-01 -2.638005938137838371e-03 1.459890930140348569e-02 2.766817430641535860e-04 5.004012947256317290e+00 2.636806999999999789e+03
8.304084160975766515e-01 -5.109167432215246052e+00 9.665453521682040861e-02 -2.654977515199406779e-03 1.461175978038801310e-02 2.769673302881523304e-04 5.177114262512716891e+00 2.636907000000000153e+03
1.062017713342043423e+00 -5.203691920647854019e+00 4.921160055122785204e-01 -2.671827045521717355e-03 1.462369640403060091e-02 2.772122818341628747e-04 5.333710658758063161e+00 2.637007000000000062e+03
1.292864624400588580e+00 -5.235694741212913783e+00 9.036146699009615091e-01 -2.688426675814575145e-03 1.463399331207636787e-02 2.774082260813530041e-04 5.468136595939356859e+00 2.637106999999999971e+03
1.516962142783091716e+00 -5.199255330529850561e+00 1.321710473037051248e+00 -2.704722327951095649e-03 1.464237563755599325e-02 2.775556090252542405e-04 5.574975220502415674e+00 2.637206999999999880e+03
1.728043308543930845e+00 -5.091065898909159060e+00 1.735777270071974243e+00 -2.720679863343612032e-03 1.464866873701466642e-02 2.776554098011719705e-04 5.649602498808008910e+00 2.637306999999999789e+03
1.919932945358404863e+00 -4.910941410853175704e+00 2.134536491082738685e+00 -2.736336050062300029e-03 1.465310917691620314e-02 2.777189869652614031e-04 5.688561688798759342e+00 2.637407000000000153e+03
2.087003777283654493e+00 -4.662144335866194922e+00 2.506836458207528651e+00 -1.662770963636546039e-03 1.481935432182808314e-02 2.790746458133162682e-04 5.689938804859323795e+00 2.637507000000000062e+03
2.224693595590146344e+00 -4.351262619685002164e+00 2.842600849757257020e+00 -1.678026335355536306e-03 1.482277743158465222e-02 2.791268795988484938e-04 5.653594217024111579e+00 2.637606999999999971e+03
2.329845387007519530e+00 -3.987793182306156758e+00 3.133533539882640273e+00 -1.693194499697659632e-03 1.482546422292803888e-02 2.791708393750119048e-04 5.581192205772626203e+00 2.637706999999999880e+03
2.400967801995320006e+00 -3.583156725664883524e+00 3.373818634299432517e+00 -1.708278143798255995e-03 1.482745823777223936e-02 2.792050307904156621e-04 5.475975774603263346e+00 2.637806999999999789e+03
2.438170162452908407e+00 -3.149767031461699673e+00 3.560271674538334707e+00 -1.723288194575546767e-03 1.482885784968186391e-02 2.792304959867160483e-04 5.342400255510503015e+00 2.637907000000000153e+03
2.442984834982750542e+00 -2.700026677883419879e+00 3.692281778423962546e+00 -1.738213375748935609e-03 1.482958425214329565e-02 2.792444439015387349e-04 5.185678711270058194e+00 2.638007999999999811e+03
2.418033087444770413e+00 -2.245526730619322731e+00 3.771489167319901359e+00 -1.753068381323330972e-03 1.482974057284532250e-02 2.792511333113483428e-04 5.011327653338479848e+00 2.638108000000000175e+03
2.366728589120751458e+00 -1.796573758837887613e+00 3.801309430380784615e+00 -1.767883754604263231e-03 1.482957258376786831e-02 2.792554433501418724e-04 4.824835216979776575e+00 2.638208000000000084e+03
2.292923359027546848e+00 -1.361657692205880288e+00 3.786440029385098160e+00 -1.782667944745768744e-03 1.482914957116168893e-02 2.792584298942304044e-04 4.631278149414849388e+00 2.638307999999999993e+03
2.200610009993390292e+00 -9.474038906762555223e-01 3.732323259985558472e+00 -1.797441973245722394e-03 1.482864289428953604e-02 2.792624172886777438e-04 4.435143229387393582e+00 2.638407999999999902e+03
2.093670015142449436e+00 -5.585269485438555392e-01 3.644684791331898044e+00 -1.812183211155957716e-03 1.482789448954427783e-02 2.792624912687689484e-04 4.240180858492045068e+00 2.638507999999999811e+03
1.975646142648800563e+00 -1.980559682011658329e-01 3.529159851654370961e+00 -1.826890674941445900e-03 1.482688804366395600e-02 2.792593342293618153e-04 4.049367000659768401e+00 2.638608000000000175e+03
1.849705797339134206e+00 1.323350450424134184e-01 3.391053756516630102e+00 -1.841573679208462254e-03 1.482569535760458815e-02 2.792543875769284436e-04 3.864992843517556675e+00 2.638708000000000084e+03
1.718557858926278215e+00 4.321071831816063469e-01 3.235175235927102655e+00 -1.856245680061391606e-03 1.482440757625503279e-02 2.792502789610720542e-04 3.688701199526792873e+00 2.638807999999999993e+03
1.584505030196842856e+00 7.015344483794458963e-01 3.065768834955572952e+00 -1.870939888319408332e-03 1.482327531045285474e-02 2.792509830199993155e-04 3.521611182735397083e+00 2.638907999999999902e+03
1.449449462799880184e+00 9.415470382125014082e-01 2.886490875548142654e+00 -1.885640046559310719e-03 1.482219394657259028e-02 2.792528230960061365e-04 3.364408439087067659e+00 2.639007999999999811e+03
1.314887666405857969e+00 1.153506061495999102e+00 2.700411730254900444e+00 -1.900337819434122760e-03 1.482110565892665738e-02 2.792542447983067271e-04 3.217410344061279126e+00 2.639108000000000175e+03
1.181993407288955966e+00 1.339033212762794633e+00 2.510079543289429616e+00 -1.915003729626069389e-03 1.481980871277881369e-02 2.792509021548283650e-04 3.080684611153254426e+00 2.639208000000000084e+03
1.051607511381053017e+00 1.499879980329853923e+00 2.317553349884442060e+00 -1.929630224805476855e-03 1.481823558716185291e-02 2.792428942635732611e-04 2.954077155889455408e+00 2.639307999999999993e+03
9.243589073967924952e-01 1.637796046304641928e+00 2.124476331221559988e+00 -1.944246755740286058e-03 1.481658935500229472e-02 2.792344379255577453e-04 2.837290073449580508e+00 2.639407999999999902e+03
8.007032358397593308e-01 1.754506621822497392e+00 1.932150899916754927e+00 -1.958862547364104145e-03 1.481493431418827271e-02 2.792266083185905275e-04 2.729949863633466034e+00 2.639507999999999811e+03
6.809509299527674031e-01 1.851653157243594805e+00 1.741574936747191327e+00 -1.973502964766251505e-03 1.481344535792930225e-02 2.792222896632200364e-04 2.631614873806517707e+00 2.639608000000000175e+03
5.653229646863495717e-01 1.930797598447302477e+00 1.553528855427164013e+00 -1.988149517534037580e-03 1.481201050229446342e-02 2.792186728120361959e-04 2.541853915003077002e+00 2.639708000000000084e+03
4.539133586955507726e-01 1.993389555909774957e+00 1.368586860950478323e+00 -2.002787305153197212e-03 1.481052676381686486e-02 2.792140317153434187e-04 2.460217318607998305e+00 2.639809000000000196e+03
3.467518299922636715e-01 2.040745256983979683e+00 1.187160663261106475e+00 -2.017412352377770304e-03 1.480897036700506118e-02 2.792080478374225818e-04 2.386258258424712952e+00 2.639909000000000106e+03
2.438045739306018422e-01 2.074053571773883053e+00 1.009536644101524328e+00 -2.032020332293394890e-03 1.480730926926114577e-02 2.792002697983208474e-04 2.319548043184544994e+00 2.640009000000000015e+03
1.450059959917419372e-01 2.094356891371815355e+00 8.358817341036706150e-01 -2.046634183139127861e-03 1.480568851086173053e-02 2.791934477984717600e-04 2.259658337164787145e+00 2.640108000000000175e+03
5.028892297192793376e-02 2.102597265072551735e+00 6.663098423338619236e-01 -2.061246210308706733e-03 1.480406601355975342e-02 2.791870098474288301e-04 2.206221439669016515e+00 2.640208000000000084e+03
-4.044275713758074819e-02 2.099599855774119117e+00 5.008703319830137835e-01 -2.075854109145086872e-03 1.480242666232860736e-02 2.791809825437645233e-04 2.158894684886774495e+00 2.640307999999999993e+03
-1.272824931202633791e-01 2.086093880407875911e+00 3.395811322164142831e-01 -2.090444655312206305e-03 1.480069668511883180e-02 2.791746286635048060e-04 2.117381367701029138e+00 2.640407999999999902e+03
-2.103459235516969839e-01 2.062708216179543808e+00 1.824301946915290740e-01 -2.105009316581028453e-03 1.479882623804471345e-02 2.791667182628246682e-04 2.081415712582328492e+00 2.640507999999999811e+03
-2.897489136445552949e-01 2.029955884133823663e+00 2.936152658448499056e-02 -2.119562826879741509e-03 1.479689874510208523e-02 2.791584984715717987e-04 2.050740701242140585e+00 2.640606999999999971e+03
-3.655921849535118118e-01 1.988271240679675644e+00 -1.196835734859774958e-01 -2.134109397939122545e-03 1.479493493614268337e-02 2.791500600403319546e-04 2.025143039386441135e+00 2.640706999999999880e+03
-4.379712492114593014e-01 1.937996880237092379e+00 -2.647831955205875443e-01 -2.148658520335034947e-03 1.479297235580838768e-02 2.791419494565037639e-04 2.004435297926736137e+00 2.640806999999999789e+03
-5.069576298837057404e-01 1.879415892170741120e+00 -4.059987941185548288e-01 -2.163202676033462637e-03 1.479095460732769880e-02 2.791338186143499031e-04 1.988478100223124878e+00 2.640907000000000153e+03
-5.726156576719655389e-01 1.812746325263317804e+00 -5.433779369711920770e-01 -2.177734062091099369e-03 1.478883139616577608e-02 2.791237661335937308e-04 1.977169065495874234e+00 2.641005999999999858e+03
-6.349912031781158595e-01 1.738138568523186933e+00 -6.769585004459587330e-01 -2.192249913053247873e-03 1.478658756632644962e-02 2.791105891857382864e-04 1.970434551774675302e+00 2.641106999999999971e+03
-6.941053892978991113e-01 1.655688045843706435e+00 -8.067530769560695703e-01 -2.206751997801671434e-03 1.478425235360188508e-02 2.790936004094907402e-04 1.968231623508835071e+00 2.641206999999999880e+03
-7.499623893742956016e-01 1.565421069964713974e+00 -9.327699247261548310e-01 -2.221255355568228177e-03 1.478191699299071134e-02 2.790743484675686347e-04 1.970544707495648140e+00 2.641306999999999789e+03
-8.025378506254586819e-01 1.467321636749297609e+00 -1.054976951479020375e+00 -2.235762914612620528e-03 1.477960082422927895e-02 2.790542694390549857e-04 1.977391249983456278e+00 2.641407000000000153e+03
-8.517844014791186025e-01 1.361328573241460171e+00 -1.173308352381932096e+00 -2.250275016574087954e-03 1.477730691756064599e-02 2.790341353967828140e-04 1.988819911579722266e+00 2.641507000000000062e+03
-8.976325479444650091e-01 1.247334413358060390e+00 -1.287660128536454840e+00 -2.264784762871272818e-03 1.477499160331419668e-02 2.790138246362202507e-04 2.004907962101774022e+00 2.641606999999999971e+03
-9.399760952398914515e-01 1.125190173445295594e+00 -1.397884569982253966e+00 -2.279287118588880969e-03 1.477264158624197639e-02 2.789930270480617648e-04 2.025756465381453264e+00 2.641706999999999880e+03
-9.786829621645548594e-01 9.947024879578204581e-01 -1.503799308397814727e+00 -2.293783331059662083e-03 1.477026700076264527e-02 2.789720571552956854e-04 2.051503287815647170e+00 2.641806999999999789e+03
-1.013586844213792082e+00 8.556386944607227152e-01 -1.605168847788419839e+00 -2.308272882766658485e-03 1.476786804102463158e-02 2.789511598432792847e-04 2.082316713694659871e+00 2.641907000000000153e+03
-1.044487260283158081e+00 7.077372751909218884e-01 -1.701699674962693587e+00 -2.322753178150629982e-03 1.476542456408507474e-02 2.789300494329454089e-04 2.118402103321422203e+00 2.642007000000000062e+03
-1.071155323543712568e+00 5.506933048552382637e-01 -1.793032243357689071e+00 -2.337217425998960440e-03 1.476288290069794479e-02 2.789067026503278847e-04 2.160000340020511889e+00 2.642106999999999971e+03
-1.093301150378965581e+00 3.841737276491092312e-01 -1.878727804255716505e+00 -2.351666659654907607e-03 1.476025657240888356e-02 2.788809772167104512e-04 2.207377407902709976e+00 2.642206999999999880e+03
-1.110585728178433707e+00 2.078229312616124702e-01 -1.958263742110400329e+00 -2.366103325467998949e-03 1.475756192460061893e-02 2.788527554309555893e-04 2.260837878764423881e+00 2.642306999999999789e+03
-1.122597780609047025e+00 2.127319066811000567e-02 -2.031019519219527059e+00 -2.380538541167822545e-03 1.475487836552019996e-02 2.788246284543120269e-04 2.320715108133757809e+00 2.642407000000000153e+03
-1.128866730789587436e+00 -1.758079478731348622e-01 -2.096255757088785199e+00 -2.394975597133268755e-03 1.475223494149976132e-02 2.787983675902152886e-04 2.387370253971262457e+00 2.642507000000000062e+03
-1.128875967667679614e+00 -3.837501684460970508e-01 -2.153114138871966787e+00 -2.409410230639306115e-03 1.474959912214742971e-02 2.787728677803285454e-04 2.461204103110999242e+00 2.642606999999999971e+03
-1.122034711917167193e+00 -6.028331669403450555e-01 -2.200593864857846693e+00 -2.423838826937144402e-03 1.474695014458027656e-02 2.787474892319277350e-04 2.542633099753159875e+00 2.642706999999999880e+03
-1.107696981568260464e+00 -8.333025461741305762e-01 -2.237546915178886930e+00 -2.438250053577095330e-03 1.474420519750159128e-02 2.787183290590764927e-04 2.632109787615683150e+00 2.642806999999999789e+03
-1.085109276658612121e+00 -1.075334658052130576e+00 -2.262659883019237483e+00 -2.452649874534433474e-03 1.474139579830007103e-02 2.786862001555633420e-04 2.730098261111364888e+00 2.642907000000000153e+03
-1.053433383913565669e+00 -1.328927723256700721e+00 -2.274425777800853421e+00 -2.467043176233601857e-03 1.473855700377613154e-02 2.786524825519671902e-04 2.837037787324807603e+00 2.643007999999999811e+03
-1.011752070792981240e+00 -1.593908541169648974e+00 -2.271148012543858563e+00 -2.481434377223216883e-03 1.473571394821282174e-02 2.786184071404524906e-04 2.953354023013388119e+00 2.643108000000000175e+03
-9.590814627379814494e-01 -1.869785756675988120e+00 -2.250926072022208402e+00 -2.495828548532632359e-03 1.473291022888484174e-02 2.785857948435531482e-04 3.079383738631051415e+00 2.643208000000000084e+03
-8.944093267369140898e-01 -2.155781691465309180e+00 -2.211672036658828056e+00 -2.510212991969201606e-03 1.473006213469844373e-02 2.785508711941242954e-04 3.215409140801465337e+00 2.643307999999999993e+03
-8.166626407351140760e-01 -2.450721239801385121e+00 -2.151120954149849496e+00 -2.524588053034071411e-03 1.472716595767399952e-02 2.785135833613626693e-04 3.361590966100523215e+00 2.643407999999999902e+03
-7.247731420822401960e-01 -2.752891409387137944e+00 -2.066858667694575935e+00 -2.538950480040894509e-03 1.472419784747070609e-02 2.784728341460516966e-04 3.517898800645843593e+00 2.643507999999999811e+03
-6.176878901239397646e-01 -3.059967963438593230e+00 -1.956378634557202290e+00 -2.553308058773017496e-03 1.472119568151013247e-02 2.784311932669485514e-04 3.684068352871346708e+00 2.643608000000000175e+03
-4.945038469956497540e-01 -3.368720904906065794e+00 -1.817202652503944860e+00 -2.567678160934163886e-03 1.471828106402126198e-02 2.783931632153420553e-04 3.859409290307522333e+00 2.643708000000000084e+03
-3.545603892899718557e-01 -3.675073497098783726e+00 -1.647001478138286901e+00 -2.582055290926761181e-03 1.471542437830592950e-02 2.783571498844302438e-04 4.042832193861259249e+00 2.643807999999999993e+03
-1.975295529233036251e-01 -3.973952323962513411e+00 -1.443787879894484538e+00 -2.596440398406782164e-03 1.471263858192009208e-02 2.783229318305181928e-04 4.232710531035089652e+00 2.643907999999999902e+03
-2.355215640954624878e-02 -4.259309517580766702e+00 -1.206110838320426204e+00 -2.610810692473725797e-03 1.470978380008878574e-02 2.782843107219151106e-04 4.426847142712253991e+00 2.644007999999999811e+03
1.667132991380634310e-01 -4.524166940237043910e+00 -9.332751049906646834e-01 -2.625152769133611355e-03 1.470675912182100101e-02 2.782394309134717382e-04 4.622432503437843287e+00 2.644108000000000175e+03
3.718314323906936059e-01 -4.760529738778589426e+00 -6.257412725575085544e-01 -2.639474785598084142e-03 1.470361185464231016e-02 2.781907206431055647e-04 4.815854456697269192e+00 2.644208000000000084e+03
5.894858155695020807e-01 -4.959743692313228536e+00 -2.853873522712191968e-01 -2.653781803003392534e-03 1.470036595791206213e-02 2.781404787384190416e-04 5.002798912712250967e+00 2.644306999999999789e+03
8.163058710163040299e-01 -5.112816899296928064e+00 8.409678550315435874e-02 -2.668102659418198318e-03 1.469720649361254405e-02 2.780944688749098156e-04 5.178254936764306038e+00 2.644407000000000153e+03
1.047901901437330308e+00 -5.211141408293763710e+00 4.771316408365771644e-01 -2.682431260233877728e-03 1.469410768686069471e-02 2.780499995958620233e-04 5.336829374727778408e+00 2.644507000000000062e+03
1.279043704278577609e+00 -5.247186416488841765e+00 8.862905300036055811e-01 -2.696761227077525830e-03 1.469102863916195260e-02 2.780058599574546443e-04 5.473063949052098920e+00 2.644606999999999971e+03
1.503814502483205695e+00 -5.215202000296030427e+00 1.302420072084120584e+00 -2.711081192248656832e-03 1.468790394527756497e-02 2.779592861787531528e-04 5.581763879450485355e+00 2.644706999999999880e+03
1.716019726533979828e+00 -5.111913920207875606e+00 1.715163785751952386e+00 -2.725375472049552592e-03 1.468462693218419539e-02 2.779091981724157723e-04 5.658460430313511758e+00 2.644806000000000040e+03
1.909483066291477682e+00 -4.937086254048716150e+00 2.113381596860340661e+00 -2.739671204592902028e-03 1.468136030242096941e-02 2.778608116795170009e-04 5.699765612226405764e+00 2.644905999999999949e+03
2.078604019318161633e+00 -4.693832635234613804e+00 2.486085749515781984e+00 -1.664517314659891799e-03 1.484135747849495493e-02 2.791283568913182711e-04 5.703795388218670936e+00 2.645005999999999858e+03
2.218818996967790724e+00 -4.388514274973745799e+00 2.823280481739245840e+00 -1.679073542844515977e-03 1.483976799344590737e-02 2.791131988256529317e-04 5.670372823855878153e+00 2.645106000000000222e+03
2.326957058540829681e+00 -4.030266724018069624e+00 3.116721531362936837e+00 -1.693627012968243733e-03 1.483817321353238239e-02 2.790961626916706813e-04 5.601047413036392086e+00 2.645206000000000131e+03
2.401432545071307878e+00 -3.630103269805075250e+00 3.360521362143794821e+00 -1.708153948383293787e-03 1.483637281651314054e-02 2.790735966645519839e-04 5.498875507174347810e+00 2.645306000000000040e+03
2.442184584475092013e+00 -3.200157266781463061e+00 3.551271522283607318e+00 -1.722659745258213080e-03 1.483440341639842910e-02 2.790476121008420040e-04 5.368128305262878541e+00 2.645405999999999949e+03
2.450551611666289986e+00 -2.752685473968664365e+00 3.688084349452082300e+00 -1.737143680860887655e-03 1.483225087786892160e-02 2.790194009370505746e-04 5.213870605290442661e+00 2.645505999999999858e+03
2.429003252278215452e+00 -2.299350796176480305e+00 3.772310372961488412e+00 -1.751640197777137387e-03 1.483017970766501055e-02 2.789959380125503182e-04 5.041566862931444071e+00 2.645606000000000222e+03
2.380863413636449710e+00 -1.850530216042667764e+00 3.807140915027980022e+00 -1.766157476918075965e-03 1.482827096365416618e-02 2.789768459306692702e-04 4.856675264186356422e+00 2.645706000000000131e+03
2.309917557059402160e+00 -1.414801051185405223e+00 3.797094606909660275e+00 -1.780689080904818882e-03 1.482647731780991143e-02 2.789604268453597566e-04 4.664258632266121474e+00 2.645806000000000040e+03
2.220120922637413674e+00 -9.988852232828137057e-01 3.747472730693667931e+00 -1.795223565520354374e-03 1.482472284890105386e-02 2.789435471407758038e-04 4.468809737247471325e+00 2.645905999999999949e+03
2.115299584859266613e+00 -6.075941512104042763e-01 3.663893616542902798e+00 -1.809726745496745498e-03 1.482274275287965258e-02 2.789213448268559881e-04 4.274082289759371101e+00 2.646005999999999858e+03
