distance year jd planet number
1.050213000000000063e+00 2.079458900000000085e+03 -4.961608199999999691e+00 5.100000000000000000e+01 -1.601750999999999869e-01
2.603669000000000122e-01 2.079461999999999989e+03 2.480568015300000086e+06 5.000000000000000000e+00 1.000000000000000000e+00
9.243704000000000365e-01 2.079461699999999837e+03 -5.125528400000000318e+00 5.000000000000000000e+00 8.469999999999999881e-04
1.051648099999999975e+00 2.079461699999999837e+03 -4.960716099999999962e+00 5.100000000000000000e+01 -1.554483000000000115e-01
2.540659000000000112e-01 2.079463999999999942e+03 2.480569015300000086e+06 5.000000000000000000e+00 1.000000000000000000e+00
9.317115999999999731e-01 2.079464399999999841e+03 -5.123825199999999747e+00 5.000000000000000000e+00 6.759000000000000034e-04
1.053078799999999982e+00 2.079464399999999841e+03 -4.959815400000000096e+00 5.100000000000000000e+01 -1.507186000000000081e-01
2.478408000000000000e-01 2.079467000000000098e+03 2.480570015300000086e+06 5.000000000000000000e+00 1.000000000000000000e+00
9.390509000000000217e-01 2.079467200000000048e+03 -5.122111399999999648e+00 5.000000000000000000e+00 5.046999999999999620e-04
1.054505000000000026e+00 2.079467200000000048e+03 -4.958906200000000375e+00 5.100000000000000000e+01 -1.459859000000000018e-01
2.416975000000000096e-01 2.079469999999999800e+03 2.480571015300000086e+06 5.000000000000000000e+00 1.000000000000000000e+00
9.463882000000000128e-01 2.079469900000000052e+03 -5.120386700000000069e+00 5.000000000000000000e+00 3.334999999999999748e-04
1.055926700000000107e+00 2.079469900000000052e+03 -4.957988900000000143e+00 5.100000000000000000e+01 -1.412501999999999924e-01
2.325316000000000050e-01 2.079474000000000160e+03 2.480572535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
9.575371000000000299e-01 2.079474099999999908e+03 -5.117744700000000257e+00 5.000000000000000000e+00 7.339999999999999520e-05
1.058078800000000097e+00 2.079474099999999908e+03 -4.956579200000000185e+00 5.100000000000000000e+01 -1.340458999999999956e-01
2.266251999999999989e-01 2.079476999999999862e+03 2.480573535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
9.648693000000000408e-01 2.079476799999999912e+03 -5.115992999999999569e+00 5.000000000000000000e+00 -9.780000000000000553e-05
1.059488800000000008e+00 2.079476799999999912e+03 -4.955642100000000383e+00 5.100000000000000000e+01 -1.293020000000000003e-01
2.208266999999999869e-01 2.079480000000000018e+03 2.480574535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
9.721994999999999942e-01 2.079479499999999916e+03 -5.114230599999999960e+00 5.000000000000000000e+00 -2.688999999999999767e-04
1.060894199999999898e+00 2.079479499999999916e+03 -4.954697699999999649e+00 5.100000000000000000e+01 -1.245547999999999933e-01
2.151450000000000029e-01 2.079481999999999971e+03 2.480575535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
9.795277000000000012e-01 2.079482300000000123e+03 -5.112457400000000263e+00 5.000000000000000000e+00 -4.401000000000000181e-04
1.062294700000000036e+00 2.079482300000000123e+03 -4.953746200000000321e+00 5.100000000000000000e+01 -1.198039000000000048e-01
2.095896999999999899e-01 2.079485000000000127e+03 2.480576535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
9.868538999999999506e-01 2.079485000000000127e+03 -5.110673499999999869e+00 5.000000000000000000e+00 -6.112999999999999511e-04
1.063690599999999931e+00 2.079485000000000127e+03 -4.952787800000000296e+00 5.100000000000000000e+01 -1.150493999999999961e-01
2.041715000000000058e-01 2.079487999999999829e+03 2.480577535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
9.941780000000000062e-01 2.079487799999999879e+03 -5.108878800000000275e+00 5.000000000000000000e+00 -7.824000000000000442e-04
1.065081600000000073e+00 2.079487799999999879e+03 -4.951823100000000366e+00 5.100000000000000000e+01 -1.102912000000000059e-01
1.989017999999999897e-01 2.079490999999999985e+03 2.480578535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.001499899999999998e+00 2.079490499999999884e+03 -5.107073500000000266e+00 5.000000000000000000e+00 -9.535999999999999772e-04
1.066467899999999913e+00 2.079490499999999884e+03 -4.950852300000000206e+00 5.100000000000000000e+01 -1.055289999999999978e-01
1.937927999999999873e-01 2.079492999999999938e+03 2.480579535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.008819799999999933e+00 2.079493199999999888e+03 -5.105257299999999887e+00 5.000000000000000000e+00 -1.124699999999999962e-03
1.067849400000000060e+00 2.079493199999999888e+03 -4.949875800000000048e+00 5.100000000000000000e+01 -1.007629000000000025e-01
1.888581000000000010e-01 2.079496000000000095e+03 2.480580535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.016137599999999974e+00 2.079496000000000095e+03 -5.103430499999999981e+00 5.000000000000000000e+00 -1.295900000000000003e-03
1.069226199999999904e+00 2.079496000000000095e+03 -4.948894100000000407e+00 5.100000000000000000e+01 -9.599270000000000025e-02
1.841116999999999893e-01 2.079498999999999796e+03 2.480581535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.023453200000000063e+00 2.079498700000000099e+03 -5.101592899999999986e+00 5.000000000000000000e+00 -1.466999999999999988e-03
1.070598299999999892e+00 2.079498700000000099e+03 -4.947907599999999739e+00 5.100000000000000000e+01 -9.121819999999999928e-02
1.795690000000000064e-01 2.079501000000000204e+03 2.480582535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.030766700000000036e+00 2.079501499999999851e+03 -5.099744600000000183e+00 5.000000000000000000e+00 -1.638200000000000029e-03
1.071965899999999916e+00 2.079501499999999851e+03 -4.946916700000000056e+00 5.100000000000000000e+01 -8.643950000000000244e-02
1.752459000000000100e-01 2.079503999999999905e+03 2.480583535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.038078000000000056e+00 2.079504199999999855e+03 -5.097885599999999684e+00 5.000000000000000000e+00 -1.809300000000000014e-03
1.073328999999999978e+00 2.079504199999999855e+03 -4.945922000000000374e+00 5.100000000000000000e+01 -8.165650000000000686e-02
1.711594999999999922e-01 2.079507000000000062e+03 2.480584535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.045387099999999903e+00 2.079506899999999860e+03 -5.096015799999999984e+00 5.000000000000000000e+00 -1.980500000000000056e-03
1.074687799999999971e+00 2.079506899999999860e+03 -4.944924000000000319e+00 5.100000000000000000e+01 -7.686909999999999576e-02
1.673273000000000121e-01 2.079510000000000218e+03 2.480585535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.052694100000000077e+00 2.079509700000000066e+03 -5.094135399999999869e+00 5.000000000000000000e+00 -2.151600000000000040e-03
1.076042500000000013e+00 2.079509700000000066e+03 -4.943923200000000406e+00 5.100000000000000000e+01 -7.207729999999999693e-02
1.637676000000000132e-01 2.079512000000000171e+03 2.480586535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.059998800000000019e+00 2.079512400000000071e+03 -5.092244199999999665e+00 5.000000000000000000e+00 -2.322700000000000025e-03
1.077393299999999998e+00 2.079512400000000071e+03 -4.942920199999999653e+00 5.100000000000000000e+01 -6.728109999999999646e-02
1.604985999999999913e-01 2.079514999999999873e+03 2.480587535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.067301300000000008e+00 2.079515199999999822e+03 -5.090342200000000261e+00 5.000000000000000000e+00 -2.493800000000000010e-03
1.078740599999999938e+00 2.079515199999999822e+03 -4.941915400000000069e+00 5.100000000000000000e+01 -6.248059999999999725e-02
1.575387000000000037e-01 2.079518000000000029e+03 2.480588535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.074601499999999987e+00 2.079517899999999827e+03 -5.088429600000000441e+00 5.000000000000000000e+00 -2.664999999999999834e-03
1.080084599999999950e+00 2.079517899999999827e+03 -4.940909500000000065e+00 5.100000000000000000e+01 -5.767590000000000217e-02
1.549059000000000130e-01 2.079521000000000186e+03 2.480589535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.081899500000000014e+00 2.079520599999999831e+03 -5.086506299999999925e+00 5.000000000000000000e+00 -2.836099999999999819e-03
1.081425800000000104e+00 2.079520599999999831e+03 -4.939903000000000155e+00 5.100000000000000000e+01 -5.286699999999999733e-02
1.526173999999999864e-01 2.079523000000000138e+03 2.480590535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.089195200000000030e+00 2.079523400000000038e+03 -5.084572200000000208e+00 5.000000000000000000e+00 -3.007199999999999804e-03
1.082764499999999908e+00 2.079523400000000038e+03 -4.938896200000000292e+00 5.100000000000000000e+01 -4.805430000000000118e-02
1.506890999999999925e-01 2.079525999999999840e+03 2.480591535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.096488600000000035e+00 2.079526100000000042e+03 -5.082627399999999795e+00 5.000000000000000000e+00 -3.178299999999999789e-03
1.084101200000000098e+00 2.079526100000000042e+03 -4.937889700000000381e+00 5.100000000000000000e+01 -4.323779999999999984e-02
1.491350999999999927e-01 2.079528999999999996e+03 2.480592535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.103779800000000089e+00 2.079528899999999794e+03 -5.080671899999999575e+00 5.000000000000000000e+00 -3.349400000000000207e-03
1.085436499999999915e+00 2.079528899999999794e+03 -4.936883899999999770e+00 5.100000000000000000e+01 -3.841789999999999788e-02
1.479673999999999989e-01 2.079532000000000153e+03 2.480593535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.111068500000000014e+00 2.079531599999999798e+03 -5.078705700000000434e+00 5.000000000000000000e+00 -3.520500000000000192e-03
1.086770900000000095e+00 2.079531599999999798e+03 -4.935878899999999625e+00 5.100000000000000000e+01 -3.359499999999999986e-02
1.471951999999999983e-01 2.079534000000000106e+03 2.480594535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.118354999999999988e+00 2.079534299999999803e+03 -5.076728799999999708e+00 5.000000000000000000e+00 -3.691600000000000176e-03
1.088104900000000042e+00 2.079534299999999803e+03 -4.934875100000000181e+00 5.100000000000000000e+01 -2.876940000000000053e-02
1.468250000000000111e-01 2.079536999999999807e+03 2.480595535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.125639099999999893e+00 2.079537100000000009e+03 -5.074741200000000063e+00 5.000000000000000000e+00 -3.862599999999999888e-03
1.089439100000000105e+00 2.079537100000000009e+03 -4.933872599999999942e+00 5.100000000000000000e+01 -2.394150000000000097e-02
1.468598000000000126e-01 2.079539999999999964e+03 2.480596535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.132920799999999950e+00 2.079539800000000014e+03 -5.072742899999999722e+00 5.000000000000000000e+00 -4.033700000000000306e-03
1.090773999999999910e+00 2.079539800000000014e+03 -4.932871200000000123e+00 5.100000000000000000e+01 -1.911169999999999883e-02
1.472991999999999913e-01 2.079543000000000120e+03 2.480597535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.140200099999999939e+00 2.079542600000000220e+03 -5.070733899999999572e+00 5.000000000000000000e+00 -4.204699999999999584e-03
1.092110200000000031e+00 2.079542600000000220e+03 -4.931871000000000116e+00 5.100000000000000000e+01 -1.428059999999999920e-02
1.481397999999999882e-01 2.079545000000000073e+03 2.480598535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.147477000000000080e+00 2.079545300000000225e+03 -5.068714199999999614e+00 5.000000000000000000e+00 -4.375800000000000002e-03
1.093448100000000034e+00 2.079545300000000225e+03 -4.930871699999999969e+00 5.100000000000000000e+01 -9.448500000000000301e-03
1.493745999999999963e-01 2.079547999999999774e+03 2.480599535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.154751499999999931e+00 2.079547999999999774e+03 -5.066683799999999849e+00 5.000000000000000000e+00 -4.546800000000000147e-03
1.094788199999999989e+00 2.079547999999999774e+03 -4.929873100000000008e+00 5.100000000000000000e+01 -4.616000000000000311e-03
1.509938000000000113e-01 2.079550999999999931e+03 2.480600535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.162023500000000098e+00 2.079550799999999981e+03 -5.064642700000000275e+00 5.000000000000000000e+00 -4.717899999999999698e-03
1.096130800000000072e+00 2.079550799999999981e+03 -4.928874699999999720e+00 5.100000000000000000e+01 2.166000000000000065e-04
1.529851999999999879e-01 2.079554000000000087e+03 2.480601535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.169293200000000033e+00 2.079553499999999985e+03 -5.062590900000000005e+00 5.000000000000000000e+00 -4.888899999999999843e-03
1.097476300000000071e+00 2.079553499999999985e+03 -4.927876099999999759e+00 5.100000000000000000e+01 5.048699999999999716e-03
1.553342000000000056e-01 2.079556000000000040e+03 2.480602535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.176560300000000003e+00 2.079556300000000192e+03 -5.060528399999999927e+00 5.000000000000000000e+00 -5.059899999999999988e-03
1.098824999999999941e+00 2.079556300000000192e+03 -4.926876799999999612e+00 5.100000000000000000e+01 9.880099999999999300e-03
1.580246999999999902e-01 2.079559000000000196e+03 2.480603535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.183824900000000069e+00 2.079559000000000196e+03 -5.058455200000000040e+00 5.000000000000000000e+00 -5.230900000000000133e-03
1.100176999999999961e+00 2.079559000000000196e+03 -4.925876299999999652e+00 5.100000000000000000e+01 1.471030000000000081e-02
1.610393999999999992e-01 2.079561999999999898e+03 2.480604535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.191087100000000065e+00 2.079561700000000201e+03 -5.056371399999999738e+00 5.000000000000000000e+00 -5.401900000000000278e-03
1.101532399999999967e+00 2.079561700000000201e+03 -4.924873800000000301e+00 5.100000000000000000e+01 1.953900000000000081e-02
1.643602000000000118e-01 2.079563999999999851e+03 2.480605535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.198346700000000098e+00 2.079564499999999953e+03 -5.054276800000000236e+00 5.000000000000000000e+00 -5.572800000000000149e-03
1.102891300000000019e+00 2.079564499999999953e+03 -4.923868900000000437e+00 5.100000000000000000e+01 2.436610000000000165e-02
1.679688000000000014e-01 2.079567000000000007e+03 2.480606535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.205603800000000003e+00 2.079567199999999957e+03 -5.052171600000000318e+00 5.000000000000000000e+00 -5.743800000000000294e-03
1.104253799999999952e+00 2.079567199999999957e+03 -4.922861000000000153e+00 5.100000000000000000e+01 2.919110000000000107e-02
1.718466999999999911e-01 2.079570000000000164e+03 2.480607535300000105e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.212858400000000003e+00 2.079570000000000164e+03 -5.050055699999999703e+00 5.000000000000000000e+00 -5.914799999999999572e-03
1.105619799999999930e+00 2.079570000000000164e+03 -4.921849400000000152e+00 5.100000000000000000e+01 3.401400000000000257e-02
1.782164999999999999e-01 2.079574000000000069e+03 2.480609055300000124e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.223880400000000090e+00 2.079574099999999817e+03 -5.046819099999999558e+00 5.000000000000000000e+00 -6.174599999999999707e-03
1.107702600000000093e+00 2.079574099999999817e+03 -4.920303600000000444e+00 5.100000000000000000e+01 4.134039999999999937e-02
1.826945000000000097e-01 2.079577000000000226e+03 2.480610055300000124e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.231128500000000070e+00 2.079576900000000023e+03 -5.044676299999999891e+00 5.000000000000000000e+00 -6.345499999999999578e-03
1.109076900000000032e+00 2.079576900000000023e+03 -4.919280299999999606e+00 5.100000000000000000e+01 4.615729999999999833e-02
1.873809999999999920e-01 2.079579999999999927e+03 2.480611055300000124e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.238373900000000027e+00 2.079579600000000028e+03 -5.042522800000000416e+00 5.000000000000000000e+00 -6.516400000000000317e-03
1.110454400000000064e+00 2.079579600000000028e+03 -4.918251500000000220e+00 5.100000000000000000e+01 5.097170000000000173e-02
1.922607000000000066e-01 2.079581999999999880e+03 2.480612055300000124e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.245616800000000080e+00 2.079582300000000032e+03 -5.040358600000000244e+00 5.000000000000000000e+00 -6.687300000000000189e-03
1.111834800000000012e+00 2.079582300000000032e+03 -4.917216699999999996e+00 5.100000000000000000e+01 5.578349999999999975e-02
1.973188999999999915e-01 2.079585000000000036e+03 2.480613055300000124e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.252857000000000109e+00 2.079585099999999784e+03 -5.038183799999999657e+00 5.000000000000000000e+00 -6.858200000000000060e-03
1.113217899999999982e+00 2.079585099999999784e+03 -4.916175400000000195e+00 5.100000000000000000e+01 6.059269999999999934e-02
2.025421000000000027e-01 2.079588000000000193e+03 2.480614055300000124e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.260094499999999895e+00 2.079587799999999788e+03 -5.035998300000000150e+00 5.000000000000000000e+00 -7.028999999999999658e-03
1.114603599999999917e+00 2.079587799999999788e+03 -4.915127199999999696e+00 5.100000000000000000e+01 6.539929999999999355e-02
2.079176000000000080e-01 2.079590999999999894e+03 2.480615055300000124e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.267329399999999939e+00 2.079590599999999995e+03 -5.033802200000000227e+00 5.000000000000000000e+00 -7.199900000000000397e-03
1.115991600000000084e+00 2.079590599999999995e+03 -4.914071800000000323e+00 5.100000000000000000e+01 7.020319999999999339e-02
2.134337000000000040e-01 2.079592999999999847e+03 2.480616055300000124e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.274561599999999961e+00 2.079593299999999999e+03 -5.031595399999999607e+00 5.000000000000000000e+00 -7.370699999999999995e-03
1.117381900000000039e+00 2.079593299999999999e+03 -4.913008800000000065e+00 5.100000000000000000e+01 7.500460000000000460e-02
2.190795000000000103e-01 2.079596000000000004e+03 2.480617055300000124e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.281791099999999961e+00 2.079596000000000004e+03 -5.029377900000000068e+00 5.000000000000000000e+00 -7.541499999999999593e-03
1.118774099999999994e+00 2.079596000000000004e+03 -4.911937799999999577e+00 5.100000000000000000e+01 7.980329999999999369e-02
2.248451999999999951e-01 2.079599000000000160e+03 2.480618055300000124e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.289017899999999939e+00 2.079598800000000210e+03 -5.027149800000000113e+00 5.000000000000000000e+00 -7.712300000000000058e-03
1.120168100000000111e+00 2.079598800000000210e+03 -4.910858700000000354e+00 5.100000000000000000e+01 8.459959999999999702e-02
2.307214999999999960e-01 2.079601999999999862e+03 2.480619055300000124e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.296241900000000058e+00 2.079601500000000215e+03 -5.024911000000000350e+00 5.000000000000000000e+00 -7.883100000000000523e-03
1.121563700000000052e+00 2.079601500000000215e+03 -4.909771000000000107e+00 5.100000000000000000e+01 8.939339999999999786e-02
2.367000999999999966e-01 2.079603999999999814e+03 2.480620055300000124e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.303463199999999933e+00 2.079604299999999967e+03 -5.022661600000000170e+00 5.000000000000000000e+00 -8.053899999999999254e-03
1.122960699999999923e+00 2.079604299999999967e+03 -4.908674600000000332e+00 5.100000000000000000e+01 9.418469999999999620e-02
2.427730999999999917e-01 2.079606999999999971e+03 2.480621055300000124e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.310681800000000008e+00 2.079606999999999971e+03 -5.020401599999999576e+00 5.000000000000000000e+00 -8.224600000000000313e-03
1.124359000000000108e+00 2.079606999999999971e+03 -4.907569299999999579e+00 5.100000000000000000e+01 9.897359999999999491e-02
2.489335000000000020e-01 2.079610000000000127e+03 2.480622055300000124e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.317897499999999944e+00 2.079609699999999975e+03 -5.018130799999999780e+00 5.000000000000000000e+00 -8.395299999999999638e-03
1.125758299999999990e+00 2.079609699999999975e+03 -4.906454799999999672e+00 5.100000000000000000e+01 1.037601999999999969e-01
2.551747999999999794e-01 2.079612000000000080e+03 2.480623055300000124e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.325110500000000080e+00 2.079612500000000182e+03 -5.015849499999999850e+00 5.000000000000000000e+00 -8.566100000000000103e-03
1.127158499999999952e+00 2.079612500000000182e+03 -4.905331000000000330e+00 5.100000000000000000e+01 1.085445000000000021e-01
2.614910999999999763e-01 2.079614999999999782e+03 2.480624055300000124e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.332320699999999913e+00 2.079615200000000186e+03 -5.013557500000000111e+00 5.000000000000000000e+00 -8.736799999999999428e-03
1.128559499999999938e+00 2.079615200000000186e+03 -4.904197700000000104e+00 5.100000000000000000e+01 1.133264999999999967e-01
