distance year jd planet number
2.935293999999999959e-01 1.486464999999999918e+03 2.263989071200000122e+06 5.000000000000000000e+00 1.900000000000000000e+01
2.975399000000000238e-01 1.486449000000000069e+03 2.263983259300000034e+06 5.000000000000000000e+00 1.900000000000000000e+01
2.969627000000000239e-01 1.367893000000000029e+03 2.220680367800000124e+06 5.000000000000000000e+00 1.900000000000000000e+01
2.715873999999999788e-01 1.367875999999999976e+03 2.220674336199999787e+06 5.000000000000000000e+00 1.900000000000000000e+01
2.536994000000000193e-01 1.367861000000000104e+03 2.220668807500000112e+06 5.000000000000000000e+00 1.900000000000000000e+01
2.428017000000000092e-01 1.367846999999999980e+03 2.220663717999999877e+06 5.000000000000000000e+00 1.900000000000000000e+01
2.381001000000000090e-01 1.367834000000000060e+03 2.220658898200000171e+06 5.000000000000000000e+00 1.900000000000000000e+01
2.390674999999999883e-01 1.367820999999999913e+03 2.220654237000000197e+06 5.000000000000000000e+00 1.900000000000000000e+01
2.453618999999999939e-01 1.367807999999999993e+03 2.220649590299999807e+06 5.000000000000000000e+00 1.900000000000000000e+01
2.567120999999999986e-01 1.367796000000000049e+03 2.220644897700000089e+06 5.000000000000000000e+00 1.900000000000000000e+01
2.731419999999999959e-01 1.367781999999999925e+03 2.220640020899999887e+06 5.000000000000000000e+00 1.900000000000000000e+01
2.945586000000000038e-01 1.367768000000000029e+03 2.220634910699999891e+06 5.000000000000000000e+00 1.900000000000000000e+01
2.777217000000000158e-01 1.284873000000000047e+03 2.190357924800000153e+06 5.000000000000000000e+00 1.900000000000000000e+01
2.630489999999999773e-01 1.284856999999999971e+03 2.190352262999999803e+06 5.000000000000000000e+00 1.900000000000000000e+01
2.551804999999999768e-01 1.284843000000000075e+03 2.190346944000000134e+06 5.000000000000000000e+00 1.900000000000000000e+01
2.535341999999999874e-01 1.284828999999999951e+03 2.190341843400000129e+06 5.000000000000000000e+00 1.900000000000000000e+01
2.576686000000000254e-01 1.284815000000000055e+03 2.190336820700000040e+06 5.000000000000000000e+00 1.900000000000000000e+01
2.672661000000000064e-01 1.284800999999999931e+03 2.190331788699999917e+06 5.000000000000000000e+00 1.900000000000000000e+01
2.822228999999999988e-01 1.284787000000000035e+03 2.190326617300000042e+06 5.000000000000000000e+00 1.900000000000000000e+01
2.980285999999999769e-01 1.118775000000000091e+03 2.129690359199999832e+06 5.000000000000000000e+00 1.900000000000000000e+01
2.851037000000000154e-01 1.913526000000000067e+03 2.419960511500000022e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.593627000000000016e-01 1.913509999999999991e+03 2.419954726300000213e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.408526000000000000e-01 1.913496000000000095e+03 2.419949467399999965e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.290003999999999929e-01 1.913482999999999947e+03 2.419944645899999887e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.230457000000000134e-01 1.913470000000000027e+03 2.419940086399999913e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.225337000000000010e-01 1.913458000000000084e+03 2.419935714199999813e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.270793000000000117e-01 1.913445999999999913e+03 2.419931386700000148e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.364049000000000011e-01 1.913433999999999969e+03 2.419927042200000025e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.504669999999999952e-01 1.913422000000000025e+03 2.419922557500000112e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.691860999999999837e-01 1.913409000000000106e+03 2.419917876099999994e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.923453999999999775e-01 1.913395999999999958e+03 2.419912974799999967e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.934063000000000088e-01 1.806755000000000109e+03 2.380963070999999996e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.667606000000000144e-01 1.806739000000000033e+03 2.380957103899999987e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.474776999999999949e-01 1.806723999999999933e+03 2.380951667599999812e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.350238000000000049e-01 1.806710000000000036e+03 2.380946673099999782e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.286876999999999938e-01 1.806696999999999889e+03 2.380941973799999803e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.281488999999999878e-01 1.806683999999999969e+03 2.380937027999999933e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.330827000000000038e-01 1.806671000000000049e+03 2.380932575100000016e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.428909999999999958e-01 1.806659000000000106e+03 2.380928100800000131e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.575563000000000158e-01 1.806645999999999958e+03 2.380923472200000193e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.770027999999999935e-01 1.806633000000000038e+03 2.380918634000000078e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.680775000000000241e-01 1.415354000000000042e+03 2.238015551700000186e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.402084999999999915e-01 1.415338999999999942e+03 2.238010055399999954e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.192140999999999951e-01 1.415325000000000045e+03 2.238005146000000183e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.043156000000000139e-01 1.415313000000000102e+03 2.238000675199999940e+06 5.000000000000000000e+00 2.000000000000000000e+01
1.949973999999999874e-01 1.415301999999999907e+03 2.237996559799999930e+06 5.000000000000000000e+00 2.000000000000000000e+01
1.906445999999999974e-01 1.415290999999999940e+03 2.237992655499999877e+06 5.000000000000000000e+00 2.000000000000000000e+01
1.908722999999999947e-01 1.415280999999999949e+03 2.237988898599999957e+06 5.000000000000000000e+00 2.000000000000000000e+01
1.953760999999999970e-01 1.415269999999999982e+03 2.237985164799999911e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.039288999999999963e-01 1.415259999999999991e+03 2.237981404999999795e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.165304000000000118e-01 1.415249000000000024e+03 2.237977508100000210e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.331109000000000098e-01 1.415238000000000056e+03 2.237973431100000162e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.538949999999999818e-01 1.415226000000000113e+03 2.237969074399999809e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.791080000000000227e-01 1.415212999999999965e+03 2.237964365000000224e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.734184000000000059e-01 1.320459000000000060e+03 2.203355584999999963e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.483566000000000107e-01 1.320443999999999960e+03 2.203350005599999800e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.302078999999999931e-01 1.320430000000000064e+03 2.203344938200000208e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.184223000000000137e-01 1.320416999999999916e+03 2.203340296200000215e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.122614999999999919e-01 1.320404999999999973e+03 2.203335899600000121e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.113266000000000033e-01 1.320394000000000005e+03 2.203331701900000218e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.152053999999999911e-01 1.320383000000000038e+03 2.203327559700000100e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.236266000000000087e-01 1.320371000000000095e+03 2.203323406799999997e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.365304000000000018e-01 1.320359999999999900e+03 2.203319127400000114e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.538759999999999906e-01 1.320346999999999980e+03 2.203314656700000167e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.757815000000000127e-01 1.320334000000000060e+03 2.203309909299999941e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.851799999999999891e-01 1.213681000000000040e+03 2.164354886500000022e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.726905000000000023e-01 1.213664999999999964e+03 2.164349178900000174e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.671653999999999973e-01 1.213650000000000091e+03 2.164343761299999896e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.680435999999999930e-01 1.213635999999999967e+03 2.164338533799999859e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.749107000000000078e-01 1.213621000000000095e+03 2.164333329899999779e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.874542999999999959e-01 1.213606999999999971e+03 2.164328078000000212e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.775387999999999744e-01 1.201885999999999967e+03 2.160046767800000031e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.567687000000000164e-01 1.201869999999999891e+03 2.160041004699999932e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.429653999999999980e-01 1.201855000000000018e+03 2.160035714000000153e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.354150000000000131e-01 1.201842000000000098e+03 2.160030736399999820e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.336159999999999903e-01 1.201828999999999951e+03 2.160025976799999829e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.371339000000000086e-01 1.201816000000000031e+03 2.160021298599999864e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.456773999999999902e-01 1.201803000000000111e+03 2.160016614000000060e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.591233000000000009e-01 1.201789999999999964e+03 2.160011811300000176e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.777719000000000160e-01 1.201776000000000067e+03 2.160006722500000149e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.993978999999999946e-01 1.095064000000000078e+03 2.121029698900000192e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.935551000000000132e-01 1.095047000000000025e+03 2.121023778599999845e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.947321999999999997e-01 1.095031999999999925e+03 2.121018052900000010e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.756295999999999746e-01 1.083280999999999949e+03 2.116726105299999937e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.547101999999999977e-01 1.083265000000000100e+03 2.116720359600000083e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.408132000000000050e-01 1.083250999999999976e+03 2.116715108599999920e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.331368000000000051e-01 1.083237000000000080e+03 2.116710174800000153e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.311703999999999981e-01 1.083224999999999909e+03 2.116705459700000007e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.344787000000000121e-01 1.083211999999999989e+03 2.116700829499999993e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.427632000000000123e-01 1.083199000000000069e+03 2.116696198400000110e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.558928999999999787e-01 1.083185999999999922e+03 2.116691454899999779e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.738460999999999812e-01 1.083173000000000002e+03 2.116686509800000116e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.969216000000000077e-01 1.083157999999999902e+03 2.116681230599999893e+06 5.000000000000000000e+00 2.000000000000000000e+01
2.724620000000000167e-02 1.581498000000000047e+03 2.298700327699999791e+06 2.000000000000000000e+00 2.200000000000000000e+01
1.868809999999999916e-02 1.581497000000000071e+03 2.298699943400000222e+06 2.000000000000000000e+00 2.200000000000000000e+01
1.488850000000000069e-02 1.581496000000000095e+03 2.298699686000000220e+06 2.000000000000000000e+00 2.200000000000000000e+01
1.404859999999999963e-02 1.581496000000000095e+03 2.298699495800000150e+06 2.000000000000000000e+00 2.200000000000000000e+01
1.497659999999999964e-02 1.581494999999999891e+03 2.298699331300000194e+06 2.000000000000000000e+00 2.200000000000000000e+01
1.720270000000000132e-02 1.581494999999999891e+03 2.298699166399999987e+06 2.000000000000000000e+00 2.200000000000000000e+01
2.065430000000000044e-02 1.581493999999999915e+03 2.298698984699999914e+06 2.000000000000000000e+00 2.200000000000000000e+01
2.545789999999999859e-02 1.581493999999999915e+03 2.298698772299999837e+06 2.000000000000000000e+00 2.200000000000000000e+01
3.186760000000000287e-02 1.581492999999999938e+03 2.298698515099999961e+06 2.000000000000000000e+00 2.200000000000000000e+01
2.830675999999999748e-01 1.972813000000000102e+03 2.441615239399999846e+06 5.000000000000000000e+00 2.300000000000000000e+01
2.433696999999999944e-01 1.972797000000000025e+03 2.441609209999999963e+06 5.000000000000000000e+00 2.300000000000000000e+01
2.119604999999999961e-01 1.972782999999999902e+03 2.441604173899999820e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.864821000000000117e-01 1.972770999999999958e+03 2.441599766199999955e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.664143999999999901e-01 1.972760999999999967e+03 2.441595898399999831e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.511516999999999999e-01 1.972750999999999976e+03 2.441592468400000129e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.400618999999999892e-01 1.972742999999999938e+03 2.441589354400000069e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.328190999999999955e-01 1.972734999999999900e+03 2.441586503899999894e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.289845000000000019e-01 1.972728000000000065e+03 2.441583816500000190e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.282897000000000065e-01 1.972721000000000004e+03 2.441581244400000200e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.305037000000000003e-01 1.972713999999999942e+03 2.441578708300000057e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.354674999999999907e-01 1.972707000000000107e+03 2.441576166499999817e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.431342999999999921e-01 1.972700000000000045e+03 2.441573552000000142e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.534823999999999911e-01 1.972692000000000007e+03 2.441570822999999858e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.665776999999999952e-01 1.972683999999999969e+03 2.441567928199999966e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.826216999999999979e-01 1.972675999999999931e+03 2.441564803100000136e+06 5.000000000000000000e+00 2.300000000000000000e+01
2.016550000000000009e-01 1.972665999999999940e+03 2.441561423799999990e+06 5.000000000000000000e+00 2.300000000000000000e+01
2.240306999999999993e-01 1.972655999999999949e+03 2.441557714800000191e+06 5.000000000000000000e+00 2.300000000000000000e+01
2.501361999999999752e-01 1.972644999999999982e+03 2.441553605299999937e+06 5.000000000000000000e+00 2.300000000000000000e+01
2.801819999999999866e-01 1.972633000000000038e+03 2.441549055699999910e+06 5.000000000000000000e+00 2.300000000000000000e+01
2.983829000000000065e-01 1.877938000000000102e+03 2.406962796699999832e+06 5.000000000000000000e+00 2.300000000000000000e+01
2.565292000000000128e-01 1.877921000000000049e+03 2.406956643499999773e+06 5.000000000000000000e+00 2.300000000000000000e+01
2.220187000000000133e-01 1.877905999999999949e+03 2.406951365999999922e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.936838999999999922e-01 1.877894000000000005e+03 2.406946783600000199e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.706985000000000030e-01 1.877883000000000038e+03 2.406942757799999788e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.526911999999999991e-01 1.877873000000000047e+03 2.406939225099999923e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.390567000000000053e-01 1.877865000000000009e+03 2.406936081400000025e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.292549000000000059e-01 1.877856999999999971e+03 2.406933221799999941e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.229815999999999965e-01 1.877849999999999909e+03 2.406930597699999809e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.198374999999999996e-01 1.877843000000000075e+03 2.406928114500000142e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.195745000000000002e-01 1.877836000000000013e+03 2.406925750599999912e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.219869999999999982e-01 1.877829999999999927e+03 2.406923391499999911e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.269398999999999944e-01 1.877823000000000093e+03 2.406921023800000083e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.344146999999999981e-01 1.877817000000000007e+03 2.406918578499999829e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.443859999999999866e-01 1.877809999999999945e+03 2.406916021900000051e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.569398999999999933e-01 1.877801999999999907e+03 2.406913302300000098e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.722451000000000121e-01 1.877794000000000096e+03 2.406910365100000054e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.903685999999999989e-01 1.877785000000000082e+03 2.406907182899999898e+06 5.000000000000000000e+00 2.300000000000000000e+01
2.116394000000000053e-01 1.877776000000000067e+03 2.406903686799999792e+06 5.000000000000000000e+00 2.300000000000000000e+01
2.364211999999999980e-01 1.877765000000000100e+03 2.406899810699999798e+06 5.000000000000000000e+00 2.300000000000000000e+01
2.648918000000000106e-01 1.877752999999999929e+03 2.406895521000000183e+06 5.000000000000000000e+00 2.300000000000000000e+01
2.974297000000000191e-01 1.877740000000000009e+03 2.406890754300000146e+06 5.000000000000000000e+00 2.300000000000000000e+01
3.032730000000000148e-02 1.774808999999999969e+03 2.369295750899999868e+06 4.000000000000000000e+00 2.300000000000000000e+01
2.532960000000000073e-02 1.774807000000000016e+03 2.369294976699999999e+06 4.000000000000000000e+00 2.300000000000000000e+01
2.579230000000000064e-02 1.774805000000000064e+03 2.369294401899999939e+06 4.000000000000000000e+00 2.300000000000000000e+01
2.935000000000000109e-02 1.774804000000000087e+03 2.369293870800000150e+06 4.000000000000000000e+00 2.300000000000000000e+01
3.546649999999999803e-02 1.774801999999999907e+03 2.369293301299999934e+06 4.000000000000000000e+00 2.300000000000000000e+01
2.581280000000000241e-01 1.759348999999999933e+03 2.363648726199999917e+06 5.000000000000000000e+00 2.300000000000000000e+01
2.205508999999999942e-01 1.759335000000000036e+03 2.363643631300000008e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.883782999999999985e-01 1.759323000000000093e+03 2.363639225899999961e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.610144000000000020e-01 1.759311999999999898e+03 2.363635422799999826e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.380325000000000024e-01 1.759303000000000111e+03 2.363632158100000117e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.190027000000000029e-01 1.759296000000000049e+03 2.363629367699999828e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.033527000000000057e-01 1.759288999999999987e+03 2.363626966200000141e+06 5.000000000000000000e+00 2.300000000000000000e+01
9.054650000000000198e-02 1.759282999999999902e+03 2.363624869099999778e+06 5.000000000000000000e+00 2.300000000000000000e+01
8.030020000000000213e-02 1.759278000000000020e+03 2.363623027400000021e+06 5.000000000000000000e+00 2.300000000000000000e+01
7.241119999999999501e-02 1.759273999999999887e+03 2.363621407899999991e+06 5.000000000000000000e+00 2.300000000000000000e+01
6.654640000000000555e-02 1.759269999999999982e+03 2.363619950000000186e+06 5.000000000000000000e+00 2.300000000000000000e+01
6.252520000000000300e-02 1.759266000000000076e+03 2.363618620899999980e+06 5.000000000000000000e+00 2.300000000000000000e+01
6.015899999999999720e-02 1.759262999999999920e+03 2.363617384099999908e+06 5.000000000000000000e+00 2.300000000000000000e+01
5.929449999999999998e-02 1.759259000000000015e+03 2.363616205999999773e+06 5.000000000000000000e+00 2.300000000000000000e+01
5.981449999999999961e-02 1.759256000000000085e+03 2.363615060000000056e+06 5.000000000000000000e+00 2.300000000000000000e+01
6.163799999999999835e-02 1.759252999999999929e+03 2.363613916000000201e+06 5.000000000000000000e+00 2.300000000000000000e+01
6.470979999999999788e-02 1.759250000000000000e+03 2.363612753299999982e+06 5.000000000000000000e+00 2.300000000000000000e+01
6.903549999999999964e-02 1.759247000000000071e+03 2.363611541999999899e+06 5.000000000000000000e+00 2.300000000000000000e+01
7.459970000000000490e-02 1.759242999999999938e+03 2.363610268199999817e+06 5.000000000000000000e+00 2.300000000000000000e+01
8.150090000000000112e-02 1.759239000000000033e+03 2.363608897799999919e+06 5.000000000000000000e+00 2.300000000000000000e+01
8.976839999999999820e-02 1.759234999999999900e+03 2.363607416900000069e+06 5.000000000000000000e+00 2.300000000000000000e+01
9.950960000000000361e-02 1.759230999999999995e+03 2.363605799600000028e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.108972000000000013e-01 1.759226000000000113e+03 2.363604012800000142e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.240730000000000027e-01 1.759221000000000004e+03 2.363602031099999789e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.391290000000000027e-01 1.759214999999999918e+03 2.363599837199999951e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.567077000000000053e-01 1.759208000000000084e+03 2.363597336300000083e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.763261000000000134e-01 1.759200000000000045e+03 2.363594594599999953e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.987510000000000110e-01 1.759192000000000007e+03 2.363591501900000032e+06 5.000000000000000000e+00 2.300000000000000000e+01
2.242227999999999999e-01 1.759182000000000016e+03 2.363588023599999957e+06 5.000000000000000000e+00 2.300000000000000000e+01
2.530015999999999932e-01 1.759172000000000025e+03 2.363584121999999974e+06 5.000000000000000000e+00 2.300000000000000000e+01
2.853655999999999970e-01 1.759160000000000082e+03 2.363579757100000046e+06 5.000000000000000000e+00 2.300000000000000000e+01
2.881733000000000211e-01 1.676326999999999998e+03 2.333326211800000165e+06 5.000000000000000000e+00 2.300000000000000000e+01
2.439746000000000137e-01 1.676310999999999922e+03 2.333320234199999832e+06 5.000000000000000000e+00 2.300000000000000000e+01
2.082112000000000129e-01 1.676297000000000025e+03 2.333315353699999861e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.778677999999999926e-01 1.676286000000000058e+03 2.333311157399999909e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.522861000000000076e-01 1.676276000000000067e+03 2.333307549699999858e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.310248999999999997e-01 1.676268000000000029e+03 2.333304464600000065e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.243907999999999958e-01 1.676265000000000100e+03 2.333303476499999873e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.241561000000000053e-01 1.676265000000000100e+03 2.333303441300000064e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.238043000000000060e-01 1.676265000000000100e+03 2.333303388400000054e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.232773000000000063e-01 1.676265000000000100e+03 2.333303309100000188e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.224881000000000025e-01 1.676263999999999896e+03 2.333303190200000070e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.213076000000000015e-01 1.676263999999999896e+03 2.333303011700000148e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.195441000000000004e-01 1.676262999999999920e+03 2.333302744099999778e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.169163000000000008e-01 1.676261999999999944e+03 2.333302342699999921e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.130170000000000063e-01 1.676259999999999991e+03 2.333301740499999840e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.072748000000000035e-01 1.676258000000000038e+03 2.333300837299999781e+06 5.000000000000000000e+00 2.300000000000000000e+01
9.894790000000000529e-02 1.676253999999999905e+03 2.333299482499999925e+06 5.000000000000000000e+00 2.300000000000000000e+01
8.770340000000000080e-02 1.676249000000000024e+03 2.333297523599999957e+06 5.000000000000000000e+00 2.300000000000000000e+01
7.865260000000000307e-02 1.676243999999999915e+03 2.333295751199999824e+06 5.000000000000000000e+00 2.300000000000000000e+01
7.181919999999999971e-02 1.676240000000000009e+03 2.333294165699999779e+06 5.000000000000000000e+00 2.300000000000000000e+01
6.697250000000000425e-02 1.676236000000000104e+03 2.333292722800000105e+06 5.000000000000000000e+00 2.300000000000000000e+01
6.394249999999999934e-02 1.676231999999999971e+03 2.333291394299999811e+06 5.000000000000000000e+00 2.300000000000000000e+01
6.253250000000000475e-02 1.676229000000000042e+03 2.333290133599999826e+06 5.000000000000000000e+00 2.300000000000000000e+01
6.261909999999999699e-02 1.676224999999999909e+03 2.333288920200000051e+06 5.000000000000000000e+00 2.300000000000000000e+01
6.410459999999999769e-02 1.676221999999999980e+03 2.333287713599999901e+06 5.000000000000000000e+00 2.300000000000000000e+01
6.691510000000000513e-02 1.676219000000000051e+03 2.333286498199999798e+06 5.000000000000000000e+00 2.300000000000000000e+01
7.104499999999999704e-02 1.676214999999999918e+03 2.333285239399999846e+06 5.000000000000000000e+00 2.300000000000000000e+01
7.646619999999999806e-02 1.676211999999999989e+03 2.333283923400000203e+06 5.000000000000000000e+00 2.300000000000000000e+01
8.327719999999999567e-02 1.676208000000000084e+03 2.333282512600000016e+06 5.000000000000000000e+00 2.300000000000000000e+01
9.152029999999999887e-02 1.676203999999999951e+03 2.333280989599999972e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.012450000000000017e-01 1.676199000000000069e+03 2.333279337299999781e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.126468999999999943e-01 1.676193999999999960e+03 2.333277516600000206e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.259098999999999913e-01 1.676189000000000078e+03 2.333275495000000112e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.411049000000000053e-01 1.676182000000000016e+03 2.333273258299999870e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.584209000000000034e-01 1.676175999999999931e+03 2.333270774999999907e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.781947999999999865e-01 1.676167999999999893e+03 2.333267994099999778e+06 5.000000000000000000e+00 2.300000000000000000e+01
2.007751000000000119e-01 1.676159000000000106e+03 2.333264864800000098e+06 5.000000000000000000e+00 2.300000000000000000e+01
2.264706999999999970e-01 1.676150000000000091e+03 2.333261342699999921e+06 5.000000000000000000e+00 2.300000000000000000e+01
2.557324000000000264e-01 1.676138999999999896e+03 2.333257364200000186e+06 5.000000000000000000e+00 2.300000000000000000e+01
2.884941999999999784e-01 1.676126999999999953e+03 2.333252936000000220e+06 5.000000000000000000e+00 2.300000000000000000e+01
2.935996000000000161e-01 1.569555000000000064e+03 2.294338041199999861e+06 5.000000000000000000e+00 2.300000000000000000e+01
2.544971999999999790e-01 1.569538000000000011e+03 2.294332027600000147e+06 5.000000000000000000e+00 2.300000000000000000e+01
2.225226999999999900e-01 1.569523999999999887e+03 2.294326792499999981e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.968188999999999911e-01 1.569510999999999967e+03 2.294322191899999976e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.769255000000000133e-01 1.569500000000000000e+03 2.294318151099999901e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.620333999999999941e-01 1.569490000000000009e+03 2.294314526200000197e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.516389999999999960e-01 1.569480999999999995e+03 2.294311223199999891e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.453168999999999988e-01 1.569472999999999956e+03 2.294308166600000113e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.426506999999999914e-01 1.569464999999999918e+03 2.294305258100000210e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.433599000000000123e-01 1.569457000000000107e+03 2.294302445199999958e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.472362999999999866e-01 1.569450000000000045e+03 2.294299642099999823e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.541279000000000121e-01 1.569442000000000007e+03 2.294296807000000030e+06 5.000000000000000000e+00 2.300000000000000000e+01
1.640448999999999935e-01 1.569433999999999969e+03 2.294293860900000203e+06 5.000000000000000000e+00 2.300000000000000000e+01
