X Y Z year
-5.388164899999999591e+00 7.401084999999999470e-01 1.155892000000000031e-01 2.680600199999999859e+03
-5.389289699999999961e+00 7.329894000000000132e-01 1.156466000000000022e-01 2.680602899999999863e+03
-5.390404499999999821e+00 7.258689999999999864e-01 1.157037000000000065e-01 2.680605599999999868e+03
-5.391509499999999733e+00 7.187472000000000305e-01 1.157606000000000052e-01 2.680608299999999872e+03
-5.392604500000000023e+00 7.116240999999999817e-01 1.158172999999999980e-01 2.680611100000000079e+03
-5.393689600000000084e+00 7.044996999999999510e-01 1.158737999999999990e-01 2.680613800000000083e+03
-5.394764799999999916e+00 6.973740000000000494e-01 1.159300999999999943e-01 2.680616500000000087e+03
-5.395830000000000126e+00 6.902470000000000550e-01 1.159861999999999976e-01 2.680619299999999839e+03
-5.396885400000000388e+00 6.831186999999999676e-01 1.160420999999999953e-01 2.680621999999999844e+03
-5.397930800000000140e+00 6.759891999999999568e-01 1.160976999999999981e-01 2.680624699999999848e+03
-5.398966299999999663e+00 6.688585000000000225e-01 1.161530999999999952e-01 2.680627500000000055e+03
-5.399991899999999845e+00 6.617264999999999953e-01 1.162083000000000005e-01 2.680630200000000059e+03
-5.401007500000000405e+00 6.545933000000000446e-01 1.162634000000000029e-01 2.680632900000000063e+03
-5.402013199999999848e+00 6.474588999999999483e-01 1.163180999999999937e-01 2.680635699999999815e+03
-5.403008999999999951e+00 6.403233000000000397e-01 1.163726999999999956e-01 2.680638399999999820e+03
-5.403994899999999824e+00 6.331866000000000438e-01 1.164271000000000056e-01 2.680641099999999824e+03
-5.404970800000000075e+00 6.260485999999999551e-01 1.164811999999999931e-01 2.680643900000000031e+03
-5.405936900000000378e+00 6.189095999999999487e-01 1.165352000000000054e-01 2.680646600000000035e+03
-5.406892899999999891e+00 6.117694000000000187e-01 1.165888999999999953e-01 2.680649300000000039e+03
-5.407839100000000343e+00 6.046280000000000543e-01 1.166423999999999933e-01 2.680652099999999791e+03
-5.408775300000000286e+00 5.974855999999999501e-01 1.166956999999999994e-01 2.680654799999999796e+03
-5.409701599999999999e+00 5.903420999999999808e-01 1.167487999999999998e-01 2.680657499999999800e+03
-5.410617900000000091e+00 5.831975000000000353e-01 1.168016000000000054e-01 2.680660300000000007e+03
-5.411524299999999954e+00 5.760518000000000027e-01 1.168542999999999943e-01 2.680663000000000011e+03
-5.412420799999999588e+00 5.689049999999999940e-01 1.169067000000000023e-01 2.680665700000000015e+03
-5.413307299999999600e+00 5.617573000000000150e-01 1.169589000000000045e-01 2.680668500000000222e+03
-5.414183900000000271e+00 5.546084000000000014e-01 1.170110000000000039e-01 2.680671200000000226e+03
-5.415050500000000433e+00 5.474586000000000174e-01 1.170627000000000056e-01 2.680673899999999776e+03
-5.415907299999999758e+00 5.403078000000000047e-01 1.171143000000000045e-01 2.680676699999999983e+03
-5.416754000000000069e+00 5.331559000000000159e-01 1.171656999999999976e-01 2.680679399999999987e+03
-5.417590900000000431e+00 5.260030999999999457e-01 1.172167999999999960e-01 2.680682099999999991e+03
-5.418417800000000284e+00 5.188494000000000161e-01 1.172678000000000054e-01 2.680684799999999996e+03
-5.419234699999999627e+00 5.116945999999999994e-01 1.173185000000000061e-01 2.680687600000000202e+03
-5.420041699999999629e+00 5.045389999999999597e-01 1.173690000000000011e-01 2.680690300000000207e+03
-5.420838800000000290e+00 4.973824000000000023e-01 1.174193000000000042e-01 2.680693000000000211e+03
-5.421625900000000442e+00 4.902249000000000190e-01 1.174692999999999987e-01 2.680695799999999963e+03
-5.422403100000000364e+00 4.830665000000000098e-01 1.175192000000000042e-01 2.680698499999999967e+03
-5.423170299999999777e+00 4.759071999999999747e-01 1.175688000000000011e-01 2.680701199999999972e+03
-5.423927599999999849e+00 4.687471000000000276e-01 1.176182999999999951e-01 2.680704000000000178e+03
-5.424674900000000299e+00 4.615860999999999992e-01 1.176674999999999943e-01 2.680706700000000183e+03
-5.425412299999999632e+00 4.544242000000000004e-01 1.177165000000000017e-01 2.680709400000000187e+03
-5.426139700000000232e+00 4.472614999999999785e-01 1.177652000000000004e-01 2.680712199999999939e+03
-5.426857199999999715e+00 4.400979999999999892e-01 1.178137999999999963e-01 2.680714899999999943e+03
-5.427564699999999576e+00 4.329336999999999769e-01 1.178620999999999974e-01 2.680717599999999948e+03
-5.428262300000000096e+00 4.257685999999999971e-01 1.179102999999999957e-01 2.680720400000000154e+03
-5.428949900000000106e+00 4.186026999999999942e-01 1.179581999999999992e-01 2.680723100000000159e+03
-5.429627599999999887e+00 4.114360000000000239e-01 1.180058999999999969e-01 2.680725800000000163e+03
-5.430295400000000328e+00 4.042685999999999780e-01 1.180534000000000028e-01 2.680728599999999915e+03
-5.430953099999999978e+00 3.971004000000000200e-01 1.181006000000000000e-01 2.680731299999999919e+03
-5.431600999999999679e+00 3.899314999999999864e-01 1.181476999999999944e-01 2.680733999999999924e+03
-5.432238800000000367e+00 3.827618999999999883e-01 1.181944999999999940e-01 2.680736800000000130e+03
-5.432866699999999938e+00 3.755916000000000254e-01 1.182411000000000018e-01 2.680739500000000135e+03
-5.433484700000000167e+00 3.684205999999999870e-01 1.182875000000000038e-01 2.680742200000000139e+03
-5.434092699999999887e+00 3.612489999999999868e-01 1.183337000000000000e-01 2.680744999999999891e+03
-5.434690800000000266e+00 3.540766000000000191e-01 1.183797000000000044e-01 2.680747699999999895e+03
-5.435278900000000135e+00 3.469036999999999815e-01 1.184254000000000001e-01 2.680750399999999900e+03
-5.435857000000000383e+00 3.397299999999999764e-01 1.184710000000000069e-01 2.680753200000000106e+03
-5.436425200000000402e+00 3.325558000000000125e-01 1.185163000000000050e-01 2.680755900000000111e+03
-5.436983399999999911e+00 3.253809999999999758e-01 1.185613999999999973e-01 2.680758600000000115e+03
-5.437531700000000079e+00 3.182054999999999745e-01 1.186062999999999978e-01 2.680761399999999867e+03
-5.438069999999999737e+00 3.110295000000000143e-01 1.186509000000000036e-01 2.680764099999999871e+03
-5.438598400000000055e+00 3.038528999999999813e-01 1.186954000000000065e-01 2.680766799999999876e+03
-5.439116799999999863e+00 2.966756999999999866e-01 1.187396000000000007e-01 2.680769499999999880e+03
-5.439625200000000049e+00 2.894979999999999776e-01 1.187836000000000031e-01 2.680772300000000087e+03
-5.440123700000000007e+00 2.823198000000000096e-01 1.188273999999999997e-01 2.680775000000000091e+03
-5.440612200000000342e+00 2.751410000000000244e-01 1.188710000000000044e-01 2.680777700000000095e+03
-5.441090799999999561e+00 2.679618000000000277e-01 1.189143000000000006e-01 2.680780499999999847e+03
-5.441559400000000046e+00 2.607820000000000138e-01 1.189574999999999938e-01 2.680783199999999852e+03
-5.442018000000000022e+00 2.536017999999999883e-01 1.190004000000000062e-01 2.680785899999999856e+03
-5.442466699999999769e+00 2.464211000000000040e-01 1.190430999999999989e-01 2.680788700000000063e+03
-5.442905399999999894e+00 2.392399000000000053e-01 1.190855999999999998e-01 2.680791400000000067e+03
-5.443334199999999790e+00 2.320582999999999951e-01 1.191278999999999949e-01 2.680794100000000071e+03
-5.443753000000000064e+00 2.248763000000000012e-01 1.191698999999999953e-01 2.680796899999999823e+03
-5.444161799999999829e+00 2.176938999999999957e-01 1.192117000000000038e-01 2.680799599999999828e+03
-5.444560700000000253e+00 2.105110000000000037e-01 1.192533999999999955e-01 2.680802299999999832e+03
-5.444949600000000167e+00 2.033278000000000030e-01 1.192948000000000064e-01 2.680805100000000039e+03
-5.445328599999999852e+00 1.961441999999999908e-01 1.193358999999999948e-01 2.680807800000000043e+03
-5.445697599999999916e+00 1.889602999999999977e-01 1.193768999999999941e-01 2.680810500000000047e+03
-5.446056600000000358e+00 1.817759999999999931e-01 1.194175999999999987e-01 2.680813299999999799e+03
-5.446405699999999683e+00 1.745914000000000077e-01 1.194582000000000005e-01 2.680815999999999804e+03
-5.446744800000000275e+00 1.674064000000000108e-01 1.194984999999999936e-01 2.680818699999999808e+03
-5.447073900000000357e+00 1.602211000000000052e-01 1.195385999999999949e-01 2.680821500000000015e+03
-5.447393100000000210e+00 1.530355999999999939e-01 1.195784000000000014e-01 2.680824200000000019e+03
-5.447702300000000442e+00 1.458496999999999988e-01 1.196181000000000050e-01 2.680826900000000023e+03
-5.448001600000000444e+00 1.386635999999999980e-01 1.196575000000000000e-01 2.680829699999999775e+03
-5.448290899999999937e+00 1.314772999999999914e-01 1.196967000000000031e-01 2.680832399999999780e+03
-5.448570300000000088e+00 1.242906000000000011e-01 1.197357000000000005e-01 2.680835099999999784e+03
-5.448839600000000338e+00 1.171037999999999940e-01 1.197745000000000060e-01 2.680837899999999991e+03
-5.449099000000000359e+00 1.099167999999999951e-01 1.198130000000000028e-01 2.680840599999999995e+03
-5.449348500000000151e+00 1.027295000000000014e-01 1.198513999999999968e-01 2.680843299999999999e+03
-5.449588000000000321e+00 9.554210000000000480e-02 1.198894999999999961e-01 2.680846100000000206e+03
-5.449817499999999981e+00 8.835439999999999960e-02 1.199274000000000034e-01 2.680848800000000210e+03
-5.450037100000000301e+00 8.116660000000000541e-02 1.199651000000000051e-01 2.680851500000000215e+03
-5.450246700000000111e+00 7.397869999999999446e-02 1.200024999999999981e-01 2.680854200000000219e+03
-5.450446399999999691e+00 6.679060000000000552e-02 1.200398000000000021e-01 2.680856999999999971e+03
-5.450636099999999651e+00 5.960239999999999982e-02 1.200767999999999974e-01 2.680859699999999975e+03
-5.450815799999999989e+00 5.241409999999999819e-02 1.201136000000000009e-01 2.680862399999999980e+03
-5.450985600000000098e+00 4.522570000000000062e-02 1.201501999999999987e-01 2.680865200000000186e+03
-5.451145399999999697e+00 3.803720000000000018e-02 1.201865000000000017e-01 2.680867900000000191e+03
-5.451295199999999674e+00 3.084869999999999973e-02 1.202227000000000018e-01 2.680870600000000195e+03
-5.451435100000000311e+00 2.366000000000000048e-02 1.202585999999999933e-01 2.680873399999999947e+03
-5.451565000000000438e+00 1.647140000000000062e-02 1.202943000000000068e-01 2.680876099999999951e+03
-5.451685000000000336e+00 9.282699999999999632e-03 1.203298000000000006e-01 2.680878799999999956e+03
-5.451794999999999725e+00 2.093999999999999941e-03 1.203649999999999998e-01 2.680881600000000162e+03
-5.451895099999999772e+00 -5.094800000000000023e-03 1.204000999999999960e-01 2.680884300000000167e+03
-5.451985200000000198e+00 -1.228349999999999928e-02 1.204348999999999975e-01 2.680887000000000171e+03
-5.452065300000000114e+00 -1.947219999999999854e-02 1.204694999999999933e-01 2.680889799999999923e+03
-5.452135499999999801e+00 -2.666079999999999839e-02 1.205038999999999971e-01 2.680892499999999927e+03
-5.452195699999999867e+00 -3.384949999999999765e-02 1.205380999999999952e-01 2.680895199999999932e+03
-5.452245999999999704e+00 -4.103799999999999809e-02 1.205719999999999986e-01 2.680898000000000138e+03
-5.452286299999999919e+00 -4.822649999999999854e-02 1.206056999999999962e-01 2.680900700000000143e+03
-5.452316699999999905e+00 -5.541490000000000304e-02 1.206392000000000020e-01 2.680903400000000147e+03
-5.452337100000000270e+00 -6.260319999999999774e-02 1.206725000000000020e-01 2.680906199999999899e+03
-5.452347600000000405e+00 -6.979140000000000343e-02 1.207055999999999962e-01 2.680908899999999903e+03
-5.452348100000000031e+00 -7.697950000000000625e-02 1.207383999999999957e-01 2.680911599999999908e+03
-5.452338600000000035e+00 -8.416740000000000332e-02 1.207710000000000033e-01 2.680914400000000114e+03
-5.452319199999999810e+00 -9.135519999999999752e-02 1.208034000000000052e-01 2.680917100000000119e+03
-5.452289799999999964e+00 -9.854279999999999984e-02 1.208356000000000013e-01 2.680919800000000123e+03
-5.452250499999999889e+00 -1.057301999999999964e-01 1.208676000000000056e-01 2.680922599999999875e+03
-5.452201299999999584e+00 -1.129174000000000011e-01 1.208993000000000012e-01 2.680925299999999879e+03
-5.452142000000000266e+00 -1.201045000000000029e-01 1.209308000000000050e-01 2.680927999999999884e+03
-5.452072900000000111e+00 -1.272912999999999961e-01 1.209621000000000030e-01 2.680930800000000090e+03
-5.451993800000000334e+00 -1.344779000000000113e-01 1.209931999999999952e-01 2.680933500000000095e+03
-5.451904700000000048e+00 -1.416641999999999901e-01 1.210240999999999956e-01 2.680936200000000099e+03
-5.451805700000000421e+00 -1.488502999999999910e-01 1.210547000000000012e-01 2.680938900000000103e+03
-5.451696700000000284e+00 -1.560362000000000138e-01 1.210851000000000011e-01 2.680941699999999855e+03
-5.451577799999999918e+00 -1.632216999999999973e-01 1.211152999999999952e-01 2.680944399999999860e+03
-5.451449000000000211e+00 -1.704069000000000000e-01 1.211452999999999974e-01 2.680947099999999864e+03
-5.451310199999999995e+00 -1.775918999999999970e-01 1.211750000000000049e-01 2.680949900000000071e+03
-5.451161400000000157e+00 -1.847765000000000102e-01 1.212045999999999957e-01 2.680952600000000075e+03
-5.451002700000000090e+00 -1.919607999999999870e-01 1.212339000000000055e-01 2.680955300000000079e+03
-5.450834099999999793e+00 -1.991447000000000078e-01 1.212629999999999958e-01 2.680958099999999831e+03
-5.450655499999999876e+00 -2.063282999999999923e-01 1.212918000000000052e-01 2.680960799999999836e+03
-5.450466999999999729e+00 -2.135114999999999930e-01 1.213204999999999978e-01 2.680963499999999840e+03
-5.450268600000000241e+00 -2.206943000000000099e-01 1.213488999999999957e-01 2.680966300000000047e+03
-5.450060200000000243e+00 -2.278766999999999876e-01 1.213771000000000017e-01 2.680969000000000051e+03
-5.449841799999999736e+00 -2.350587000000000093e-01 1.214051000000000019e-01 2.680971700000000055e+03
-5.449613600000000169e+00 -2.422401999999999889e-01 1.214328999999999964e-01 2.680974499999999807e+03
-5.449375400000000091e+00 -2.494213999999999876e-01 1.214603999999999961e-01 2.680977199999999812e+03
-5.449127200000000393e+00 -2.566019999999999968e-01 1.214877000000000040e-01 2.680979899999999816e+03
-5.448869099999999577e+00 -2.637823000000000251e-01 1.215148000000000061e-01 2.680982700000000023e+03
-5.448601100000000308e+00 -2.709619999999999806e-01 1.215417000000000025e-01 2.680985400000000027e+03
-5.448323199999999922e+00 -2.781411999999999773e-01 1.215683000000000041e-01 2.680988100000000031e+03
-5.448035299999999914e+00 -2.853200000000000180e-01 1.215948000000000029e-01 2.680990899999999783e+03
-5.447737499999999677e+00 -2.924981999999999860e-01 1.216210000000000069e-01 2.680993599999999788e+03
-5.447429699999999819e+00 -2.996758999999999951e-01 1.216470000000000051e-01 2.680996299999999792e+03
-5.447111999999999732e+00 -3.068529999999999869e-01 1.216726999999999947e-01 2.680999099999999999e+03
-5.446784400000000304e+00 -3.140296000000000198e-01 1.216982999999999954e-01 2.681001800000000003e+03
-5.446446899999999758e+00 -3.212055999999999800e-01 1.217236000000000012e-01 2.681004500000000007e+03
-5.446099399999999591e+00 -3.283809999999999785e-01 1.217487000000000014e-01 2.681007300000000214e+03
-5.445742000000000083e+00 -3.355559000000000180e-01 1.217735999999999957e-01 2.681010000000000218e+03
-5.445374700000000345e+00 -3.427300999999999820e-01 1.217981999999999954e-01 2.681012799999999970e+03
-5.444997500000000379e+00 -3.499036999999999842e-01 1.218227000000000060e-01 2.681015499999999975e+03
-5.444610299999999903e+00 -3.570767000000000246e-01 1.218468999999999941e-01 2.681018199999999979e+03
-5.444213200000000086e+00 -3.642489999999999895e-01 1.218709000000000042e-01 2.681021000000000186e+03
-5.443806200000000040e+00 -3.714205999999999896e-01 1.218946000000000057e-01 2.681023700000000190e+03
-5.443389299999999764e+00 -3.785915999999999726e-01 1.219182000000000043e-01 2.681026499999999942e+03
-5.442962399999999867e+00 -3.857618999999999909e-01 1.219414999999999943e-01 2.681029199999999946e+03
-5.442525700000000022e+00 -3.929314999999999891e-01 1.219646000000000063e-01 2.681031899999999951e+03
-5.442078999999999667e+00 -4.001004000000000227e-01 1.219874999999999987e-01 2.681034700000000157e+03
-5.441622399999999971e+00 -4.072684999999999778e-01 1.220100999999999963e-01 2.681037400000000162e+03
-5.441155900000000045e+00 -4.144359000000000237e-01 1.220326000000000050e-01 2.681040199999999913e+03
-5.440679499999999891e+00 -4.216025999999999940e-01 1.220548000000000050e-01 2.681042899999999918e+03
-5.440193100000000115e+00 -4.287684999999999969e-01 1.220767999999999992e-01 2.681045599999999922e+03
-5.439696900000000390e+00 -4.359335999999999767e-01 1.220984999999999987e-01 2.681048400000000129e+03
-5.439190700000000156e+00 -4.430978999999999890e-01 1.221200999999999953e-01 2.681051100000000133e+03
-5.438674699999999973e+00 -4.502613999999999783e-01 1.221413999999999972e-01 2.681053800000000138e+03
-5.438148700000000169e+00 -4.574241000000000001e-01 1.221624999999999933e-01 2.681056599999999889e+03
-5.437612800000000135e+00 -4.645859999999999990e-01 1.221833999999999976e-01 2.681059299999999894e+03
-5.437067100000000153e+00 -4.717470000000000274e-01 1.222039999999999932e-01 2.681062100000000100e+03
-5.436511399999999661e+00 -4.789071999999999774e-01 1.222244999999999998e-01 2.681064800000000105e+03
-5.435945799999999828e+00 -4.860665000000000124e-01 1.222446999999999978e-01 2.681067500000000109e+03
-5.435370299999999766e+00 -4.932249000000000216e-01 1.222647000000000039e-01 2.681070299999999861e+03
-5.434784900000000363e+00 -5.003824000000000050e-01 1.222844000000000014e-01 2.681072999999999865e+03
-5.434189700000000123e+00 -5.075389999999999624e-01 1.223039999999999961e-01 2.681075800000000072e+03
-5.433584500000000261e+00 -5.146946999999999495e-01 1.223232999999999959e-01 2.681078500000000076e+03
-5.432969400000000171e+00 -5.218494000000000188e-01 1.223424000000000039e-01 2.681081200000000081e+03
-5.432344500000000131e+00 -5.290032000000000068e-01 1.223613000000000062e-01 2.681083999999999833e+03
-5.431709599999999583e+00 -5.361559999999999659e-01 1.223798999999999998e-01 2.681086699999999837e+03
-5.431064899999999973e+00 -5.433078000000000074e-01 1.223983000000000015e-01 2.681089500000000044e+03
-5.430410300000000134e+00 -5.504586999999999675e-01 1.224164999999999975e-01 2.681092200000000048e+03
-5.429745800000000067e+00 -5.576086000000000098e-01 1.224345000000000017e-01 2.681094900000000052e+03
-5.429071399999999770e+00 -5.647573999999999650e-01 1.224523000000000000e-01 2.681097699999999804e+03
-5.428387100000000132e+00 -5.719052000000000024e-01 1.224698000000000037e-01 2.681100399999999809e+03
-5.427692900000000265e+00 -5.790520000000000111e-01 1.224871000000000015e-01 2.681103200000000015e+03
-5.426988899999999560e+00 -5.861977000000000437e-01 1.225041999999999937e-01 2.681105900000000020e+03
-5.426275000000000404e+00 -5.933424000000000476e-01 1.225210999999999939e-01 2.681108600000000024e+03
-5.425551200000000129e+00 -6.004859999999999642e-01 1.225376999999999994e-01 2.681111399999999776e+03
-5.424817499999999626e+00 -6.076283999999999574e-01 1.225540999999999991e-01 2.681114099999999780e+03
-5.424074000000000062e+00 -6.147698000000000329e-01 1.225702999999999931e-01 2.681116899999999987e+03
-5.423320600000000269e+00 -6.219101000000000212e-01 1.225862999999999953e-01 2.681119599999999991e+03
-5.422557300000000247e+00 -6.290491999999999750e-01 1.226021000000000055e-01 2.681122299999999996e+03
-5.421784099999999995e+00 -6.361871999999999527e-01 1.226175999999999933e-01 2.681125100000000202e+03
-5.421001099999999795e+00 -6.433240000000000069e-01 1.226329000000000030e-01 2.681127800000000207e+03
-5.420208200000000254e+00 -6.504596999999999740e-01 1.226479999999999931e-01 2.681130599999999959e+03
-5.419405499999999876e+00 -6.575940999999999592e-01 1.226628000000000024e-01 2.681133299999999963e+03
-5.418592900000000157e+00 -6.647273999999999683e-01 1.226774999999999949e-01 2.681135999999999967e+03
-5.417770400000000208e+00 -6.718595000000000539e-01 1.226919000000000065e-01 2.681138800000000174e+03
-5.416938100000000311e+00 -6.789903000000000466e-01 1.227060999999999985e-01 2.681141500000000178e+03
-5.416095999999999577e+00 -6.861199000000000048e-01 1.227199999999999958e-01 2.681144299999999930e+03
-5.415243900000000110e+00 -6.932483000000000395e-01 1.227338000000000040e-01 2.681146999999999935e+03
-5.414381999999999806e+00 -7.003753999999999813e-01 1.227473000000000036e-01 2.681149699999999939e+03
-5.413510300000000441e+00 -7.075012000000000523e-01 1.227605999999999975e-01 2.681152500000000146e+03
-5.412628699999999959e+00 -7.146257000000000303e-01 1.227736999999999995e-01 2.681155200000000150e+03
-5.411737300000000417e+00 -7.217489000000000265e-01 1.227865000000000067e-01 2.681157999999999902e+03
-5.410836100000000037e+00 -7.288708999999999882e-01 1.227991999999999972e-01 2.681160699999999906e+03
-5.409925000000000317e+00 -7.359915000000000207e-01 1.228116000000000069e-01 2.681163399999999911e+03
-5.409004000000000367e+00 -7.431107000000000129e-01 1.228236999999999940e-01 2.681166200000000117e+03
-5.408073199999999581e+00 -7.502286000000000232e-01 1.228357000000000060e-01 2.681168900000000122e+03
-5.407132599999999734e+00 -7.573452000000000517e-01 1.228473999999999955e-01 2.681171699999999873e+03
-5.406182199999999938e+00 -7.644602999999999815e-01 1.228588999999999931e-01 2.681174399999999878e+03
-5.405221899999999913e+00 -7.715741000000000405e-01 1.228701999999999989e-01 2.681177099999999882e+03
-5.404251799999999939e+00 -7.786864000000000008e-01 1.228812999999999989e-01 2.681179900000000089e+03
-5.403271799999999736e+00 -7.857973999999999792e-01 1.228921000000000041e-01 2.681182600000000093e+03
-5.402281999999999584e+00 -7.929068999999999701e-01 1.229027000000000036e-01 2.681185399999999845e+03
-5.401282499999999764e+00 -8.000150000000000317e-01 1.229130999999999974e-01 2.681188099999999849e+03
-5.400273000000000323e+00 -8.071215999999999946e-01 1.229232999999999992e-01 2.681190799999999854e+03
-5.399253800000000325e+00 -8.142268000000000283e-01 1.229332999999999954e-01 2.681193600000000060e+03
-5.398224800000000378e+00 -8.213304000000000160e-01 1.229429999999999967e-01 2.681196300000000065e+03
-5.397185900000000203e+00 -8.284325999999999635e-01 1.229525000000000062e-01 2.681199099999999817e+03
-5.396137200000000078e+00 -8.355333000000000343e-01 1.229616999999999932e-01 2.681201799999999821e+03
-5.395078800000000285e+00 -8.426323999999999481e-01 1.229708000000000051e-01 2.681204499999999825e+03
-5.394010500000000263e+00 -8.497299999999999853e-01 1.229795999999999945e-01 2.681207300000000032e+03
-5.392932400000000293e+00 -8.568261000000000349e-01 1.229882000000000059e-01 2.681210000000000036e+03
-5.391844500000000373e+00 -8.639206000000000385e-01 1.229965999999999976e-01 2.681212799999999788e+03
-5.390746799999999617e+00 -8.710136000000000545e-01 1.230047999999999975e-01 2.681215499999999793e+03
-5.389639299999999800e+00 -8.781048999999999660e-01 1.230127000000000026e-01 2.681218199999999797e+03
-5.388522000000000034e+00 -8.851947000000000010e-01 1.230204000000000020e-01 2.681221000000000004e+03
-5.387394900000000320e+00 -8.922828000000000426e-01 1.230278999999999956e-01 2.681223700000000008e+03
-5.386257999999999768e+00 -8.993693999999999855e-01 1.230351999999999973e-01 2.681226500000000215e+03
-5.385111300000000156e+00 -9.064543000000000461e-01 1.230422000000000043e-01 2.681229200000000219e+03
-5.383954799999999707e+00 -9.135375000000000023e-01 1.230490000000000056e-01 2.681231900000000223e+03
-5.382788599999999590e+00 -9.206191000000000235e-01 1.230556000000000011e-01 2.681234699999999975e+03
-5.381612600000000413e+00 -9.276990000000000514e-01 1.230620000000000047e-01 2.681237399999999980e+03
-5.380426800000000398e+00 -9.347771999999999748e-01 1.230680999999999997e-01 2.681240200000000186e+03
-5.379231200000000435e+00 -9.418537999999999633e-01 1.230741000000000057e-01 2.681242900000000191e+03
-5.378025799999999634e+00 -9.489286000000000110e-01 1.230798000000000031e-01 2.681245600000000195e+03
-5.376810700000000054e+00 -9.560016999999999543e-01 1.230852000000000057e-01 2.681248399999999947e+03
-5.375585700000000244e+00 -9.630729999999999569e-01 1.230905000000000055e-01 2.681251099999999951e+03
-5.374351100000000159e+00 -9.701425999999999661e-01 1.230954999999999966e-01 2.681253799999999956e+03
-5.373106599999999844e+00 -9.772104999999999819e-01 1.231002999999999958e-01 2.681256600000000162e+03
-5.371852399999999861e+00 -9.842764999999999986e-01 1.231049000000000032e-01 2.681259300000000167e+03
-5.370588500000000209e+00 -9.913408000000000220e-01 1.231093000000000048e-01 2.681262099999999919e+03
-5.369314700000000329e+00 -9.984032999999999936e-01 1.231133999999999978e-01 2.681264799999999923e+03
-5.368031199999999892e+00 -1.005463999999999913e+00 1.231172999999999990e-01 2.681267499999999927e+03
-5.366737999999999786e+00 -1.012522799999999945e+00 1.231209999999999943e-01 2.681270300000000134e+03
-5.365434999999999732e+00 -1.019579800000000036e+00 1.231244999999999978e-01 2.681273000000000138e+03
-5.364122300000000010e+00 -1.026634899999999906e+00 1.231277000000000066e-01 2.681275799999999890e+03
-5.362799800000000339e+00 -1.033688200000000057e+00 1.231306999999999957e-01 2.681278499999999894e+03
-5.361467600000000111e+00 -1.040739599999999987e+00 1.231335000000000068e-01 2.681281199999999899e+03
-5.360125599999999935e+00 -1.047789099999999918e+00 1.231360999999999983e-01 2.681284000000000106e+03
-5.358773900000000090e+00 -1.054836700000000071e+00 1.231383999999999951e-01 2.681286700000000110e+03
-5.357412400000000297e+00 -1.061882400000000004e+00 1.231405000000000000e-01 2.681289499999999862e+03
-5.356041300000000227e+00 -1.068926100000000101e+00 1.231423999999999991e-01 2.681292199999999866e+03
-5.354660400000000209e+00 -1.075968000000000035e+00 1.231441000000000063e-01 2.681294899999999870e+03
-5.353269700000000242e+00 -1.083007800000000076e+00 1.231455999999999940e-01 2.681297700000000077e+03
-5.351869399999999999e+00 -1.090045699999999895e+00 1.231468000000000007e-01 2.681300400000000081e+03
-5.350459299999999807e+00 -1.097081600000000101e+00 1.231478000000000017e-01 2.681303199999999833e+03
-5.349039499999999947e+00 -1.104115500000000027e+00 1.231485999999999970e-01 2.681305899999999838e+03
-5.347610000000000419e+00 -1.111147399999999896e+00 1.231490999999999975e-01 2.681308599999999842e+03
-5.346170700000000053e+00 -1.118177299999999930e+00 1.231494999999999951e-01 2.681311400000000049e+03
-5.344721800000000300e+00 -1.125205199999999905e+00 1.231495999999999980e-01 2.681314100000000053e+03
-5.343263099999999710e+00 -1.132230999999999987e+00 1.231494000000000061e-01 2.681316899999999805e+03
-5.341794799999999732e+00 -1.139254800000000012e+00 1.231490999999999975e-01 2.681319599999999809e+03
-5.340316699999999805e+00 -1.146276499999999920e+00 1.231484999999999941e-01 2.681322299999999814e+03
-5.338828999999999603e+00 -1.153296099999999935e+00 1.231478000000000017e-01 2.681325100000000020e+03
-5.337331500000000339e+00 -1.160313600000000056e+00 1.231466999999999978e-01 2.681327800000000025e+03
-5.335824299999999631e+00 -1.167329000000000061e+00 1.231455000000000050e-01 2.681330599999999777e+03
-5.334307500000000424e+00 -1.174342299999999950e+00 1.231441000000000063e-01 2.681333299999999781e+03
-5.332780999999999771e+00 -1.181353400000000109e+00 1.231423999999999991e-01 2.681335999999999785e+03
-5.331244700000000059e+00 -1.188362399999999930e+00 1.231405000000000000e-01 2.681338799999999992e+03
-5.329698800000000070e+00 -1.195369300000000079e+00 1.231383000000000061e-01 2.681341499999999996e+03
-5.328143299999999805e+00 -1.202373899999999995e+00 1.231359999999999955e-01 2.681344300000000203e+03
-5.326577999999999591e+00 -1.209376400000000018e+00 1.231334000000000040e-01 2.681347000000000207e+03
-5.325003099999999989e+00 -1.216376700000000088e+00 1.231306000000000067e-01 2.681349700000000212e+03
-5.323418499999999831e+00 -1.223374799999999984e+00 1.231276000000000037e-01 2.681352499999999964e+03
-5.321824200000000005e+00 -1.230370699999999928e+00 1.231243000000000060e-01 2.681355199999999968e+03
-5.320220299999999902e+00 -1.237364300000000084e+00 1.231209000000000053e-01 2.681358000000000175e+03
-5.318606700000000131e+00 -1.244355700000000065e+00 1.231171999999999961e-01 2.681360700000000179e+03
-5.316983399999999804e+00 -1.251344800000000035e+00 1.231132999999999950e-01 2.681363400000000183e+03
-5.315350500000000089e+00 -1.258331599999999995e+00 1.231090999999999991e-01 2.681366199999999935e+03
