X Y Z year
2.089634799999999792e+00 -4.691170099999999898e+00 2.505514900000000100e+00 2.682631899999999860e+03
2.091309799999999886e+00 -4.688160200000000444e+00 2.509349499999999900e+00 2.682634700000000066e+03
2.092981400000000214e+00 -4.685142800000000385e+00 2.513180100000000028e+00 2.682637400000000071e+03
2.094649700000000170e+00 -4.682118000000000002e+00 2.517006799999999878e+00 2.682640199999999822e+03
2.096314599999999917e+00 -4.679085800000000184e+00 2.520829400000000220e+00 2.682642899999999827e+03
2.097976300000000016e+00 -4.676046099999999761e+00 2.524648099999999840e+00 2.682645599999999831e+03
2.099634599999999907e+00 -4.672998999999999903e+00 2.528462699999999952e+00 2.682648400000000038e+03
2.101289500000000032e+00 -4.669944499999999721e+00 2.532273399999999786e+00 2.682651100000000042e+03
2.102941200000000066e+00 -4.666882600000000103e+00 2.536080000000000112e+00 2.682653800000000047e+03
2.104589499999999891e+00 -4.663813199999999881e+00 2.539882599999999879e+00 2.682656599999999798e+03
2.106234399999999951e+00 -4.660736499999999616e+00 2.543681100000000139e+00 2.682659299999999803e+03
2.107876000000000083e+00 -4.657652299999999634e+00 2.547475599999999840e+00 2.682662100000000009e+03
2.109514299999999842e+00 -4.654560799999999610e+00 2.551266099999999870e+00 2.682664800000000014e+03
2.111149199999999837e+00 -4.651461799999999869e+00 2.555052499999999949e+00 2.682667500000000018e+03
2.112780700000000067e+00 -4.648355399999999804e+00 2.558834800000000076e+00 2.682670300000000225e+03
2.114408899999999925e+00 -4.645241699999999696e+00 2.562613100000000088e+00 2.682672999999999774e+03
2.116033700000000017e+00 -4.642120499999999872e+00 2.566387300000000149e+00 2.682675799999999981e+03
2.117655200000000182e+00 -4.638992000000000004e+00 2.570157399999999814e+00 2.682678499999999985e+03
2.119273300000000138e+00 -4.635856099999999813e+00 2.573923399999999972e+00 2.682681199999999990e+03
2.120887999999999884e+00 -4.632712800000000186e+00 2.577685400000000016e+00 2.682684000000000196e+03
2.122499400000000147e+00 -4.629562199999999628e+00 2.581443199999999827e+00 2.682686700000000201e+03
2.124107400000000201e+00 -4.626404199999999634e+00 2.585196900000000131e+00 2.682689499999999953e+03
2.125712000000000046e+00 -4.623238800000000204e+00 2.588946500000000039e+00 2.682692199999999957e+03
2.127313200000000126e+00 -4.620066099999999842e+00 2.592691999999999997e+00 2.682694899999999961e+03
2.128910999999999998e+00 -4.616886000000000045e+00 2.596433400000000002e+00 2.682697700000000168e+03
2.130505400000000105e+00 -4.613698600000000205e+00 2.600170700000000057e+00 2.682700400000000172e+03
2.132096499999999839e+00 -4.610503800000000041e+00 2.603903700000000043e+00 2.682703199999999924e+03
2.133684199999999809e+00 -4.607301699999999833e+00 2.607632699999999915e+00 2.682705899999999929e+03
2.135268400000000177e+00 -4.604092299999999582e+00 2.611357499999999998e+00 2.682708599999999933e+03
2.136849300000000174e+00 -4.600875499999999896e+00 2.615078099999999850e+00 2.682711400000000140e+03
2.138426700000000125e+00 -4.597651400000000166e+00 2.618794600000000194e+00 2.682714100000000144e+03
2.140000800000000147e+00 -4.594419900000000112e+00 2.622506899999999863e+00 2.682716899999999896e+03
2.141571400000000125e+00 -4.591181200000000295e+00 2.626215000000000188e+00 2.682719599999999900e+03
2.143138700000000174e+00 -4.587935100000000155e+00 2.629919000000000118e+00 2.682722299999999905e+03
2.144702500000000178e+00 -4.584681699999999971e+00 2.633618699999999979e+00 2.682725100000000111e+03
2.146262899999999973e+00 -4.581420999999999744e+00 2.637314200000000053e+00 2.682727800000000116e+03
2.147819900000000004e+00 -4.578153000000000361e+00 2.641005600000000175e+00 2.682730599999999868e+03
2.149373399999999990e+00 -4.574877700000000047e+00 2.644692699999999785e+00 2.682733299999999872e+03
2.150923500000000210e+00 -4.571595099999999690e+00 2.648375600000000052e+00 2.682735999999999876e+03
2.152470199999999778e+00 -4.568305200000000177e+00 2.652054300000000087e+00 2.682738800000000083e+03
2.154013500000000025e+00 -4.565007999999999733e+00 2.655728700000000053e+00 2.682741500000000087e+03
2.155553299999999783e+00 -4.561703500000000133e+00 2.659398899999999788e+00 2.682744299999999839e+03
2.157089700000000221e+00 -4.558391699999999602e+00 2.663064900000000179e+00 2.682746999999999844e+03
2.158622700000000005e+00 -4.555072700000000196e+00 2.666726600000000058e+00 2.682749699999999848e+03
2.160152200000000189e+00 -4.551746399999999859e+00 2.670384100000000149e+00 2.682752500000000055e+03
2.161678199999999883e+00 -4.548412800000000367e+00 2.674037300000000172e+00 2.682755200000000059e+03
2.163200799999999813e+00 -4.545072000000000223e+00 2.677686200000000127e+00 2.682757999999999811e+03
2.164719999999999978e+00 -4.541723799999999756e+00 2.681330800000000014e+00 2.682760699999999815e+03
2.166235700000000097e+00 -4.538368499999999806e+00 2.684971200000000113e+00 2.682763399999999820e+03
2.167747900000000172e+00 -4.535005800000000420e+00 2.688607199999999864e+00 2.682766200000000026e+03
2.169256700000000038e+00 -4.531635999999999775e+00 2.692238999999999827e+00 2.682768900000000031e+03
2.170761999999999858e+00 -4.528258799999999695e+00 2.695866399999999885e+00 2.682771699999999782e+03
2.172263800000000078e+00 -4.524874500000000133e+00 2.699489600000000156e+00 2.682774399999999787e+03
