a e i Om w M year jd number node
2.847232439876637322e+00 6.569971355828790882e-01 7.137847071679524902e+01 2.835887201639916384e+02 1.734919808072071135e+02 -1.711336613997445966e+02 1.789031999999999925e+03 2.374491262099999934e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.839552359130208981e+00 6.591858724669725778e-01 7.151806359486147358e+01 2.835808862179803214e+02 1.734161722245070223e+02 1.580362678493393389e+02 1.779035000000000082e+03 2.370839262000000104e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.847524677801777759e+00 6.574248022600908126e-01 7.128952437408149478e+01 2.835710635959808883e+02 1.732527570637940073e+02 1.266501022557902445e+02 1.769035000000000082e+03 2.367187262000000104e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.841165534607240861e+00 6.602638994643483805e-01 7.146496649253937505e+01 2.835801878693386584e+02 1.731651971520104780e+02 9.755192001280197189e+01 1.759038000000000011e+03 2.363535261899999809e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.840705010746198411e+00 6.608141742103779137e-01 7.143912353320051523e+01 2.835889625591840968e+02 1.730927507659637001e+02 6.530352666274336570e+01 1.749038000000000011e+03 2.359883261899999809e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.845728743057901688e+00 6.599218587586475060e-01 7.131194101855847123e+01 2.835999323847743767e+02 1.729687920524537788e+02 3.518436542935039313e+01 1.739039999999999964e+03 2.356231261799999978e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.833858683395127365e+00 6.645607790354407518e-01 7.158908876203788907e+01 2.836096635831246431e+02 1.728410269218138637e+02 2.340313338549121713e+00 1.729039999999999964e+03 2.352579261700000148e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.838751407733332233e+00 6.635763236849406832e-01 7.143077346849933917e+01 2.835930302859417225e+02 1.728024464232696289e+02 -3.151733781132644197e+01 1.719042999999999893e+03 2.348927261700000148e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.826283109193749699e+00 6.692085419699734805e-01 7.168811941087683692e+01 2.836539830359005236e+02 1.725953123135423652e+02 -6.527062594346496383e+01 1.709042999999999893e+03 2.345275261599999852e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.828641738844599018e+00 6.689605663439587291e-01 7.165219533695170639e+01 2.836360467981647275e+02 1.725267619676468485e+02 -1.029467941537637330e+02 1.699042999999999893e+03 2.341623261599999852e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.828643546417918930e+00 6.687673543999671510e-01 7.165960682246634406e+01 2.836757286287502211e+02 1.724985368203373355e+02 -1.391988214266084185e+02 1.689042999999999893e+03 2.337971261500000022e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.816318225453894097e+00 6.749873762828476620e-01 7.187976184564726623e+01 2.836815409494986966e+02 1.722846813365100047e+02 1.799451900673650186e+02 1.679046000000000049e+03 2.334319261500000022e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.821244144519540864e+00 6.744880048399830574e-01 7.178497494922136468e+01 2.836769633596414337e+02 1.722491941427583413e+02 1.393949748906804587e+02 1.669046000000000049e+03 2.330667261400000192e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.807972971902302994e+00 6.800486982586291251e-01 7.207202816010708091e+01 2.837224384352081188e+02 1.720864016795286204e+02 9.699973095954172209e+01 1.659048999999999978e+03 2.327015261299999896e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.812782419215789531e+00 6.791972304638188573e-01 7.190576280162039779e+01 2.837005868538164464e+02 1.720298521578735915e+02 5.256603649431655612e+01 1.649048999999999978e+03 2.323363261299999896e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.803819065205824579e+00 6.834577170850689720e-01 7.211031187133990272e+01 2.837359695994089748e+02 1.718678704156475021e+02 9.077124487289252031e+00 1.639050999999999931e+03 2.319711261200000066e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.804432736603322152e+00 6.835900064364641704e-01 7.209367006678576217e+01 2.837367302432891734e+02 1.718416713161183509e+02 -3.786255939151259753e+01 1.629050999999999931e+03 2.316059261200000066e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.808330996397201851e+00 6.826057979286832555e-01 7.194992821197655530e+01 2.837491370883773811e+02 1.717063449761195386e+02 -8.238393031601229666e+01 1.619054000000000087e+03 2.312407261099999771e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.801383998710555101e+00 6.856963492484698941e-01 7.215326460960348243e+01 2.837207812483966336e+02 1.716113222167318213e+02 -1.297088300199771993e+02 1.609054000000000087e+03 2.308755260999999940e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.810678691350402936e+00 6.841008889676756244e-01 7.189280575901767634e+01 2.837468535558627423e+02 1.714552528792741839e+02 -1.751877033267623460e+02 1.599057000000000016e+03 2.305103260999999940e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.803681721300769425e+00 6.862861906564485803e-01 7.203544145620546146e+01 2.837348325356514351e+02 1.714000431122726127e+02 1.392914087163166528e+02 1.589057000000000016e+03 2.301451260900000110e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.815175231851298587e+00 6.839731808060923735e-01 7.168476309262112522e+01 2.837553525993731114e+02 1.711257410076534313e+02 9.408502555710104787e+01 1.579031999999999925e+03 2.297799260900000110e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.811168322829483923e+00 6.857245105698275278e-01 7.177344879822389601e+01 2.837532063429143818e+02 1.710496216929823277e+02 5.187748817025229187e+01 1.569031999999999925e+03 2.294147260799999814e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.812290369406459156e+00 6.858601977294201957e-01 7.175282515962003060e+01 2.837591107245029320e+02 1.710232738335936062e+02 8.007873091814190047e+00 1.559035000000000082e+03 2.290495260799999814e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.824203769022717303e+00 6.833515515945626229e-01 7.141191239864120632e+01 2.838173724783925991e+02 1.706431316022200519e+02 -3.026200991698793530e+01 1.549035000000000082e+03 2.286843260699999984e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.820156400772791727e+00 6.847853571792492655e-01 7.152055484562036725e+01 2.837742368603156251e+02 1.706294106023280790e+02 -7.003170675852295801e+01 1.539038000000000011e+03 2.283191260600000154e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.835449221553259402e+00 6.818286398764696887e-01 7.109053923886578730e+01 2.838457328796130241e+02 1.702679354963437675e+02 -1.064810441073737479e+02 1.529038000000000011e+03 2.279539260600000154e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.830186099093249474e+00 6.833896553727685230e-01 7.117847656164740044e+01 2.838321407984158213e+02 1.702226564560219231e+02 -1.414733271539872419e+02 1.519039999999999964e+03 2.275887260499999858e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.842205747059458609e+00 6.810256635543057158e-01 7.088227473000765144e+01 2.838395330593273229e+02 1.698966133634675089e+02 -1.763649770316050081e+02 1.509039999999999964e+03 2.272235260499999858e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.840563642458616922e+00 6.817272459997472112e-01 7.089649752759535772e+01 2.838709764764430474e+02 1.699015689604483725e+02 1.524916063949368379e+02 1.499042999999999893e+03 2.268583260400000028e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.837858739537802766e+00 6.833510379070097951e-01 7.092791035635816854e+01 2.838517927079765286e+02 1.698018453325867370e+02 1.193776309502959521e+02 1.489042999999999893e+03 2.264931260400000028e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.847414726427121234e+00 6.818424940907812370e-01 7.067819425437512848e+01 2.838841168642155708e+02 1.695968694661675897e+02 8.939608848493406867e+01 1.479046000000000049e+03 2.261279260300000198e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.838886552785137241e+00 6.847083491140080191e-01 7.085997823022944431e+01 2.838699534595148180e+02 1.695445366176519713e+02 5.818749306818609313e+01 1.469046000000000049e+03 2.257627260199999902e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.847045588852304299e+00 6.834968655818373096e-01 7.062523184298505896e+01 2.838703742396136249e+02 1.694382978293622841e+02 2.695555711556232836e+01 1.459048999999999978e+03 2.253975260199999902e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.838759764556659349e+00 6.874703550855498779e-01 7.078687190490751391e+01 2.839047610056866233e+02 1.693127240671179550e+02 -3.006438140690437244e+00 1.449048999999999978e+03 2.250323260100000072e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.838992673750098561e+00 6.876081240633011848e-01 7.077629928375392865e+01 2.839028919089811893e+02 1.692923903483959123e+02 -3.604408859647501373e+01 1.439050999999999931e+03 2.246671260100000072e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.842182247125296435e+00 6.869590256682022167e-01 7.065976512126169951e+01 2.839200487412049938e+02 1.691901551968275328e+02 -6.706684230766887822e+01 1.429050999999999931e+03 2.243019259999999776e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.831132411546283478e+00 6.923516927679755906e-01 7.090934807813646046e+01 2.839298337335372366e+02 1.690773845300089988e+02 -1.018149192426463259e+02 1.419054000000000087e+03 2.239367259899999946e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.836410082009133138e+00 6.917758640530572434e-01 7.078160029300097733e+01 2.839223121575302002e+02 1.690482215270343715e+02 -1.365202318243902937e+02 1.409054000000000087e+03 2.235715259899999946e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.823422550547855625e+00 6.979842635198292289e-01 7.102599598099205025e+01 2.839955226256318497e+02 1.689350207740106669e+02 -1.723696204218045409e+02 1.399057000000000016e+03 2.232063259800000116e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.825915084255660403e+00 6.975556083263607654e-01 7.089735389828247492e+01 2.839721176513446608e+02 1.688817190995610531e+02 1.488788624311159765e+02 1.389057000000000016e+03 2.228411259800000116e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.815702729517677749e+00 7.033696815653766032e-01 7.115262593711051409e+01 2.840107754746154001e+02 1.687845610085801127e+02 1.112345621324749487e+02 1.379059999999999945e+03 2.224759259699999820e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.814913477087333860e+00 7.041044609448127156e-01 7.111665162386529460e+01 2.840358862663672426e+02 1.687200720738057669e+02 6.881690843664034674e+01 1.369059999999999945e+03 2.221107259699999820e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.818719852974009399e+00 7.037858202794411433e-01 7.100774544990983372e+01 2.840442753675110907e+02 1.686431575274201577e+02 2.785246662543233143e+01 1.359061999999999898e+03 2.217455259599999990e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.805942996779202669e+00 7.092974713851700752e-01 7.128890482203871670e+01 2.840690148695118182e+02 1.685547334798268651e+02 -1.618698331583390271e+01 1.349061999999999898e+03 2.213803259500000160e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.812362861593150409e+00 7.086045844698318774e-01 7.111071228840945935e+01 2.840591317158502420e+02 1.685023588034922852e+02 -6.079741103545782011e+01 1.339065000000000055e+03 2.210151259500000160e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.802995186306175945e+00 7.127160585072250809e-01 7.128358008962088377e+01 2.840983817190601712e+02 1.684042649686082598e+02 -1.053152527677360268e+02 1.329065000000000055e+03 2.206499259399999864e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.808586606056872714e+00 7.118845621805343082e-01 7.111591812869318119e+01 2.840783904134883642e+02 1.682630668076034510e+02 -1.520486986119128403e+02 1.319067999999999984e+03 2.202847259399999864e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.806489299861916642e+00 7.127810041744363501e-01 7.120166360647722570e+01 2.840979493442640660e+02 1.682791889968933674e+02 1.632863187889519452e+02 1.309067999999999984e+03 2.199195259300000034e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.802242039286965802e+00 7.151353739426019596e-01 7.121772571373116989e+01 2.840943165649040907e+02 1.681627959381044661e+02 1.158875162500229550e+02 1.299070999999999913e+03 2.195543259300000034e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.811288115522744491e+00 7.140354578561881604e-01 7.095497644164505857e+01 2.841264683611643136e+02 1.679727240737496743e+02 7.156091851226798894e+01 1.289070999999999913e+03 2.191891259200000204e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.804358839298255468e+00 7.163847088412884645e-01 7.111651904101275079e+01 2.840966514613950267e+02 1.679352858023694637e+02 2.611258249907177387e+01 1.279073000000000093e+03 2.188239259099999908e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.818190654660859717e+00 7.144615777322040895e-01 7.068828722238306739e+01 2.841465925130608525e+02 1.676785986503745676e+02 -1.765003043587655185e+01 1.269073000000000093e+03 2.184587259099999908e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.813340962455614047e+00 7.162421093551630813e-01 7.077567575521057108e+01 2.841441957796408246e+02 1.676105683318754416e+02 -5.918110513543852846e+01 1.259076000000000022e+03 2.180935259000000078e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.821957919783612212e+00 7.155696949044317856e-01 7.077461976144815026e+01 2.841617823790611510e+02 1.673852622810196920e+02 -1.015902086552234778e+02 1.249076000000000022e+03 2.177283259000000078e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.826341972943420267e+00 7.146418104701545149e-01 7.035469971189051819e+01 2.842146530380617833e+02 1.672301661512165367e+02 -1.384266797904741679e+02 1.239078999999999951e+03 2.173631258899999782e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.823994648572446753e+00 7.163771173000919035e-01 7.044276700749828990e+01 2.841722320035536313e+02 1.671800246617014523e+02 -1.771703331114948980e+02 1.229078999999999951e+03 2.169979258799999952e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.838902567647962449e+00 7.146240824790024426e-01 7.002198190265485778e+01 2.842499185905037962e+02 1.668541945577014474e+02 1.485987156307469093e+02 1.219082000000000107e+03 2.166327258799999952e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.832811046485523399e+00 7.165411430185965047e-01 7.013716347014192820e+01 2.842315564396246259e+02 1.668323780435982542e+02 1.145031255903753760e+02 1.209082000000000107e+03 2.162675258700000122e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.845197401492273848e+00 7.148152887227862129e-01 6.973045787176032206e+01 2.842695412255723113e+02 1.665751412701046092e+02 8.129521204708152027e+01 1.199084000000000060e+03 2.159023258700000122e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.839826226720963742e+00 7.173965682569215518e-01 6.984013013196825170e+01 2.842790715285519809e+02 1.664993977052639309e+02 5.097751562413169779e+01 1.189084000000000060e+03 2.155371258599999826e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.840516178403671432e+00 7.176131014533555508e-01 6.982472131582402142e+01 2.842809158984014175e+02 1.664830593839117228e+02 1.843790835519611448e+01 1.179086999999999989e+03 2.151719258599999826e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.848007865933038563e+00 7.166901898529333126e-01 6.958225599287048624e+01 2.843147314401707035e+02 1.662910921851039348e+02 -1.068588974664651836e+01 1.169086999999999989e+03 2.148067258499999996e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.838952966971281189e+00 7.202198987142059972e-01 6.978204842911200956e+01 2.842986604338546499e+02 1.662464040190245100e+02 -4.225897452724233005e+01 1.159089999999999918e+03 2.144415258400000166e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.846714296556091206e+00 7.193400601513015857e-01 6.956211388270585871e+01 2.843039061719481992e+02 1.661767555592786323e+02 -7.326828431595995994e+01 1.149089999999999918e+03 2.140763258400000166e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.836863270730412445e+00 7.238181196917443661e-01 6.971343902391566871e+01 2.843605806913927267e+02 1.661046687050224762e+02 -1.041595647060467797e+02 1.139092000000000098e+03 2.137111258299999870e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.840318343478575258e+00 7.235533393693704962e-01 6.959458309670273479e+01 2.843382443468889278e+02 1.660146781425614790e+02 -1.374564878238082031e+02 1.129092000000000098e+03 2.133459258299999870e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.837776368761455448e+00 7.249371139505430550e-01 6.979627920418866438e+01 2.843612596478512842e+02 1.660532154096472368e+02 -1.692180246961772525e+02 1.119095000000000027e+03 2.129807258200000040e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.829608303926916424e+00 7.295132848727035046e-01 6.975599166987832689e+01 2.844054716355754522e+02 1.659296580066196896e+02 1.548103420965822750e+02 1.109095000000000027e+03 2.126155258200000040e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.834012169706456863e+00 7.294218088057856653e-01 6.965067330180509941e+01 2.843999921327873039e+02 1.658811910367411713e+02 1.196613754785292940e+02 1.099097999999999956e+03 2.122503258100000210e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.820814681731645734e+00 7.360119318776627839e-01 6.990062591959305394e+01 2.844752887560816248e+02 1.658414357632506153e+02 8.208440269233317110e+01 1.089097999999999956e+03 2.118851257999999914e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.824278669993026458e+00 7.356426071914092812e-01 6.976090215011726059e+01 2.844529606611368990e+02 1.658229389329355001e+02 4.261553542172911335e+01 1.079101000000000113e+03 2.115199257999999914e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.814234016316073728e+00 7.419063253829950577e-01 6.991472675583096930e+01 2.845503260069831413e+02 1.657390793734661543e+02 3.510661348413603999e+00 1.069101000000000113e+03 2.111547257900000084e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.814150275734547346e+00 7.421887409317786677e-01 6.991644599465018928e+01 2.845428730649431941e+02 1.657121832269437789e+02 -3.949696831217834614e+01 1.059103000000000065e+03 2.107895257900000084e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.816146782412365379e+00 7.418569918817480291e-01 6.981218499654242748e+01 2.845664133916197898e+02 1.656522659314459247e+02 -8.104354068723219484e+01 1.049103000000000065e+03 2.104243257799999788e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.805505709219102251e+00 7.473599796762598890e-01 7.001250986538906318e+01 2.845838698157475619e+02 1.655836375799582925e+02 -1.263199859908778251e+02 1.039105999999999995e+03 2.100591257699999958e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.811733764543799641e+00 7.469355743295187366e-01 6.985302218753732006e+01 2.845843909688045983e+02 1.655357033014549017e+02 -1.710064754264931821e+02 1.029105999999999995e+03 2.096939257699999958e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.801706583524801175e+00 7.510787889666774575e-01 7.003674981621797713e+01 2.846242566190113621e+02 1.654939300842578689e+02 1.432833334339721887e+02 1.019109000000000037e+03 2.093287257599999895e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.808511022233017407e+00 7.503346597647621019e-01 6.974933454961305301e+01 2.846293702303330519e+02 1.653720720446457051e+02 9.649779328391626620e+01 1.009109000000000037e+03 2.089635257599999895e+06 1.000000000000000000e+00 0.000000000000000000e+00
2.870373482276544319e+00 6.560460018143805527e-01 7.201093943122874919e+01 2.834003874925163586e+02 1.764296129358687608e+02 -1.985227445292219883e+01 1.999009999999999991e+03 2.451183263300000224e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.849998030812963989e+00 6.648529447018589611e-01 7.248285283598644924e+01 2.834822712109189524e+02 1.760557559165213775e+02 -4.503734546206749911e+01 1.989009999999999991e+03 2.447531263199999928e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.853660579616295045e+00 6.645946302005134587e-01 7.240890219591697985e+01 2.834493782153133452e+02 1.760719612411208175e+02 -7.277469823291001205e+01 1.979012999999999920e+03 2.443879263199999928e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.839655957125422958e+00 6.744267334173065231e-01 7.269990932890711122e+01 2.836745007759598138e+02 1.751631031851274543e+02 -9.844280890134611184e+01 1.969012999999999920e+03 2.440227263100000098e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.838600154022310917e+00 6.746212053323143998e-01 7.270430912342952467e+01 2.836416901371662789e+02 1.751255054803800419e+02 -1.311324142792490761e+02 1.959016000000000076e+03 2.436575263100000098e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.855820971374424033e+00 6.708102907395600001e-01 7.320372823210165336e+01 2.837514398818480004e+02 1.743339881722594100e+02 -1.609221719328997438e+02 1.949016000000000076e+03 2.432923262999999803e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.851670005503363470e+00 6.736596314726847057e-01 7.237335691113496239e+01 2.838647314365406942e+02 1.739744195375351694e+02 1.731493338634102486e+02 1.939019000000000005e+03 2.429271262999999803e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.852092677276203414e+00 6.742752990885774178e-01 7.240752438596980767e+01 2.838304963045017075e+02 1.739335906321727236e+02 1.453781040137471336e+02 1.929019000000000005e+03 2.425619262899999972e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.871517031849179613e+00 6.690035726131717819e-01 7.193837276575196427e+01 2.839501672051320611e+02 1.733530206115523526e+02 1.240038232360127779e+02 1.919020999999999958e+03 2.421967262800000142e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.866103460784258594e+00 6.704080225131373583e-01 7.203486938082872371e+01 2.839220009825220927e+02 1.733242593487322836e+02 1.028962000692090015e+02 1.909020999999999958e+03 2.418315262800000142e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.876219345352691636e+00 6.681362394353593803e-01 7.174140081578522654e+01 2.839284455446475022e+02 1.731101428198331291e+02 8.238480562235720583e+01 1.899020999999999958e+03 2.414663262699999847e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.867623604601389431e+00 6.716423282908017267e-01 7.193067140530152415e+01 2.839456843704565472e+02 1.729776932646023795e+02 6.422048801706372956e+01 1.889020999999999958e+03 2.411011262699999847e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.867976943565292203e+00 6.718528343547459647e-01 7.191249069821401463e+01 2.839445957323831635e+02 1.729500321988143980e+02 4.261574465161152858e+01 1.879023999999999887e+03 2.407359262600000016e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.871797477372372231e+00 6.712426165314263615e-01 7.180742596710439329e+01 2.839538202415219530e+02 1.728459556155831649e+02 2.266893004654732380e+01 1.869023999999999887e+03 2.403707262600000016e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.853386215586580121e+00 6.799739991854527599e-01 7.221214588519913491e+01 2.840273301444222511e+02 1.726171819835289227e+02 -1.448139857191393265e+00 1.859027000000000044e+03 2.400055262500000186e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.855547591055057399e+00 6.796710679415838285e-01 7.213803590249401054e+01 2.839910644798716248e+02 1.726353972623857373e+02 -2.810952699379858899e+01 1.849027000000000044e+03 2.396403262399999890e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.839794698000240647e+00 6.924936897269831082e-01 7.240651444135218640e+01 2.842106789639964859e+02 1.719869276719734330e+02 -5.347743860358084333e+01 1.839028999999999996e+03 2.392751262399999890e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.839075437783912470e+00 6.929364167293968757e-01 7.242363926815144737e+01 2.841858479506855133e+02 1.719535020414795383e+02 -8.604875651843849482e+01 1.829028999999999996e+03 2.389099262300000060e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.842794172882486592e+00 6.923214453622652531e-01 7.254660595048844129e+01 2.842491672711582851e+02 1.718298829935759500e+02 -1.181140855897530599e+02 1.819031999999999925e+03 2.385447262300000060e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.848101260313133043e+00 6.969067105295327913e-01 7.209665950582883909e+01 2.844164551156795255e+02 1.709188684213445413e+02 -1.434183074419215984e+02 1.809031999999999925e+03 2.381795262200000230e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.848400760049524472e+00 6.976222412736028389e-01 7.214241104202235988e+01 2.843765000952940909e+02 1.709043506277492952e+02 -1.727175730349164837e+02 1.799031999999999925e+03 2.378143262099999934e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.870493790061204642e+00 6.933531243732106164e-01 7.155253018717360192e+01 2.845250833256300780e+02 1.702318044646822557e+02 1.650594892572404717e+02 1.789031999999999925e+03 2.374491262099999934e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.865128155598871018e+00 6.948644628326589023e-01 7.163926656938151893e+01 2.845003354856231113e+02 1.701969645273804304e+02 1.436057469123738031e+02 1.779035000000000082e+03 2.370839262000000104e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.876013615461300077e+00 6.928316447462598004e-01 7.131693373768125355e+01 2.845095333492805594e+02 1.699586550706564481e+02 1.226952250853258732e+02 1.769035000000000082e+03 2.367187262000000104e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.869619885392831193e+00 6.958884112819994083e-01 7.149127439961478103e+01 2.845163102572012690e+02 1.699040024742790536e+02 1.046428075780566758e+02 1.759038000000000011e+03 2.363535261899999809e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.868340645296995284e+00 6.965943131297721580e-01 7.145952745995685973e+01 2.845290845829301247e+02 1.698241544660932902e+02 8.343205783602415693e+01 1.749038000000000011e+03 2.359883261899999809e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.872900117397574338e+00 6.961384368387898425e-01 7.134837724714107310e+01 2.845304410820993439e+02 1.697399062406569499e+02 6.380648034772134025e+01 1.739039999999999964e+03 2.356231261799999978e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.856078181570964158e+00 7.043410753185682660e-01 7.168448862041590530e+01 2.846067107433103160e+02 1.696193023814673495e+02 4.067528378859262261e+01 1.729039999999999964e+03 2.352579261700000148e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.858208492877782891e+00 7.042360346562296369e-01 7.161105949213700228e+01 2.845708293128973310e+02 1.696253334170930316e+02 1.514087509252189356e+01 1.719042999999999893e+03 2.348927261700000148e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.841881312194474152e+00 7.183757572391578083e-01 7.183701000395353731e+01 2.847850833845850502e+02 1.692821216687525521e+02 -9.674172588864665912e+00 1.709042999999999893e+03 2.345275261599999852e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.840533125675455128e+00 7.189814453073869460e-01 7.186245651838935089e+01 2.847697023419356697e+02 1.692495081908590464e+02 -4.155014383557468705e+01 1.699042999999999893e+03 2.341623261599999852e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.842398419336935156e+00 7.188790407617946521e-01 7.183970684513769811e+01 2.847941741827191322e+02 1.691879892982845206e+02 -7.323000227935287398e+01 1.689042999999999893e+03 2.337971261500000022e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.847252445038366719e+00 7.265053063774961073e-01 7.149305979820324808e+01 2.850060396766263580e+02 1.684274024015304576e+02 -9.903448790243432143e+01 1.679046000000000049e+03 2.334319261500000022e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.846745843981642654e+00 7.272695262319838205e-01 7.154457169435877972e+01 2.849615745702047320e+02 1.684216735657277866e+02 -1.288565542806097426e+02 1.669046000000000049e+03 2.330667261400000192e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.870552781517071494e+00 7.246547165281980174e-01 7.084099670486934031e+01 2.851276894425927821e+02 1.677617968189739770e+02 -1.516369330116610570e+02 1.659048999999999978e+03 2.327015261299999896e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.864971151767523594e+00 7.262755459273186887e-01 7.092532532299422598e+01 2.851078335599490288e+02 1.677220004495810599e+02 -1.729911545878883601e+02 1.649048999999999978e+03 2.323363261299999896e+06 2.000000000000000000e+00 0.000000000000000000e+00
2.875620796172328131e+00 7.246616980690782084e-01 7.059619391244906694e+01 2.851148480092966224e+02 1.674837465739988147e+02 1.657767236378183782e+02 1.639050999999999931e+03 2.319711261200000066e+06 2.000000000000000000e+00 0.000000000000000000e+00
