distance year jd planet number
1.985674000000000050e-01 1.306951000000000022e+03 2.198421561600000132e+06 3.000000000000000000e+00 1.000000000000000000e+00
2.311185000000000045e-01 1.306944999999999936e+03 2.198419267700000200e+06 3.000000000000000000e+00 1.000000000000000000e+00
2.783491000000000160e-01 1.306938000000000102e+03 2.198416689699999988e+06 3.000000000000000000e+00 1.000000000000000000e+00
3.415450999999999904e-01 1.306929000000000087e+03 2.198413662800000049e+06 3.000000000000000000e+00 1.000000000000000000e+00
3.892399999999999749e-01 1.240962999999999965e+03 2.174319969299999997e+06 3.000000000000000000e+00 1.000000000000000000e+00
3.144278999999999824e-01 1.240950000000000045e+03 2.174315288999999873e+06 3.000000000000000000e+00 1.000000000000000000e+00
2.716852000000000156e-01 1.240939000000000078e+03 2.174311088500000071e+06 3.000000000000000000e+00 1.000000000000000000e+00
2.642779000000000100e-01 1.240929000000000087e+03 2.174307436600000132e+06 3.000000000000000000e+00 1.000000000000000000e+00
2.843593999999999844e-01 1.240920000000000073e+03 2.174304105800000019e+06 3.000000000000000000e+00 1.000000000000000000e+00
3.259534000000000042e-01 1.240910000000000082e+03 2.174300717100000009e+06 3.000000000000000000e+00 1.000000000000000000e+00
3.880832000000000170e-01 1.240900000000000091e+03 2.174296953000000212e+06 3.000000000000000000e+00 1.000000000000000000e+00
3.352361999999999842e-01 1.231470000000000027e+03 2.170852188999999780e+06 2.000000000000000000e+00 1.000000000000000000e+00
2.348388999999999893e-01 1.231458000000000084e+03 2.170847773200000171e+06 2.000000000000000000e+00 1.000000000000000000e+00
1.747579999999999967e-01 1.231449000000000069e+03 2.170844465100000147e+06 2.000000000000000000e+00 1.000000000000000000e+00
1.511842999999999937e-01 1.231442999999999984e+03 2.170842073299999814e+06 2.000000000000000000e+00 1.000000000000000000e+00
1.513205999999999996e-01 1.231436999999999898e+03 2.170840150499999989e+06 2.000000000000000000e+00 1.000000000000000000e+00
1.670669999999999933e-01 1.231432000000000016e+03 2.170838359000000171e+06 2.000000000000000000e+00 1.000000000000000000e+00
1.956568999999999947e-01 1.231426999999999907e+03 2.170836478000000119e+06 2.000000000000000000e+00 1.000000000000000000e+00
2.370977999999999974e-01 1.231421000000000049e+03 2.170834347200000193e+06 2.000000000000000000e+00 1.000000000000000000e+00
2.924545000000000061e-01 1.231414999999999964e+03 2.170831832899999805e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.645881999999999734e-01 1.231405999999999949e+03 2.170828743699999992e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.838479000000000196e-01 1.221944999999999936e+03 2.167373298799999990e+06 3.000000000000000000e+00 1.000000000000000000e+00
3.353442999999999841e-01 1.221932000000000016e+03 2.167368709199999925e+06 3.000000000000000000e+00 1.000000000000000000e+00
3.204872000000000276e-01 1.221919000000000096e+03 2.167364035199999809e+06 3.000000000000000000e+00 1.000000000000000000e+00
3.398553000000000268e-01 1.221907999999999902e+03 2.167360021999999881e+06 3.000000000000000000e+00 1.000000000000000000e+00
3.840021000000000129e-01 1.221896999999999935e+03 2.167356017800000031e+06 3.000000000000000000e+00 1.000000000000000000e+00
3.122013000000000149e-01 1.212386999999999944e+03 2.163882145200000145e+06 2.000000000000000000e+00 1.000000000000000000e+00
2.396227999999999969e-01 1.212375999999999976e+03 2.163877953100000042e+06 2.000000000000000000e+00 1.000000000000000000e+00
2.089477999999999891e-01 1.212366999999999962e+03 2.163874688800000120e+06 2.000000000000000000e+00 1.000000000000000000e+00
2.096957999999999878e-01 1.212358999999999924e+03 2.163872017200000118e+06 2.000000000000000000e+00 1.000000000000000000e+00
2.316651000000000127e-01 1.212353000000000065e+03 2.163869516900000162e+06 2.000000000000000000e+00 1.000000000000000000e+00
2.710719999999999796e-01 1.212345000000000027e+03 2.163866886899999809e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.276665999999999745e-01 1.212336999999999989e+03 2.163863907099999953e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.968639999999999946e-01 1.198025000000000091e+03 2.158636775400000159e+06 3.000000000000000000e+00 1.000000000000000000e+00
3.770769999999999955e-01 1.198013999999999896e+03 2.158632478699999861e+06 3.000000000000000000e+00 1.000000000000000000e+00
3.884318999999999966e-01 1.198001999999999953e+03 2.158628247700000182e+06 3.000000000000000000e+00 1.000000000000000000e+00
3.435146000000000033e-01 1.188430000000000064e+03 2.155131815200000070e+06 2.000000000000000000e+00 1.000000000000000000e+00
2.879010000000000180e-01 1.188419000000000096e+03 2.155127672400000039e+06 2.000000000000000000e+00 1.000000000000000000e+00
2.715315999999999841e-01 1.188407999999999902e+03 2.155123989399999846e+06 2.000000000000000000e+00 1.000000000000000000e+00
2.878596999999999961e-01 1.188400000000000091e+03 2.155120764200000092e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.285315999999999792e-01 1.188391000000000076e+03 2.155117508899999782e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.905423000000000089e-01 1.188381000000000085e+03 2.155113956100000069e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.586558000000000246e-01 1.145318999999999960e+03 2.139385876800000202e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.049968000000000123e-01 1.145306000000000040e+03 2.139381262300000060e+06 2.000000000000000000e+00 1.000000000000000000e+00
2.935881000000000185e-01 1.145295000000000073e+03 2.139377245099999942e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.148798999999999904e-01 1.145285000000000082e+03 2.139373672400000039e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.615018999999999871e-01 1.145275000000000091e+03 2.139369993900000118e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.224927000000000210e-01 1.130971999999999980e+03 2.134145179500000086e+06 3.000000000000000000e+00 1.000000000000000000e+00
2.516385999999999901e-01 1.130960000000000036e+03 2.134140803600000218e+06 3.000000000000000000e+00 1.000000000000000000e+00
2.193044000000000104e-01 1.130950000000000045e+03 2.134137312899999786e+06 3.000000000000000000e+00 1.000000000000000000e+00
2.178855000000000097e-01 1.130942000000000007e+03 2.134134430699999910e+06 3.000000000000000000e+00 1.000000000000000000e+00
2.381570000000000076e-01 1.130934999999999945e+03 2.134131749700000044e+06 3.000000000000000000e+00 1.000000000000000000e+00
2.762045000000000194e-01 1.130926999999999907e+03 2.134128964499999769e+06 3.000000000000000000e+00 1.000000000000000000e+00
3.315183999999999909e-01 1.130919000000000096e+03 2.134125850800000131e+06 3.000000000000000000e+00 1.000000000000000000e+00
3.450759999999999939e-01 1.121374000000000024e+03 2.130640093200000003e+06 2.000000000000000000e+00 1.000000000000000000e+00
2.676640000000000130e-01 1.121363000000000056e+03 2.130636038499999791e+06 2.000000000000000000e+00 1.000000000000000000e+00
2.248432999999999959e-01 1.121353000000000065e+03 2.130632525899999775e+06 2.000000000000000000e+00 1.000000000000000000e+00
2.178850999999999982e-01 1.121346000000000004e+03 2.130629678400000092e+06 2.000000000000000000e+00 1.000000000000000000e+00
2.354752999999999985e-01 1.121338999999999942e+03 2.130627112199999858e+06 2.000000000000000000e+00 1.000000000000000000e+00
2.720546999999999827e-01 1.121330999999999904e+03 2.130624479299999774e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.263208000000000220e-01 1.121323000000000093e+03 2.130621554200000130e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.990607999999999933e-01 1.121314000000000078e+03 2.130618131800000090e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.930703999999999865e-01 1.102311999999999898e+03 2.123677262200000230e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.277065000000000117e-01 1.102300999999999931e+03 2.123673270800000057e+06 2.000000000000000000e+00 1.000000000000000000e+00
2.911902000000000101e-01 1.102289999999999964e+03 2.123669316899999976e+06 2.000000000000000000e+00 1.000000000000000000e+00
2.926851999999999787e-01 1.102279999999999973e+03 2.123665725000000093e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.230932000000000248e-01 1.102270999999999958e+03 2.123662414199999999e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.784946000000000144e-01 1.102260999999999967e+03 2.123658829499999993e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.781396000000000202e-01 1.069089999999999918e+03 2.111543240400000010e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.341011999999999871e-01 1.069084000000000060e+03 2.111541208099999931e+06 2.000000000000000000e+00 1.000000000000000000e+00
2.759266000000000219e-01 1.069076000000000022e+03 2.111538159800000023e+06 2.000000000000000000e+00 1.000000000000000000e+00
2.316812000000000038e-01 1.069066000000000031e+03 2.111534712499999907e+06 2.000000000000000000e+00 1.000000000000000000e+00
2.231559999999999933e-01 1.069057999999999993e+03 2.111531848100000061e+06 2.000000000000000000e+00 1.000000000000000000e+00
2.404012000000000093e-01 1.069050999999999931e+03 2.111529285199999809e+06 2.000000000000000000e+00 1.000000000000000000e+00
2.775232000000000254e-01 1.069044000000000096e+03 2.111526660600000061e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.325293999999999750e-01 1.069036000000000058e+03 2.111523773099999875e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.889078999999999731e-01 1.054940000000000055e+03 2.106374780700000003e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.715651999999999844e-01 1.054940000000000055e+03 2.106374780700000003e+06 3.000000000000000000e+00 1.000000000000000000e+00
2.960320000000000173e-01 1.054930000000000064e+03 2.106370883400000166e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.392433000000000254e-01 1.054930000000000064e+03 2.106370883400000166e+06 3.000000000000000000e+00 1.000000000000000000e+00
2.211506000000000027e-01 1.054920000000000073e+03 2.106367299500000197e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.353400999999999743e-01 1.054920000000000073e+03 2.106367299500000197e+06 3.000000000000000000e+00 1.000000000000000000e+00
1.798862999999999990e-01 1.054912000000000035e+03 2.106364386400000192e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.515498000000000234e-01 1.054912000000000035e+03 2.106364386400000192e+06 3.000000000000000000e+00 1.000000000000000000e+00
1.704063000000000105e-01 1.054905999999999949e+03 2.106362115999999922e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.747700999999999949e-01 1.054905999999999949e+03 2.106362115999999922e+06 3.000000000000000000e+00 1.000000000000000000e+00
1.818226000000000009e-01 1.054900000000000091e+03 2.106360129900000058e+06 2.000000000000000000e+00 1.000000000000000000e+00
2.087131999999999876e-01 1.054894999999999982e+03 2.106358133400000166e+06 2.000000000000000000e+00 1.000000000000000000e+00
2.499701000000000006e-01 1.054888999999999896e+03 2.106355932000000030e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.066690999999999723e-01 1.054882000000000062e+03 2.106353354600000195e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.810996999999999857e-01 1.054873000000000047e+03 2.106350217499999795e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.973216999999999999e-01 1.040792999999999893e+03 2.101207842999999877e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.132963000000000275e-01 1.040782999999999902e+03 2.101204129100000020e+06 2.000000000000000000e+00 1.000000000000000000e+00
2.467484000000000066e-01 1.040773999999999887e+03 2.101200618900000118e+06 2.000000000000000000e+00 1.000000000000000000e+00
2.107948000000000044e-01 1.040765000000000100e+03 2.101197461399999913e+06 2.000000000000000000e+00 1.000000000000000000e+00
2.082400000000000084e-01 1.040758000000000038e+03 2.101194900400000159e+06 2.000000000000000000e+00 1.000000000000000000e+00
2.282550000000000134e-01 1.040751999999999953e+03 2.101192549600000028e+06 2.000000000000000000e+00 1.000000000000000000e+00
2.663749999999999729e-01 1.040744999999999891e+03 2.101190098199999891e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.214712000000000125e-01 1.040737000000000080e+03 2.101187359499999788e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.947721000000000147e-01 1.040728000000000065e+03 2.101184130799999926e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.864947000000000243e-01 1.026637999999999920e+03 2.096037295699999901e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.780729999999999924e-01 1.026627999999999929e+03 2.096033836600000039e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.952952000000000132e-01 1.026618999999999915e+03 2.096030425400000066e+06 2.000000000000000000e+00 1.000000000000000000e+00
3.770271000000000039e-01 1.021979000000000042e+03 2.094335679500000086e+06 3.000000000000000000e+00 1.000000000000000000e+00
3.172018999999999811e-01 1.021967999999999961e+03 2.094331931700000074e+06 3.000000000000000000e+00 1.000000000000000000e+00
2.825026999999999955e-01 1.021957999999999970e+03 2.094328338100000052e+06 3.000000000000000000e+00 1.000000000000000000e+00
2.794230999999999798e-01 1.021948999999999955e+03 2.094325036099999910e+06 3.000000000000000000e+00 1.000000000000000000e+00
3.058967000000000214e-01 1.021940000000000055e+03 2.094321716500000097e+06 3.000000000000000000e+00 1.000000000000000000e+00
3.539592999999999767e-01 1.021931000000000040e+03 2.094318475899999961e+06 3.000000000000000000e+00 1.000000000000000000e+00
2.113900000000000154e-03 2.009008000000000038e+03 2.454835239899999928e+06 3.000000000000000000e+00 2.000000000000000000e+00
1.916100000000000008e-03 2.009007000000000062e+03 2.454835210299999919e+06 3.000000000000000000e+00 2.000000000000000000e+00
1.947200000000000059e-03 2.009007000000000062e+03 2.454835183999999892e+06 3.000000000000000000e+00 2.000000000000000000e+00
2.154699999999999845e-03 2.009007000000000062e+03 2.454835158700000029e+06 3.000000000000000000e+00 2.000000000000000000e+00
2.515400000000000101e-03 2.009007000000000062e+03 2.454835132000000216e+06 3.000000000000000000e+00 2.000000000000000000e+00
3.034100000000000078e-03 2.009007000000000062e+03 2.454835101799999829e+06 3.000000000000000000e+00 2.000000000000000000e+00
3.727700000000000024e-03 2.009007000000000062e+03 2.454835066300000064e+06 3.000000000000000000e+00 2.000000000000000000e+00
4.637200000000000176e-03 2.009007000000000062e+03 2.454835023200000171e+06 3.000000000000000000e+00 2.000000000000000000e+00
5.793200000000000086e-03 2.009007000000000062e+03 2.454834970900000073e+06 3.000000000000000000e+00 2.000000000000000000e+00
7.269900000000000147e-03 2.009007000000000062e+03 2.454834905900000129e+06 3.000000000000000000e+00 2.000000000000000000e+00
9.141299999999999773e-03 2.009006000000000085e+03 2.454834824899999890e+06 3.000000000000000000e+00 2.000000000000000000e+00
1.147319999999999937e-02 2.009006000000000085e+03 2.454834724899999797e+06 3.000000000000000000e+00 2.000000000000000000e+00
1.436570000000000034e-02 2.009006000000000085e+03 2.454834601799999829e+06 3.000000000000000000e+00 2.000000000000000000e+00
1.795669999999999905e-02 2.009005000000000109e+03 2.454834449599999934e+06 3.000000000000000000e+00 2.000000000000000000e+00
2.242020000000000124e-02 2.009005000000000109e+03 2.454834260799999814e+06 3.000000000000000000e+00 2.000000000000000000e+00
2.797260000000000024e-02 2.009003999999999905e+03 2.454834026300000027e+06 3.000000000000000000e+00 2.000000000000000000e+00
3.488240000000000091e-02 2.009002999999999929e+03 2.454833734800000209e+06 3.000000000000000000e+00 2.000000000000000000e+00
4.348489999999999994e-02 2.009001999999999953e+03 2.454833371999999974e+06 3.000000000000000000e+00 2.000000000000000000e+00
5.419600000000000112e-02 2.009000999999999976e+03 2.454832920400000177e+06 3.000000000000000000e+00 2.000000000000000000e+00
6.753299999999999581e-02 2.009000000000000000e+03 2.454832358099999838e+06 3.000000000000000000e+00 2.000000000000000000e+00
8.413790000000000158e-02 2.008998000000000047e+03 2.454831657699999865e+06 3.000000000000000000e+00 2.000000000000000000e+00
1.048054000000000069e-01 2.008994999999999891e+03 2.454830785300000105e+06 3.000000000000000000e+00 2.000000000000000000e+00
1.305189999999999961e-01 2.008991999999999962e+03 2.454829698499999940e+06 3.000000000000000000e+00 2.000000000000000000e+00
1.624869999999999925e-01 2.008989000000000033e+03 2.454828344500000123e+06 3.000000000000000000e+00 2.000000000000000000e+00
2.021845999999999921e-01 2.008983999999999924e+03 2.454826657600000035e+06 3.000000000000000000e+00 2.000000000000000000e+00
2.513905000000000167e-01 2.008978000000000065e+03 2.454824555999999866e+06 3.000000000000000000e+00 2.000000000000000000e+00
3.122111000000000192e-01 2.008971000000000004e+03 2.454821937500000000e+06 3.000000000000000000e+00 2.000000000000000000e+00
3.870592999999999950e-01 2.008961999999999989e+03 2.454818674999999814e+06 3.000000000000000000e+00 2.000000000000000000e+00
3.603069999999999884e-01 2.004182000000000016e+03 2.453071967300000135e+06 2.000000000000000000e+00 2.000000000000000000e+00
3.138484999999999747e-01 2.004167999999999893e+03 2.453067139599999879e+06 2.000000000000000000e+00 2.000000000000000000e+00
3.140372000000000163e-01 2.004156999999999925e+03 2.453063132600000128e+06 2.000000000000000000e+00 2.000000000000000000e+00
3.465535000000000143e-01 2.004146999999999935e+03 2.453059400100000203e+06 2.000000000000000000e+00 2.000000000000000000e+00
3.429255999999999971e-01 1.999271999999999935e+03 2.451278779399999883e+06 2.000000000000000000e+00 2.000000000000000000e+00
3.342074999999999907e-01 1.999259999999999991e+03 2.451274376199999824e+06 2.000000000000000000e+00 2.000000000000000000e+00
3.622992999999999908e-01 1.999249000000000024e+03 2.451270371100000106e+06 2.000000000000000000e+00 2.000000000000000000e+00
2.846540000000000181e-01 1.980031999999999925e+03 2.444251048599999864e+06 3.000000000000000000e+00 2.000000000000000000e+00
1.901801999999999937e-01 1.980019999999999982e+03 2.444246813300000038e+06 3.000000000000000000e+00 2.000000000000000000e+00
1.289839999999999876e-01 1.980011999999999944e+03 2.444243849100000225e+06 3.000000000000000000e+00 2.000000000000000000e+00
9.545560000000000156e-02 1.980006000000000085e+03 2.444241846899999771e+06 3.000000000000000000e+00 2.000000000000000000e+00
8.103349999999999442e-02 1.980002999999999929e+03 2.444240420299999882e+06 3.000000000000000000e+00 2.000000000000000000e+00
7.887270000000000392e-02 1.979999000000000024e+03 2.444239286900000181e+06 3.000000000000000000e+00 2.000000000000000000e+00
8.484419999999999462e-02 1.979997000000000071e+03 2.444238254900000058e+06 3.000000000000000000e+00 2.000000000000000000e+00
9.731090000000000573e-02 1.979993999999999915e+03 2.444237200199999847e+06 3.000000000000000000e+00 2.000000000000000000e+00
1.160482000000000041e-01 1.979990999999999985e+03 2.444236035300000105e+06 3.000000000000000000e+00 2.000000000000000000e+00
1.416876999999999998e-01 1.979987000000000080e+03 2.444234680499999784e+06 3.000000000000000000e+00 2.000000000000000000e+00
1.754770999999999970e-01 1.979981999999999971e+03 2.444233050799999852e+06 3.000000000000000000e+00 2.000000000000000000e+00
2.186379999999999990e-01 1.979977000000000089e+03 2.444231073499999940e+06 3.000000000000000000e+00 2.000000000000000000e+00
2.732715000000000005e-01 1.979970000000000027e+03 2.444228637300000060e+06 3.000000000000000000e+00 2.000000000000000000e+00
3.422336000000000267e-01 1.979961999999999989e+03 2.444225593700000085e+06 3.000000000000000000e+00 2.000000000000000000e+00
3.795079000000000091e-01 1.970364000000000033e+03 2.440720397299999837e+06 2.000000000000000000e+00 2.000000000000000000e+00
2.750300999999999996e-01 1.970349999999999909e+03 2.440715230399999768e+06 2.000000000000000000e+00 2.000000000000000000e+00
2.242229000000000028e-01 1.970339999999999918e+03 2.440711429200000130e+06 2.000000000000000000e+00 2.000000000000000000e+00
2.136484999999999912e-01 1.970332000000000107e+03 2.440708509099999908e+06 2.000000000000000000e+00 2.000000000000000000e+00
2.286925999999999959e-01 1.970324000000000069e+03 2.440705941500000190e+06 2.000000000000000000e+00 2.000000000000000000e+00
2.628902000000000183e-01 1.970317000000000007e+03 2.440703347699999809e+06 2.000000000000000000e+00 2.000000000000000000e+00
3.149882999999999988e-01 1.970309999999999945e+03 2.440700480399999768e+06 2.000000000000000000e+00 2.000000000000000000e+00
3.861794000000000060e-01 1.970299999999999955e+03 2.440697126800000202e+06 2.000000000000000000e+00 2.000000000000000000e+00
3.761347999999999914e-01 1.956031999999999925e+03 2.435485353699999861e+06 3.000000000000000000e+00 2.000000000000000000e+00
2.626814000000000093e-01 1.956018000000000029e+03 2.435480018099999987e+06 3.000000000000000000e+00 2.000000000000000000e+00
1.891155999999999948e-01 1.956007000000000062e+03 2.435476051500000060e+06 3.000000000000000000e+00 2.000000000000000000e+00
1.525211999999999957e-01 1.955999000000000024e+03 2.435473212900000159e+06 3.000000000000000000e+00 2.000000000000000000e+00
1.420111000000000012e-01 1.955992999999999938e+03 2.435471047999999952e+06 3.000000000000000000e+00 2.000000000000000000e+00
1.483365000000000100e-01 1.955988000000000056e+03 2.435469176800000016e+06 3.000000000000000000e+00 2.000000000000000000e+00
1.670094000000000023e-01 1.955982999999999947e+03 2.435467334499999881e+06 3.000000000000000000e+00 2.000000000000000000e+00
1.969565000000000066e-01 1.955978000000000065e+03 2.435465341200000141e+06 3.000000000000000000e+00 2.000000000000000000e+00
2.389254000000000100e-01 1.955971000000000004e+03 2.435463046800000127e+06 3.000000000000000000e+00 2.000000000000000000e+00
2.941959000000000102e-01 1.955963999999999942e+03 2.435460327200000174e+06 3.000000000000000000e+00 2.000000000000000000e+00
3.651990999999999987e-01 1.955954999999999927e+03 2.435457017200000118e+06 3.000000000000000000e+00 2.000000000000000000e+00
2.961927999999999783e-01 1.946365000000000009e+03 2.431954742800000124e+06 2.000000000000000000e+00 2.000000000000000000e+00
2.324840999999999991e-01 1.946354000000000042e+03 2.431950610599999782e+06 2.000000000000000000e+00 2.000000000000000000e+00
2.135926999999999965e-01 1.946345000000000027e+03 2.431947504499999806e+06 2.000000000000000000e+00 2.000000000000000000e+00
2.233890000000000042e-01 1.946337999999999965e+03 2.431944878699999768e+06 2.000000000000000000e+00 2.000000000000000000e+00
2.532012000000000151e-01 1.946330999999999904e+03 2.431942310500000138e+06 2.000000000000000000e+00 2.000000000000000000e+00
3.009232000000000018e-01 1.946323000000000093e+03 2.431939518499999773e+06 2.000000000000000000e+00 2.000000000000000000e+00
3.674994999999999790e-01 1.946314000000000078e+03 2.431936278100000229e+06 2.000000000000000000e+00 2.000000000000000000e+00
3.147822000000000120e-01 1.912523999999999887e+03 2.419594121499999892e+06 2.000000000000000000e+00 2.000000000000000000e+00
2.550764999999999838e-01 1.912511999999999944e+03 2.419589795500000007e+06 2.000000000000000000e+00 2.000000000000000000e+00
2.403701000000000032e-01 1.912502999999999929e+03 2.419586431499999948e+06 2.000000000000000000e+00 2.000000000000000000e+00
2.553158999999999845e-01 1.912494999999999891e+03 2.419583504100000020e+06 2.000000000000000000e+00 2.000000000000000000e+00
2.919653999999999860e-01 1.912487000000000080e+03 2.419580575800000224e+06 2.000000000000000000e+00 2.000000000000000000e+00
3.485335999999999990e-01 1.912478000000000065e+03 2.419577356000000145e+06 2.000000000000000000e+00 2.000000000000000000e+00
3.146395000000000164e-01 1.893056000000000040e+03 2.412484831100000069e+06 3.000000000000000000e+00 2.000000000000000000e+00
2.319111000000000089e-01 1.893042999999999893e+03 2.412480141799999867e+06 3.000000000000000000e+00 2.000000000000000000e+00
1.901359999999999995e-01 1.893032999999999902e+03 2.412476660199999809e+06 3.000000000000000000e+00 2.000000000000000000e+00
1.790644999999999876e-01 1.893026000000000067e+03 2.412473952599999961e+06 3.000000000000000000e+00 2.000000000000000000e+00
1.882958000000000132e-01 1.893019000000000005e+03 2.412471578799999785e+06 3.000000000000000000e+00 2.000000000000000000e+00
2.127452999999999983e-01 1.893012999999999920e+03 2.412469219899999909e+06 3.000000000000000000e+00 2.000000000000000000e+00
2.512281000000000097e-01 1.893006000000000085e+03 2.412466655600000173e+06 3.000000000000000000e+00 2.000000000000000000e+00
3.047054000000000151e-01 1.892998000000000047e+03 2.412463696099999826e+06 3.000000000000000000e+00 2.000000000000000000e+00
3.747639999999999860e-01 1.892988000000000056e+03 2.412460178400000092e+06 3.000000000000000000e+00 2.000000000000000000e+00
3.799579000000000151e-01 1.863922000000000025e+03 2.401842958899999969e+06 2.000000000000000000e+00 2.000000000000000000e+00
2.967830000000000190e-01 1.863907999999999902e+03 2.401837950300000142e+06 2.000000000000000000e+00 2.000000000000000000e+00
2.632509000000000099e-01 1.863896999999999935e+03 2.401833955399999861e+06 2.000000000000000000e+00 2.000000000000000000e+00
2.678764000000000145e-01 1.863887999999999920e+03 2.401830635400000028e+06 2.000000000000000000e+00 2.000000000000000000e+00
2.986007999999999996e-01 1.863878999999999905e+03 2.401827487799999770e+06 2.000000000000000000e+00 2.000000000000000000e+00
3.512562000000000184e-01 1.863869999999999891e+03 2.401824138999999966e+06 2.000000000000000000e+00 2.000000000000000000e+00
3.724164999999999837e-01 1.859067000000000007e+03 2.400070119500000030e+06 3.000000000000000000e+00 2.000000000000000000e+00
3.248557999999999724e-01 1.859053000000000111e+03 2.400064987399999984e+06 3.000000000000000000e+00 2.000000000000000000e+00
3.198468999999999896e-01 1.859040999999999940e+03 2.400060580599999987e+06 3.000000000000000000e+00 2.000000000000000000e+00
3.462976999999999861e-01 1.859029999999999973e+03 2.400056558900000062e+06 3.000000000000000000e+00 2.000000000000000000e+00
3.604732999999999965e-01 1.859027000000000044e+03 2.400055239000000060e+06 3.000000000000000000e+00 2.000000000000000000e+00
3.608835000000000237e-01 1.859027000000000044e+03 2.400055203799999785e+06 3.000000000000000000e+00 2.000000000000000000e+00
3.615016999999999814e-01 1.859026000000000067e+03 2.400055150899999775e+06 3.000000000000000000e+00 2.000000000000000000e+00
3.624355000000000215e-01 1.859026000000000067e+03 2.400055071599999908e+06 3.000000000000000000e+00 2.000000000000000000e+00
3.638507999999999742e-01 1.859026000000000067e+03 2.400054952699999791e+06 3.000000000000000000e+00 2.000000000000000000e+00
3.660064000000000095e-01 1.859025000000000091e+03 2.400054774199999869e+06 3.000000000000000000e+00 2.000000000000000000e+00
3.693113000000000090e-01 1.859025000000000091e+03 2.400054506599999964e+06 3.000000000000000000e+00 2.000000000000000000e+00
3.744245999999999963e-01 1.859023999999999887e+03 2.400054105200000107e+06 3.000000000000000000e+00 2.000000000000000000e+00
3.824284000000000017e-01 1.859021999999999935e+03 2.400053503000000026e+06 3.000000000000000000e+00 2.000000000000000000e+00
3.951296000000000253e-01 1.859019000000000005e+03 2.400052599799999967e+06 3.000000000000000000e+00 2.000000000000000000e+00
3.918046000000000029e-01 1.835012999999999920e+03 2.391284320299999788e+06 3.000000000000000000e+00 2.000000000000000000e+00
3.137322000000000166e-01 1.834999000000000024e+03 2.391279250099999830e+06 2.000000000000000000e+00 2.000000000000000000e+00
3.010589000000000182e-01 1.834999000000000024e+03 2.391279250099999830e+06 3.000000000000000000e+00 2.000000000000000000e+00
2.533297999999999939e-01 1.834988000000000056e+03 2.391275229999999981e+06 2.000000000000000000e+00 2.000000000000000000e+00
2.492037000000000002e-01 1.834988000000000056e+03 2.391275229999999981e+06 3.000000000000000000e+00 2.000000000000000000e+00
2.327555000000000041e-01 1.834980000000000018e+03 2.391272044400000013e+06 2.000000000000000000e+00 2.000000000000000000e+00
2.311400000000000121e-01 1.834980000000000018e+03 2.391272044400000013e+06 3.000000000000000000e+00 2.000000000000000000e+00
2.406793999999999878e-01 1.834971999999999980e+03 2.391269284899999853e+06 2.000000000000000000e+00 2.000000000000000000e+00
2.366563000000000139e-01 1.834971999999999980e+03 2.391269284899999853e+06 3.000000000000000000e+00 2.000000000000000000e+00
2.695382000000000056e-01 1.834964999999999918e+03 2.391266588200000115e+06 2.000000000000000000e+00 2.000000000000000000e+00
2.599330000000000251e-01 1.834964999999999918e+03 2.391266588200000115e+06 3.000000000000000000e+00 2.000000000000000000e+00
3.165562000000000098e-01 1.834957000000000107e+03 2.391263704599999823e+06 2.000000000000000000e+00 2.000000000000000000e+00
2.994376999999999733e-01 1.834957000000000107e+03 2.391263704599999823e+06 3.000000000000000000e+00 2.000000000000000000e+00
3.811564000000000063e-01 1.834948000000000093e+03 2.391260453999999911e+06 2.000000000000000000e+00 2.000000000000000000e+00
