X Y Z VelX VelY VelZ M year r
-8.635080341677057181e-01 -5.230257652456928419e+00 3.248903712018295920e-02 7.348331303054658238e-03 -8.757363500363108148e-04 -1.269940444493142218e-04 2.501432575624136234e+02 2.681273131512884447e+03 5.301159946057979688e+00
-7.714986161859709313e-01 -5.240394154503555058e+00 3.089619855209748897e-02 7.368658988448659013e-03 -7.455540463657706497e-04 -1.277821091297100199e-04 2.511812566703268885e+02 2.681306081512884248e+03 5.296970415663737164e+00
-6.793955085028695606e-01 -5.248887297485238967e+00 2.929629132245353124e-02 7.386711905178842269e-03 -6.150366173365579697e-04 -1.285310720977112171e-04 2.522176099761684895e+02 2.681339031512884048e+03 5.292754896210576376e+00
-5.872286238254587065e-01 -5.255738263648346731e+00 2.768984801890430475e-02 7.402484554151887546e-03 -4.842238198219172098e-04 -1.292407052119424202e-04 2.532523088980344710e+02 2.681371981512883849e+03 5.288514808554532820e+00
-4.950277563444053786e-01 -5.260948792827634612e+00 2.607740097091001269e-02 7.415972130866123335e-03 -3.531555006671975496e-04 -1.299107923112824815e-04 2.542853454333988736e+02 2.681404931512883650e+03 5.284251575308211990e+00
-4.028225710200039056e-01 -5.264521176812863246e+00 2.445948204181830690e-02 7.427170526875026546e-03 -2.218715845520735793e-04 -1.305411292807099125e-04 2.553167121580303842e+02 2.681437881512883450e+03 5.279966620263430777e+00
-3.106425930994292095e-01 -5.266458253509505028e+00 2.283662242435351500e-02 7.436076331038689313e-03 -9.041206182918386366e-05 -1.311315241134774058e-04 2.563464022246583909e+02 2.681470831512883251e+03 5.275661367822017667e+00
-2.185171978685208904e-01 -5.266763400902655157e+00 2.120935243960296590e-02 7.442686830562894942e-03 4.118302365736023208e-05 -1.316817969695996643e-04 2.573744093613952373e+02 2.681503781512883052e+03 5.271337242435065740e+00
-1.264756006413137457e-01 -5.265440530833222610e+00 1.957820133958703551e-02 7.447000011825448233e-03 1.728735867697428843e-04 -1.321917802306341245e-04 2.584007278699196490e+02 2.681536731512882852e+03 5.266995668050859614e+00
-3.454684699010668325e-02 -5.262494082595493339e+00 1.794369711349222407e-02 7.449014560989552884e-03 3.046195132867512696e-04 -1.326613185507392087e-04 2.594253526234259652e+02 2.681569681512882653e+03 5.262638067571781875e+00
5.724019678148341284e-02 -5.257929016365148200e+00 1.630636629764055726e-02 7.448729864404019137e-03 4.363806721228633803e-04 -1.330902689039940574e-04 2.604482790643494923e+02 2.681602631512882454e+03 5.258265862320390838e+00
1.488568529206261704e-01 -5.251750806466749744e+00 1.466673378925761537e-02 7.446146008790188904e-03 5.681169275527258363e-04 -1.334785006279656219e-04 2.614695032018694292e+02 2.681635581512882254e+03 5.253880471514900563e+00
2.402746412604314930e-01 -5.243965434489761712e+00 1.302532266410644235e-02 7.441263781215508126e-03 6.997881514367904239e-04 -1.338258954635100509e-04 2.624890216091980051e+02 2.681668531512882055e+03 5.249483311754284287e+00
3.314652880069641205e-01 -5.234579382261989267e+00 1.138265399803758612e-02 7.434084668853787117e-03 8.313542354447196791e-04 -1.341323475907951453e-04 2.635068314206625359e+02 2.681701481512881855e+03 5.245075796513134492e+00
4.224007342769893203e-01 -5.223599624689367005e+00 9.739246692504702901e-03 7.424610858532209624e-03 9.627751032728038526e-04 -1.343977636615340952e-04 2.645229303285852325e+02 2.681734431512881656e+03 5.240659335646496331e+00
5.130531443856377605e-01 -5.211033622470908178e+00 8.095617304088958271e-03 7.412845236065162581e-03 1.094010722851625639e-03 -1.346220628274208235e-04 2.655373165799675235e+02 2.681767381512881457e+03 5.236235334904820959e+00
6.033949138834185932e-01 -5.196889314697519247e+00 6.452279878071101940e-03 7.398791385375226570e-03 1.225021118540139259e-03 -1.348051767647564180e-04 2.665499889729872507e+02 2.681800331512881257e+03 5.231805195459139135e+00
6.933986773425713235e-01 -5.181175111343341300e+00 4.809745786079934471e-03 7.382453587401471840e-03 1.355766383302680830e-03 -1.349470496952617207e-04 2.675609468533116342e+02 2.681833281512881058e+03 5.227370313436637161e+00
7.830373158927768085e-01 -5.163899885658100430e+00 3.168523567844596343e-03 7.363836818795423296e-03 1.486206690865070346e-03 -1.350476384030678599e-04 2.685701901102356715e+02 2.681866231512880859e+03 5.222932079466656496e+00
8.722839645065550984e-01 -5.145072966468940301e+00 1.529118777073007604e-03 7.342946750405143774e-03 1.616302307846008467e-03 -1.351069122478798740e-04 2.695777191726502338e+02 2.681899181512880659e+03 5.218491878237332848e+00
9.611120190351741810e-01 -5.124704130399952540e+00 -1.079661685312850538e-04 7.319789745547837165e-03 1.746013605860284286e-03 -1.351248531743104995e-04 2.705835350048480450e+02 2.681932131512880460e+03 5.214051088062802819e+00
1.049495142995933605e+00 -5.102803594017601974e+00 -1.742232133101918184e-03 7.294372858071501362e-03 1.875301073589995000e-03 -1.351014557173796783e-04 2.715876391021723180e+02 2.681965081512880261e+03 5.209611080461172605e+00
1.137407274111991606e+00 -5.079382005910053621e+00 -3.373183404286570451e-03 7.266703830206284152e-03 2.004125328820046976e-03 -1.350367270041796753e-04 2.725900334865155514e+02 2.681998031512880061e+03 5.205173219743218560e+00
1.224822630606222429e+00 -5.054450438708246729e+00 -5.000327830768300230e-03 7.236791090206107571e-03 2.132447130434336063e-03 -1.349306867517032589e-04 2.735907207016743996e+02 2.682030981512879862e+03 5.200738862611883562e+00
1.311715717250840907e+00 -5.028020381056449217e+00 -6.623176955636575665e-03 7.204643749781356084e-03 2.260227390368995445e-03 -1.347833672608386843e-04 2.745897038085669806e+02 2.682063931512879662e+03 5.196309357772584292e+00
1.398061331174691002e+00 -5.000103729539801201e+00 -8.241246145616736365e-03 7.170271601323325097e-03 2.387427185519039492e-03 -1.345948134065300984e-04 2.755869863803186490e+02 2.682096881512879463e+03 5.191886045554332973e+00
1.483834567430256435e+00 -4.970712780576287848e+00 -9.854054716169884792e-03 7.133685114921418588e-03 2.514007769594641447e-03 -1.343650826241080001e-04 2.765825724972236230e+02 2.682129831512879264e+03 5.187470257541697549e+00
1.569010824322925490e+00 -4.939860222280286095e+00 -1.146112605248431407e-02 7.094895435173812284e-03 2.639930584923666761e-03 -1.340942448917941743e-04 2.775764667415862164e+02 2.682162781512879064e+03 5.183063316217537242e+00
1.653565808504996903e+00 -4.907559126304735564e+00 -1.306198772637921779e-02 7.053914377792716919e-03 2.765157274196747197e-03 -1.337823827093855185e-04 2.785686741924508851e+02 2.682195731512878865e+03 5.178666534616518824e+00
1.737475539837110894e+00 -4.873822939668822407e+00 -1.465617160914557161e-02 7.010754426005206923e-03 2.889649692151220230e-03 -1.334295910731238895e-04 2.795592004202240446e+02 2.682228681512878666e+03 5.174281215989378957e+00
1.820716356020215976e+00 -4.838665476577715729e+00 -1.624321398035733985e-02 6.965428726750700489e-03 3.013369917190580546e-03 -1.330359774467593172e-04 2.805480514811960688e+02 2.682261631512878466e+03 5.169908653477835792e+00
1.903264917001123546e+00 -4.802100910240986842e+00 -1.782265563268543851e-02 6.917951086676270636e-03 3.136280262935787697e-03 -1.326016617288153655e-04 2.815352339119678504e+02 2.682294581512878267e+03 5.165550129800156043e+00
1.985098209154904092e+00 -4.764143764695808692e+00 -1.939404197275165428e-02 6.868335967930989418e-03 3.258343289704892370e-03 -1.321267762160668608e-04 2.825207547237877748e+02 2.682327531512878068e+03 5.161206916947238987e+00
2.066193549247583139e+00 -4.724808906641196238e+00 -2.095692311806315877e-02 6.816598483760689595e-03 3.379521815917442464e-03 -1.316114655632416152e-04 2.835046213968054190e+02 2.682360481512877868e+03 5.156880275889180965e+00
2.146528588182930797e+00 -4.684111537288919713e+00 -2.251085399007591442e-02 6.762754393904232310e-03 3.499778929420493956e-03 -1.310558867389563357e-04 2.844868418742476024e+02 2.682393431512877669e+03 5.152571456292200480e+00
2.226081314536775491e+00 -4.642067184237033572e+00 -2.405539440342833665e-02 6.706820099792968649e-03 3.619077998732329535e-03 -1.304602089779027124e-04 2.854674245565213369e+02 2.682426381512877470e+03 5.148281696245848416e+00
2.304830057882916172e+00 -4.598691693371287137e+00 -2.559010915139970505e-02 6.648812639554753379e-03 3.737382684200748605e-03 -1.298246137292973727e-04 2.864463782952494739e+02 2.682459331512877270e+03 5.144012222000355017e+00
2.382753491914622046e+00 -4.554001220799747784e+00 -2.711456808764612508e-02 6.588749682823902103e-03 3.854656949072504755e-03 -1.291492946016102573e-04 2.874237123872447910e+02 2.682492281512877071e+03 5.139764247714041723e+00
2.459830637365779449e+00 -4.508012224825689529e+00 -2.862834620426947529e-02 6.526649525358870808e-03 3.970865070470475447e-03 -1.284344573035894703e-04 2.883994365684271202e+02 2.682525231512876871e+03 5.135538975210645063e+00
2.536040864735833456e+00 -4.460741457963616874e+00 -3.013102370627642954e-02 6.462531083469203429e-03 4.085971650275141767e-03 -1.276803195816008177e-04 2.893735610076886360e+02 2.682558181512876672e+03 5.131337593746394532e+00
2.611363896822979758e+00 -4.412205959002998057e+00 -3.162218608249107998e-02 6.396413888253438783e-03 4.199941625907218853e-03 -1.268871111533000312e-04 2.903460963007119631e+02 2.682591131512876473e+03 5.127161279786770720e+00
2.685779811069900269e+00 -4.362423045124192100e+00 -3.310142417298262557e-02 6.328318079649718556e-03 4.312740281008101140e-03 -1.260550736376581170e-04 2.913170534637466744e+02 2.682624081512876273e+03 5.123011196792719879e+00
2.759269041726464256e+00 -4.311410304070796506e+00 -3.456833423307223430e-02 6.258264400301001042e-03 4.424333256014727558e-03 -1.251844604813626756e-04 2.922864439273475909e+02 2.682657031512876074e+03 5.118888495016233442e+00
2.831812381834070358e+00 -4.259185586382391087e+00 -3.602251799398816651e-02 6.186274189236660483e-03 4.534686558625876905e-03 -1.242755368816148747e-04 2.932542795300807938e+02 2.682689981512875875e+03 5.114794311305088215e+00
2.903390985036126803e+00 -4.205766997691489983e+00 -3.746358272023703195e-02 6.112369375372355036e-03 4.643766574156566601e-03 -1.233285797053482007e-04 2.942205725122004765e+02 2.682722931512875675e+03 5.110729768916585591e+00
2.973986367219346505e+00 -4.151172891088365624e+00 -3.889114126376080199e-02 6.036572470830310101e-03 4.751540075777404594e-03 -1.223438774048916250e-04 2.951853355093020355e+02 2.682755881512875476e+03 5.106695977340169890e+00
3.043580407990502668e+00 -4.095421859557108135e+00 -4.030481211495119676e-02 5.958906564081936467e-03 4.857974234635733732e-03 -1.213217299301053446e-04 2.961485815459535615e+02 2.682788831512875277e+03 5.102694032128661128e+00
3.112155351993584063e+00 -4.038532728486035950e+00 -4.170421945059837182e-02 5.879395312914788632e-03 4.963036629855730603e-03 -1.202624486370117179e-04 2.971103240293132330e+02 2.682821781512875077e+03 5.098725014738012540e+00
3.179693810071828608e+00 -3.980524548255625739e+00 -4.308899317884248154e-02 5.798062937226196485e-03 5.066695258414061383e-03 -1.191663561929539607e-04 2.980705767427326123e+02 2.682854731512874878e+03 5.094789992375340582e+00
3.246178760279628595e+00 -3.921416586906633750e+00 -4.445876898120754150e-02 5.714934211645694533e-03 5.168918544888293116e-03 -1.180337864783088426e-04 2.990293538393519270e+02 2.682887681512874678e+03 5.090890017855068450e+00
3.311593548749060201e+00 -3.861228322891038456e+00 -4.581318835179341159e-02 5.630034457988386705e-03 5.269675351075097519e-03 -1.168650844847828849e-04 2.999866698356902361e+02 2.682920631512874479e+03 5.087026129462996593e+00
3.375921890415884530e+00 -3.799979437908207913e+00 -4.715189863370307377e-02 5.543389537541660618e-03 5.368934985475278324e-03 -1.156606062103246148e-04 3.009425396052336623e+02 2.682953581512874280e+03 5.083199350828087937e+00
3.439147869609751496e+00 -3.737689809828593557e+00 -4.847455305278123433e-02 5.455025843187644337e-03 5.466667212642633243e-03 -1.144207185506845756e-04 3.018969783720263536e+02 2.682986531512874080e+03 5.079410690801784867e+00
3.501255940513543496e+00 -3.674379505706844906e+00 -4.978081074874599055e-02 5.364970291363643437e-03 5.562842262394005095e-03 -1.131457991876550477e-04 3.028500017042646277e+02 2.683019481512873881e+03 5.075661143344644799e+00
3.562230927496634614e+00 -3.610068774886274312e+00 -5.107033680379082646e-02 5.273250313863115345e-03 5.657430838877595611e-03 -1.118362364740242861e-04 3.038016255079006669e+02 2.683052431512873682e+03 5.071951687420107824e+00
3.622058025326785557e+00 -3.544778042196361056e+00 -5.234280226873509745e-02 5.179893849479724061e-03 5.750404129496690907e-03 -1.104924293152809015e-04 3.047518660202558181e+02 2.683085381512873482e+03 5.068283286895177930e+00
3.680722799265577549e+00 -3.478527901244698128e+00 -5.359788418680523636e-02 5.084929335496896942e-03 5.841733813686309298e-03 -1.091147870481034199e-04 3.057007398036485029e+02 2.683118331512873283e+03 5.064656890447820636e+00
3.738211185052084051e+00 -3.411339107804741477e+00 -5.483526561512479941e-02 4.988385699025523791e-03 5.931392071539927369e-03 -1.077037293156717063e-04 3.066482637390375885e+02 2.683151281512873084e+03 5.061073431480879847e+00
3.794509488779450379e+00 -3.343232573300503496e+00 -5.605463564399273957e-02 4.890292348192505287e-03 6.019351592283672669e-03 -1.062596859398402609e-04 3.075944550196844034e+02 2.683184231512872884e+03 5.057533828042277690e+00
3.849604386669145395e+00 -3.274229358389156630e+00 -5.725568941403033629e-02 4.790679163182764988e-03 6.105585582595432145e-03 -1.047830967902101541e-04 3.085393311448371492e+02 2.683217181512872685e+03 5.054038982751327680e+00
3.903482924747517568e+00 -3.204350666642326484e+00 -5.843812813127628736e-02 4.689576487137442351e-03 6.190067774766380010e-03 -1.032744116501406250e-04 3.094829099134367993e+02 2.683250131512872485e+03 5.050589782730927624e+00
3.956132518429241518e+00 -3.133617838326707705e+00 -5.960165908030937154e-02 4.587015116911044924e-03 6.272772434702405392e-03 -1.017340900797399712e-04 3.104252094178499419e+02 2.683283081512872286e+03 5.047187099545427102e+00
4.007540952012183411e+00 -3.062052344284600824e+00 -6.074599563547584957e-02 4.483026293690484457e-03 6.353674369762900981e-03 -1.001626012758800725e-04 3.113662480376281678e+02 2.683316031512872087e+03 5.043831789143971456e+00
4.057696378088233580e+00 -2.989675779914544584e+00 -6.187085727030247617e-02 4.377641693478690962e-03 6.432748936434726922e-03 -9.856042392927419034e-05 3.123060444332976431e+02 2.683348981512871887e+03 5.040524691809115332e+00
4.106587316874573901e+00 -2.916509859252313319e+00 -6.297596956517217959e-02 4.270893417445751142e-03 6.509972047838875377e-03 -9.692804607866241514e-05 3.132446175401786377e+02 2.683381931512871688e+03 5.037266632110487308e+00
4.154202655469623195e+00 -2.842576409152361538e+00 -6.406106421333791767e-02 4.162813982150645985e-03 6.585320181067535507e-03 -9.526596496215131182e-05 3.141819865622386487e+02 2.683414881512871489e+03 5.034058418863308404e+00
4.200531647038151739e+00 -2.767897363569512770e+00 -6.512587902535445228e-02 4.053436309636368300e-03 6.658770384349395680e-03 -9.357468686575011766e-05 3.151181709659791181e+02 2.683447831512871289e+03 5.030900845091554885e+00
4.245563909929728652e+00 -2.692494757940700811e+00 -6.617015793200189955e-02 3.942793717401520126e-03 6.730300284041021430e-03 -9.185472696915072174e-05 3.160531904743577911e+02 2.683480781512871090e+03 5.027794687995593037e+00
4.289289426734659294e+00 -2.616390723666409457e+00 -6.719365098577678719e-02 3.830919908251491281e-03 6.799888091442048837e-03 -9.010660918879872454e-05 3.169870650607480229e+02 2.683513731512870891e+03 5.024740708924011479e+00
4.331698543281535585e+00 -2.539607482691351947e+00 -6.819611436102339386e-02 3.717848960032340676e-03 6.867512609432210521e-03 -8.833086601830518014e-05 3.179198149429351474e+02 2.683546681512870691e+03 5.021739653349547972e+00
4.372781967580521290e+00 -2.462167342183548602e+00 -6.917731035278260054e-02 3.603615315250220143e-03 6.933153238928241834e-03 -8.652803836624156219e-05 3.188514605771534889e+02 2.683579631512870492e+03 5.018792250848826519e+00
4.412530768716155904e+00 -2.384092689311366087e+00 -7.013700737442557509e-02 3.488253770579919505e-03 6.996789985158532663e-03 -8.469867539137480655e-05 3.197820226521609470e+02 2.683612581512870292e+03 5.015899215085779517e+00
4.450936375693648195e+00 -2.305405986117436967e+00 -7.107497995414616132e-02 3.371799466265491037e-03 7.058403463753713802e-03 -8.284333433538869904e-05 3.207115220833559306e+02 2.683645531512870093e+03 5.013061243798492939e+00
4.487990576242449237e+00 -2.226129764488539831e+00 -7.199100873038248583e-02 3.254287875416158639e-03 7.117974906651329536e-03 -8.096258035314217265e-05 3.216399800069347066e+02 2.683678481512869894e+03 5.010279018789359995e+00
4.523685515580774030e+00 -2.146286621220339086e+00 -7.288488044623553375e-02 3.135754793200831118e-03 7.175486167812807937e-03 -7.905698634051711157e-05 3.225674177740908704e+02 2.683711431512869694e+03 5.007553205918271466e+00
4.558013695144632393e+00 -2.065899213175884874e+00 -7.375638794295204248e-02 3.016236325944621384e-03 7.230919728750867526e-03 -7.712713275990987227e-05 3.234938569452572779e+02 2.683744381512869495e+03 5.004884455098755680e+00
4.590967971285004445e+00 -1.984990252536443123e+00 -7.460533015253965894e-02 2.895768880130468025e-03 7.284258703865845001e-03 -7.517360746341619152e-05 3.244193192843904399e+02 2.683777331512869296e+03 5.002273400296770589e+00
4.622541553936495795e+00 -1.903582502143330357e+00 -7.543151208957903087e-02 2.774389151309333054e-03 7.335486845589224945e-03 -7.319700551376525006e-05 3.253438267532981740e+02 2.683810281512869096e+03 4.999720659532091105e+00
4.652728005260797772e+00 -1.821698770929347511e+00 -7.623474484229489367e-02 2.652134112922464350e-03 7.384588549332776405e-03 -7.119792900305882313e-05 3.262674015060102306e+02 2.683843231512868897e+03 4.997226834882000368e+00
4.681521238268292251e+00 -1.739361909438100762e+00 -7.701484556295147554e-02 2.529041005038874367e-03 7.431548858241873029e-03 -6.917698686936779009e-05 3.271900658831924034e+02 2.683876181512868698e+03 4.994792512487213010e+00
4.708915515420827980e+00 -1.656594805429627337e+00 -7.777163745763117364e-02 2.405147323011644616e-03 7.476353467751514423e-03 -6.713479471124320823e-05 3.281118424066044099e+02 2.683909131512868498e+03 4.992418262559765729e+00
4.734905447218802799e+00 -1.573420379570613203e+00 -7.850494977545685593e-02 2.280490806056476374e-03 7.518988729943615855e-03 -6.507197460019914243e-05 3.290327537735991541e+02 2.683942081512868299e+03 4.990104639392812125e+00
4.759485990775408126e+00 -1.489861581207406305e+00 -7.921461779731488184e-02 2.155109425756064189e-03 7.559441657704282606e-03 -6.298915489122528270e-05 3.299528228516675767e+02 2.683975031512868100e+03 4.987852181372057103e+00
4.782652448381033317e+00 -1.405941384219734802e+00 -7.990048282413794722e-02 2.029041374493415102e-03 7.597699928679848592e-03 -6.088697003138122856e-05 3.308720726730244905e+02 2.684007981512867900e+03 4.985661410988750042e+00
4.804400466060396724e+00 -1.321682782953480739e+00 -8.056239216479958720e-02 1.902325053818182399e-03 7.633751889030368672e-03 -5.876606036653946437e-05 3.317905264292375591e+02 2.684040931512867701e+03 4.983532834854039528e+00
4.824726032125187913e+00 -1.237108788230281142e+00 -8.120019912367569537e-02 1.774999062749183648e-03 7.667586556979463959e-03 -5.662707194632977194e-05 3.327082074658979991e+02 2.684073881512867501e+03 4.981466943714550233e+00
4.843625475724715912e+00 -1.152242423431887097e+00 -8.181376298792500390e-02 1.647102186016747476e-03 7.699193626159515740e-03 -5.447065632734603982e-05 3.336251392773331190e+02 2.684106831512867302e+03 4.979464212469039808e+00
4.861095465397035298e+00 -1.067106720657150509e+00 -8.240294901453860954e-02 1.518673382248463032e-03 7.728563468751071738e-03 -5.229747037467503252e-05 3.345413455013593307e+02 2.684139781512867103e+03 4.977525100185991036e+00
4.877133007622839855e+00 -9.817247169495160186e-01 -8.296762841720611847e-02 1.389751772102089779e-03 7.755687138415564424e-03 -5.010817606181028805e-05 3.354568499140764288e+02 2.684172731512866903e+03 4.975650050121993573e+00
4.891735445384425951e+00 -8.961194505926117770e-01 -8.350767835304734321e-02 1.260376626348985382e-03 7.780556373020456641e-03 -4.790344026900789494e-05 3.363716764247004107e+02 2.684205681512866704e+03 4.973839489740766950e+00
4.904900456731855485e+00 -8.103139574716978766e-01 -8.402298190925404364e-02 1.130587353911801946e-03 7.803163597155982761e-03 -4.568393458014764915e-05 3.372858490704358019e+02 2.684238631512866505e+03 4.972093830732755571e+00
4.916626053358292836e+00 -7.243312674987018029e-01 -8.451342808968469178e-02 1.000423489860234475e-03 7.823501924442661376e-03 -4.345033507816340292e-05 3.381993920113859531e+02 2.684271581512866305e+03 4.970413469035075416e+00
4.926910579186545291e+00 -6.381944010982898430e-01 -8.497891180145586421e-02 8.699246833682145559e-04 7.841565159628985371e-03 -4.120332213910112538e-05 3.391123295255002290e+02 2.684304531512866106e+03 4.968798784851775174e+00
4.935752708968549562e+00 -5.519263657526126687e-01 -8.541933384156943920e-02 7.391306856363546096e-04 7.857347800478533054e-03 -3.894358022486906298e-05 3.400246860035576901e+02 2.684337481512865907e+03 4.967250142674233260e+00
4.943151446899569201e+00 -4.655501526022858272e-01 -8.583460088361470619e-02 6.080813377833798336e-04 7.870845039446006802e-03 -3.667179767474470624e-05 3.409364859441853355e+02 2.684370431512865707e+03 4.965767891301622328e+00
4.949106125248741606e+00 -3.790887331010546202e-01 -8.622462546458212196e-02 4.768165587101643658e-04 7.882052765141676215e-03 -3.438866649570029469e-05 3.418477539489114179e+02 2.684403381512865508e+03 4.964352363861300077e+00
4.953616403007444546e+00 -2.925650557215730418e-01 -8.658932597182414370e-02 3.453763329400176725e-04 7.890967563583713151e-03 -3.209488215161038053e-05 3.427585147172505913e+02 2.684436331512865308e+03 4.963003877829033961e+00
4.956682264556948603e+00 -2.060020427097450924e-01 -8.692862663019693126e-02 2.138006984389717439e-04 7.897586719238156722e-03 -2.979114335140610351e-05 3.436687930418220276e+02 2.684469281512865109e+03 4.961722735048968325e+00
4.958304018356632703e+00 -1.194225868851342548e-01 -8.724245748941342193e-02 8.212973441991103425e-05 7.901908215846072808e-03 -2.747815183624303828e-05 3.445786138034968644e+02 2.684502231512864910e+03 4.960509221753211406e+00
4.958482295653974248e+00 -3.284954848465634208e-02 -8.753075441163915560e-02 -4.959645086598405767e-05 7.903930737037732912e-03 -2.515661216574344486e-05 3.454880019665760642e+02 2.684535181512864710e+03 4.959363608580985350e+00
4.957218049217475553e+00 5.369424795299727882e-02 -8.779345905935891092e-02 -1.813377323466441047e-04 7.903653666733586811e-03 -2.282723150337968187e-05 3.463969825739961266e+02 2.684568131512864511e+03 4.958286150597236208e+00
4.954512552093433442e+00 1.401860166647795891e-01 -8.803051888353936871e-02 -3.130539803515094304e-04 7.901077089331933617e-03 -2.049071940106698224e-05 3.473055807425608350e+02 2.684601081512864312e+03 4.957277087310596464e+00
4.950367396387559182e+00 2.266030137053816063e-01 -8.824188711211454483e-02 -4.447050728354606363e-04 7.896201789683216649e-03 -1.814778758302627970e-05 3.482138216581988104e+02 2.684634031512864112e+03 4.956336642690688521e+00
4.944784492072159310e+00 3.129225399565824239e-01 -8.842752273881507308e-02 -5.762509076004063363e-04 7.889029252850928223e-03 -1.579914972898556353e-05 3.491217305712448251e+02 2.684666981512863913e+03 4.955465025184611072e+00
4.937766065819651828e+00 3.991219441065415596e-01 -8.858739051236429185e-02 -7.076514145107935328e-04 7.879561663659270104e-03 -1.344552125678646192e-05 3.500293327917445367e+02 2.684699931512863714e+03 4.954662427732615448e+00
4.929314659862988002e+00 4.851786256016856202e-01 -8.872146092605895373e-02 -8.388665676992558377e-04 7.867801906027630313e-03 -1.108761910446270212e-05 3.509366536847777525e+02 2.684732881512863514e+03 4.953929027782872474e+00
4.919433130883441585e+00 5.710700375741198931e-01 -8.882971020775373705e-02 -9.698563977590496073e-04 7.853753562092094867e-03 -8.726161511850896499e-06 3.518437186658046016e+02 2.684765831512863315e+03 4.953264987305259659e+00
4.908124648926243339e+00 6.567736897469311774e-01 -8.891212031026463070e-02 -1.100581003919026994e-03 7.837420911114322333e-03 -6.361867801809460691e-06 3.527505531960259759e+02 2.684798781512863115e+03 4.952670452804146528e+00
4.895392696344289973e+00 7.422671513202944160e-01 -8.896867890220555575e-02 -1.231000566197778005e-03 7.818808928178017092e-03 -3.995458161106152992e-06 3.536571827777636372e+02 2.684831731512862916e+03 4.952145555330111470e+00
4.881241066770162007e+00 8.275280538410636488e-01 -8.899937935927071386e-02 -1.361075357533217877e-03 7.797923282673478382e-03 -1.627653421041703894e-06 3.545636329498526607e+02 2.684864681512862717e+03 4.951690410490524386e+00
4.865673864116560665e+00 9.125340940585131566e-01 -8.900422075597373694e-02 -1.490765755883870052e-03 7.774770336570651849e-03 7.408251621231262677e-07 3.554699292830488844e+02 2.684897631512862517e+03 4.951305118459025323e+00
4.848695501605131852e+00 9.972630367688312125e-01 -8.898320785785159004e-02 -1.620032256298044619e-03 7.749357142481209243e-03 3.109256126867686905e-06 3.563760973754467614e+02 2.684930581512862318e+03 4.950989763983753456e+00
4.830310700823629233e+00 1.081692717651191016e+00 -8.893635111414147087e-02 -1.748835482947466756e-03 7.721691441510248645e-03 5.476918026176356478e-06 3.572821628479077276e+02 2.684963531512862119e+03 4.950744416394404546e+00
4.810524490811177500e+00 1.165801046097986848e+00 -8.886366665093518857e-02 -1.877136201121583966e-03 7.691781660898291788e-03 7.843089647299045569e-06 3.581881513394964713e+02 2.684996481512861919e+03 4.950569129608024532e+00
4.789342207171409349e+00 1.249566008041799403e+00 -8.876517626481546241e-02 -2.004895329178748957e-03 7.659636911454259338e-03 1.020705023143810964e-05 3.590940885029248761e+02 2.685029431512861720e+03 4.950463942133541018e+00
4.766769491213018739e+00 1.332965668781876500e+00 -8.864090741697525089e-02 -2.132073950450912372e-03 7.625266984780223849e-03 1.256807969329918466e-05 0.000000000000000000e+00 2.685029431512861720e+03 4.950428877074999789e+00
4.742812289117330771e+00 1.415978175812652617e+00 -8.849089322782105471e-02 -2.258633325098046481e-03 7.588682350288796473e-03 1.492545884043669996e-05 9.059114970749776452e-01 2.685062381512861521e+03 4.950463942133541018e+00
4.717476851132250459e+00 1.498581761656848865e+00 -8.831517247205793175e-02 -2.384534901908620490e-03 7.549894152014048621e-03 1.727846959232589387e-05 1.811848660503472708e+00 2.685095331512861321e+03 4.950569129608024532e+00
4.690769730791975789e+00 1.580754746705833158e+00 -8.811378957425342051e-02 -2.509740330042705293e-03 7.508914205216917458e-03 1.962639519909774918e-05 2.717837152092299036e+00 2.685128281512861122e+03 4.950744416394404546e+00
4.662697784161671244e+00 1.662475542069663970e+00 -8.788679460487468231e-02 -2.634211470713989939e-03 7.465754992786190723e-03 2.196852045986732237e-05 3.623902624553191121e+00 2.685161231512860923e+03 4.950989763983753456e+00
4.633268169106278478e+00 1.743722652439430698e+00 -8.763424327679293635e-02 -2.757910408807250774e-03 7.420429661436062259e-03 2.430413194059162729e-05 4.530070716951076548e+00 2.685194181512860723e+03 4.951305118459024435e+00
4.602488344582506663e+00 1.824474678964274066e+00 -8.735619694224543152e-02 -2.880799464427646808e-03 7.372952017701534140e-03 2.663251819138806221e-05 5.436367050147343782e+00 2.685227131512860524e+03 4.951690410490524386e+00
4.570366069952972232e+00 1.904710322145602319e+00 -8.705272259024630921e-02 -3.002841204378389663e-03 7.323336523732817266e-03 2.895296996324916492e-05 6.342817222236413421e+00 2.685260081512860324e+03 4.952145555330108806e+00
4.536909404321362693e+00 1.984408384750860899e+00 -8.672389284443261792e-02 -3.123998453563233205e-03 7.271598292890015837e-03 3.126478042408628068e-05 7.249446803974002762e+00 2.685293031512860125e+03 4.952670452804147416e+00
4.502126705887382840e+00 2.063547774749299624e+00 -8.636978596133303154e-02 -3.244234306310404044e-03 7.217753085139433193e-03 3.356724537403812399e-05 8.156281334195394805e+00 2.685325981512859926e+03 4.953264987305259659e+00
4.466026631320220375e+00 2.142107508271981153e+00 -8.599048582904342264e-02 -3.363512137614407208e-03 7.161817302252971792e-03 3.585966345997648204e-05 9.063346315222148064e+00 2.685358931512859726e+03 4.953929027782871586e+00
